#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 3.8847e-05 0 3.8847e-05 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 27683 25742 1941 120 327 351
9.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 47733 41881 5852 387 991 1206
9.25 4.8377e-05 1.61225e-05 3.22527e-05 0 3.17279e-05 0 0 0 0 0 0 0 0 0 0 9.125 9.375 217557 186039 31518 2243 5747 6203
9.50 0.000145047 7.4483e-05 0.000121637 0.000382592 0.000249056 0.000315724 0.000435477 0.000261679 0.000297317 0.000279903 0.000255907 0.000279903 0.000442087 0.000458571 0.000354666 9.375 9.625 755724 682539 73185 6889 10718 11310
9.75 0.00161626 0.000455611 0.00111835 0.00223541 0.000892793 0.00166844 0.00222982 0.00114496 0.00154017 0.00219563 0.00164379 0.00158283 0.0036246 0.000729791 0.00288092 9.625 9.875 2.02098e+06 1.81654e+06 204437 20181 23228 23175
10.00 0.00219075 0.000641782 0.00163878 0.00650392 0.00172863 0.00474055 0.00563882 0.00257653 0.00360753 0.00661841 0.00228544 0.00463291 0.00917393 0.00171307 0.00664589 9.875 10.125 3.10457e+06 2.66622e+06 438351 47705 50012 47417
10.25 0.00342985 0.000752663 0.00261452 0.0152295 0.00369837 0.00940176 0.0135311 0.00461211 0.00793739 0.0182404 0.00476521 0.0107438 0.0221598 0.00269559 0.0138159 10.125 10.375 2.32768e+06 1.89687e+06 430810 49811 50876 46255
10.50 0.00672501 0.00079754 0.00485717 0.0350249 0.00763828 0.0155732 0.031152 0.0110488 0.0120871 0.0412633 0.0101491 0.016035 0.0525988 0.00419877 0.0263963 10.375 10.625 1.47831e+06 1.14409e+06 334219 40832 40908 36883
10.75 0.0138848 0.000908858 0.00908556 0.0768177 0.013906 0.0234907 0.0682474 0.0248702 0.0185051 0.0804541 0.0157347 0.0228258 0.104777 0.00652248 0.038731 10.625 10.875 920085 684345 235740 32221 30564 27592
11.00 0.0288682 0.000882011 0.0165195 0.143682 0.0211085 0.0338137 0.122947 0.0363399 0.0258634 0.14882 0.0205369 0.0303595 0.182156 0.00769848 0.0510307 10.875 11.125 569255 408650 160605 25572 21778 19110
11.25 0.0577546 -0.000314817 0.0269038 0.231569 0.02144 0.0343154 0.203879 0.0446628 0.025142 0.231408 0.0223523 0.0310819 0.283077 0.00759989 0.0514693 11.125 11.375 340648 244327 96321 19075 14079 12403
11.50 0.111012 -0.000981189 0.0396426 0.344211 0.0241213 0.0253789 0.285546 0.0427202 0.0186709 0.338612 0.0270759 0.0217957 0.409785 0.00771812 0.0491631 11.375 11.625 202624 147588 55036 11865 9282 7665
11.75 0.192772 -0.00434025 0.0435751 0.474385 0.0263631 0.0116158 0.387193 0.0462043 0.00605422 0.472787 0.0371281 0.00349265 0.523944 0.00881368 0.0313644 11.625 11.875 120349 88571 31778 4029 6100 4949
12.00 0.306818 -0.00148615 0.044434 0.608349 0.027878 0.00472575 0.543568 0.0646405 -0.00703877 0.602837 0.0420116 -0.00555468 0.651297 0.0122261 0.0242199 11.875 12.125 70554 52109 18445 482 4371 3123
12.25 0.442205 0.00903752 0.0371316 0.728428 0.0329221 0.00576198 0.797101 0.02746 0.0207856 0.718531 0.0456852 -0.000605226 0.751657 0.0261205 0.0126848 12.125 12.375 41366 31214 10152 69 2860 1961
12.50 0.57983 0.0310193 0.0336649 0.82151 0.0334941 0.00424749 1 0 0 0.802713 0.0421543 0.00119084 0.840164 0.0303965 0.00777072 12.375 12.625 24142 18433 5709 15 1769 1220
12.75 0.71027 0.0462009 0.027988 0.88375 0.033497 0.00626189 0.9 0.0166667 0 0.846029 0.043943 0.00280237 0.884091 0.0339978 0.00488067 12.625 12.875 13936 10779 3157 10 617 880
13.00 0.808991 0.0509802 0.0209004 0.931554 0.0202392 0.00478524 1 0 0 0.876923 0.0297436 0.015812 0.937388 0.0139737 0.00924444 12.875 13.125 7886 6162 1724 3 65 559
13.25 0.871236 0.0493261 0.0232291 0.958188 0.0116844 0.0101206 0 0 0 1 0 0 0.966837 0.010941 0.00610375 13.125 13.375 4348 3487 861 0 5 392
13.50 0.92957 0.0305541 0.0124288 0.964706 0.0127378 0.00846958 0 0 0 1 0 0 0.963265 0.0169718 0.00691611 13.375 13.625 2356 1931 425 0 1 245
