#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 2.51797e-05 1.25894e-05 3.18323e-10 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 81033 79429 1604 188 180 13
9.00 0 7.32875e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 140927 136449 4478 857 678 68
9.25 1.8039e-06 2.16452e-05 1.26875e-10 0 2.78443e-05 0 0 0 0 0 0.000179856 0 0 0 0 9.125 9.375 590220 554353 35867 6816 5555 535
9.50 6.65618e-05 0.000580685 2.24162e-06 0.000175868 0.00156609 -7.10053e-06 0.000261651 0.00169191 5.61675e-07 8.7804e-05 0.00263252 -4.36078e-05 0.000511247 0.00201784 2.34158e-06 9.375 9.625 2.06763e+06 1.86293e+06 204699 34397 22778 1956
9.75 0.000383058 0.00244298 1.95182e-05 0.000588578 0.00480193 0 0.000717455 0.00646267 -6.13223e-05 0.000644937 0.0075675 -5.05595e-05 0.000616523 0.00853819 0 9.625 9.875 4.21908e+06 3.69918e+06 519897 75266 40314 3244
10.00 0.000227652 0.00175805 -5.46435e-06 0.000299563 0.00293939 -2.50576e-05 0.000261407 0.00385713 -8.02324e-05 0.000573586 0.00452439 -3.28418e-05 0 0.00194878 0 9.875 10.125 4.05878e+06 3.4746e+06 584185 84160 41842 3604
10.25 5.68124e-05 0.000474426 1.99165e-06 0.000230843 0.00106492 9.73187e-05 0.000327654 0.00134524 0.000115357 0.000440614 0.00179702 0.000264911 0.000317259 0.00211879 0.000317259 10.125 10.375 2.68513e+06 2.18262e+06 502506 76300 36313 3152
10.50 5.27742e-05 0.000126113 4.24331e-05 0.00107207 0.00243625 0.000930049 0.00122466 0.00291401 0.00103123 0.00227326 0.00374334 0.00195827 0.00408012 0.00409911 0.00408012 10.375 10.625 1.65544e+06 1.25061e+06 404824 69407 29913 2696
10.75 0.000283359 0.000361935 0.000277843 0.00382337 0.00612512 0.00309252 0.00421293 0.00747649 0.0033775 0.00651993 0.00936885 0.00516492 0.00684597 0.00917471 0.00541262 10.625 10.875 997307 723465 273842 56018 21626 2045
11.00 0.00125605 0.0011075 0.0011766 0.0136605 0.0145513 0.0094843 0.0133169 0.0171101 0.00958532 0.0212192 0.020614 0.0139558 0.0346647 0.0191872 0.0266237 10.875 11.125 561421 414794 146627 39799 14468 1327
11.25 0.00588387 0.0031227 0.00494961 0.0445191 0.0256448 0.0250586 0.0404802 0.0257507 0.0250444 0.0614496 0.0316521 0.0317604 0.0742857 0.0275449 0.0420635 11.125 11.375 310512 236409 74103 26408 9699 875
11.50 0.0235555 0.00609462 0.0173841 0.112706 0.0414523 0.0474357 0.0865163 0.0356661 0.041494 0.142192 0.0511156 0.0521205 0.18319 0.0507648 0.0611853 11.375 11.625 172232 134958 37274 14321 6442 464
11.75 0.0711409 0.00898404 0.0398942 0.232653 0.0458463 0.0594947 0.152104 0.0451047 0.0540482 0.264719 0.0491806 0.0551793 0.309091 0.0572754 0.07327 11.625 11.875 93894 75231 18663 4063 4484 330
12.00 0.174666 0.00206955 0.063981 0.396728 0.0440298 0.0500718 0.298765 0.0386429 0.0412942 0.435446 0.0506822 0.0502336 0.506224 0.0347595 0.0608093 11.875 12.125 50071 40901 9170 405 3013 241
12.25 0.338118 -0.00134975 0.0754664 0.571848 0.0347626 0.031352 0.64 -0.00363636 0.0537931 0.604458 0.042371 0.0259742 0.680851 0.0324357 0.0231329 12.125 12.375 25820 21735 4085 25 1929 141
12.50 0.540411 0.0229783 0.0649484 0.745318 0.0375764 0.0238547 0.8 0.2 0 0.730056 0.0342868 0.0291382 0.822917 0.0265457 0.0249369 12.375 12.625 13116 11247 1869 5 1078 96
12.75 0.719373 0.052214 0.052583 0.863636 0.0310265 0.0213127 0 0 0 0.802676 0.0474873 0.0157903 0.838235 0.0405526 0.0536199 12.625 12.875 6124 5420 704 0 299 68
13.00 0.859555 0.0584844 0.0420099 0.93985 0.0219824 0.0215617 0 0 0 0.787879 0.0356506 0.0606061 1 0 0 12.875 13.125 2694 2428 266 0 33 44
13.25 0.930934 0.0301557 0.0116732 0.972973 0 0.0146397 0 0 0 1 0 0 1 0 0.0333334 13.125 13.375 1102 1028 74 0 2 31
13.50 0.971503 0.00518131 0.00259066 0.947368 0.00501251 0.00292403 0 0 0 0 0 0 1 0 0 13.375 13.625 405 386 19 0 0 12
