#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 32061 247 379 199
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 58364 814 1408 726
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 280178 5901 9310 5083
9.50 0 0.375 0 0 0.25 0 0.25 0.321429 0 9.375 9.625 1.15283e+06 21307 24835 12294
9.75 0.404762 0.0396825 0.1663 0.466667 0.0333333 0.188889 0.434783 0.221467 0.174855 9.625 9.875 3.06831e+06 50122 45121 21225
10.00 0.830189 -0.014696 0.382101 0.769231 0.00496274 0.31825 0.90625 -0.0133929 0.436553 9.875 10.125 3.80256e+06 72779 60833 27854
10.25 0.974138 -0.0195925 0.121386 0.929078 0.0176774 0.0719352 0.95098 0.0252101 0.0509804 10.125 10.375 2.62977e+06 68394 54277 24872
10.50 0.942708 0.0127891 0.015742 0.936416 0.0221637 0.00827247 0.935606 0.0320199 0.00767815 10.375 10.625 1.63125e+06 58545 43143 19751
10.75 0.947012 0.00967193 0.0120279 0.952909 0.00796098 0.0116928 0.957774 0.00586283 0.0192622 10.625 10.875 1.0039e+06 48566 31641 14741
11.00 0.942437 0.0122707 0.0077967 0.933435 0.020532 0.000743032 0.951282 0.00783747 0.0131178 10.875 11.125 600508 37028 21954 9578
11.25 0.9239 0.0230371 0.00975299 0.917928 0.032845 0.00187278 0.929167 0.0211645 0.00794131 11.125 11.375 347908 25970 14169 6203
11.50 0.876879 0.0509844 0.000863075 0.884058 0.0460716 0.00562143 0.890552 0.035844 0.00140643 11.375 11.625 200833 14857 9542 3819
11.75 0.815261 0.0735438 -0.000862122 0.798929 0.0755438 0.00364977 0.848678 0.044884 0.0184709 11.625 11.875 115644 4767 6560 2493
12.00 0.759825 0.0657974 0.00288093 0.697752 0.08117 -0.00869626 0.708915 0.0710455 -0.00116408 11.875 12.125 65834 535 4538 1569
12.25 0.714286 0.124424 0 0.543781 0.0727506 -0.0102161 0.550069 0.0494212 0.00164092 12.125 12.375 37141 55 3032 1020
12.50 0.75 0 0.102941 0.415152 0.053814 0 0.420677 0.0432216 0.0166554 12.375 12.625 20556 18 1736 674
12.75 1 0 0.142857 0.294695 0.0556833 0.0142527 0.328859 0.0455998 0.0309867 12.625 12.875 11083 5 591 501
13.00 0 0 0 0.422222 0 0.109722 0.199313 0.0268357 0.032646 12.875 13.125 5763 1 52 300
13.25 0 0 0 0.333333 0 0 0.11413 0.0287267 0.0303316 13.125 13.375 2885 0 3 190
13.50 0 0 0 0 0 0 0.0967742 0.00722581 0.0289776 13.375 13.625 1333 0 0 128
13.75 0 0 0 0 0 0 0.102564 0 0.0025641 13.625 13.875 605 0 0 43
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 217 0 0 2
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 61 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 11 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 2 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
