#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 1.58627e-05 0 0 1.58627e-05 0 0 3.17254e-05 0 0 1.58627e-05 8.625 8.875 64860 1819 261 226 33
9 -9.1416e-06 0 2.51021e-10 -9.1416e-06 0 8.36735e-11 -9.1416e-06 0 8.36735e-11 -9.1416e-06 0 9.1416e-06 8.875 9.125 114319 4929 882 865 120
9.25 2.17448e-05 4.33632e-05 6.49281e-06 -4.30091e-06 0.000140649 6.45032e-06 0.000141535 2.00194e-06 1.0984e-05 -4.30091e-06 4.30091e-06 1.07514e-05 9.125 9.375 503412 38394 6883 6857 981
9.5 0.000137752 0.000976712 8.96168e-06 0.000105352 0.000945485 4.16251e-06 0.00015435 0.00157334 9.68619e-06 0.000746636 0.00128737 0.000314585 9.375 9.625 1.84226e+06 196205 32127 25450 3623
9.75 0.000235849 0.00221762 -1.54644e-05 0.000561265 0.00347991 3.79003e-05 0.000709919 0.00447322 2.46001e-05 0.000498346 0.00623908 -5.78202e-05 9.625 9.875 3.9706e+06 499369 71407 44727 6164
10 9.55824e-05 0.00123369 -7.95259e-06 0.000177374 0.00182949 5.02629e-06 9.90767e-06 0.00293501 -9.48048e-05 0.000452692 0.00306277 0.000115644 9.875 10.125 4.05593e+06 584069 83510 48684 6846
10.25 0.000258843 0.000997265 0.000167095 0.000378713 0.00157927 0.000169344 0.000595565 0.00159319 0.0003324 0.00026557 0.00211873 0.000246683 10.125 10.375 2.70724e+06 507144 75696 42041 5952
