#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 -4.46506e-05 0.000265993 8.78979e-05 4.31802e-05 0.000427339 0.000129911 0.000178296 0.000536125 0.000243484 -0.000258017 0.000179107 0.000460865 7.2 7.4 627614 141936 22546 3716 0
7.5 -4.49144e-05 0.000666509 0.000128178 -4.72246e-05 0.000638577 0.000153146 0.000247038 0.000645574 0.000348311 -0.00033023 0.000225266 0.000588921 7.4 7.6 507337 129724 23264 3744 0
7.7 -4.12818e-05 0.000986044 0.000113698 -2.65792e-06 0.00124448 0.000150568 0.000120429 0.00163422 0.000318436 -0.000369821 0.000236914 0.00066878 7.6 7.8 399350 112683 22463 3805 0
7.9 -4.74509e-05 0.00146704 0.000142171 -2.3782e-05 0.00178731 0.000176288 -5.29692e-05 0.00233272 0.000226514 -0.000341802 0.000205675 0.000690208 7.8 8 307544 91018 20585 3603 0
8.1 1.49419e-05 0.00244902 0.000164017 6.1461e-05 0.00377608 0.000200995 0.000167723 0.00332174 0.000423435 -0.000289671 0.000188391 0.00066054 8 8.2 231463 69042 18101 3043 0
8.3 0.000289262 0.00402813 0.000331685 0.000440048 0.00577826 0.000500676 0.000244278 0.00738782 0.000361594 -0.000270808 0.000169332 0.00130066 8.2 8.4 171409 49946 15174 2554 0
8.5 0.000733439 0.00782892 0.000641423 0.00110815 0.00942243 0.00106011 0.00114741 0.0126704 0.00119036 -0.000282989 0.000209613 0.00230728 8.4 8.6 127437 35888 12597 2105 0
8.7 0.00174505 0.0117459 0.00172264 0.00208465 0.0136831 0.00208512 0.00359657 0.0180588 0.00367787 -0.000510522 0.000429222 0.00444618 8.6 8.8 94046 25213 9882 1791 0
8.9 0.00445923 0.0165443 0.00440179 0.00395593 0.0162237 0.00391817 0.00518545 0.0238952 0.00518545 -0.00101326 0.000947731 0.00754397 8.8 9 69439 17866 7920 1476 0
9.1 0.00977085 0.025928 0.00933429 0.00749777 0.0213307 0.00733554 0.0178622 0.0403514 0.0173625 -0.00250239 0.00225854 0.0127418 9 9.2 50705 12322 5490 1223 0
