#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 67354 226 208 25
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 118290 853 789 115
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 516800 6883 6597 918
9.50 0.142857 0.172932 0.0138249 0.5 -0.0714286 0.385714 0 0.2 0 9.375 9.625 1.87815e+06 32601 24780 3376
9.75 0.257143 0.142857 0.0506211 0.266667 0.0875 0.0723347 0.25 0.25 0.0735294 9.625 9.875 4.01045e+06 72117 43765 5742
10.00 0.275862 0.218983 0.0680699 0.411765 0.194296 0.241552 0.8 0 0.6 9.875 10.125 4.05879e+06 83670 47378 6419
10.25 0.857143 0.00709552 0.457143 0.771429 0.0991798 0.438095 1 0 1 10.125 10.375 2.70526e+06 75736 40935 5647
10.50 0.898305 0.0285242 0.0618662 0.892857 0.0595238 0.0467033 0.894737 0.105263 0.048583 10.375 10.625 1.66791e+06 68518 33648 4715
10.75 0.900641 0.0291249 0.0306777 0.898551 0.0330082 0.0414079 0.884615 0.115385 0.110422 10.625 10.875 1.01198e+06 56252 24550 3534
11.00 0.889881 0.0251191 0.0222229 0.864143 0.0525241 0.00196308 0.88172 0.0438115 0.0375646 10.875 11.125 576342 40112 16335 2337
11.25 0.901408 0.0138458 0.0236578 0.879896 0.0290574 0.0193259 0.896296 0.0216141 0.0546297 11.125 11.375 322435 26993 10936 1464
11.50 0.847691 0.0480663 0.00954819 0.87135 0.0353513 0.0149867 0.909091 0 0.0656566 11.375 11.625 179941 14787 7161 853
11.75 0.772784 0.0865263 -0.0104061 0.804582 0.0738245 0.0113307 0.811828 0.0784159 0.0129149 11.625 11.875 99653 4352 5090 588
12.00 0.722892 0.0542513 0.0167304 0.736974 0.0867527 0.0127253 0.712121 0.116756 0.0190519 11.875 12.125 54027 484 3514 392
12.25 0.681818 0.0681818 0.0818182 0.617839 0.102875 0 0.594118 0.0963585 0.0242853 12.125 12.375 28502 37 2200 239
12.50 1 -0.142857 0.285714 0.469214 0.0680556 0.0059208 0.485507 0.0790089 0.0193418 12.375 12.625 14720 5 1266 162
12.75 1 0 0 0.299003 0.0731649 0 0.255556 0.131541 0.0028083 12.625 12.875 7167 1 363 101
13.00 0 0 0 0.387097 0.0322581 0.0537634 0.19697 0.0418363 0.0719697 12.875 13.125 3314 0 38 70
13.25 0 0 0 0 0 0 0.108696 0.0652174 0.0217391 13.125 13.375 1383 0 3 46
13.50 0 0 0 0 0 0 0.04 0.00166667 0 13.375 13.625 531 0 0 25
13.75 0 0 0 0 0 0 0.285714 0 0.142857 13.625 13.875 182 0 0 7
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 38 0 0 1
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 5 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 1 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
