#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00179798 0.00250334 0.00135768 0.00181161 0.00259464 0.00124583 0.00161054 0.00244161 0.0010074 0.0030866 0.00374968 0.00268172 7.2 7.4 578007 134350 24119 13726 2791
7.5 0.00311421 0.00424465 0.00232783 0.00308695 0.00470886 0.00231118 0.00320452 0.00382095 0.00258349 0.00380539 0.00726265 0.00299516 7.4 7.6 472899 122188 23124 12846 2604
7.7 0.0048277 0.00641945 0.00338373 0.00562296 0.0067686 0.00394358 0.00489027 0.00613109 0.00365257 0.0067262 0.0110176 0.00485809 7.6 7.8 391112 116619 23744 12333 2682
7.9 0.00698306 0.0083545 0.00480199 0.00770696 0.00838645 0.00492271 0.00775353 0.00954307 0.00547485 0.00838381 0.0120284 0.00550589 7.8 8 323783 106911 23096 11687 2671
8.1 0.0114438 0.0108894 0.00747066 0.0121529 0.0108822 0.00777237 0.0129689 0.0121173 0.00848232 0.0155617 0.013585 0.00965049 8 8.2 261836 90038 21013 10332 2320
8.3 0.017521 0.0135092 0.0103988 0.0190179 0.0149595 0.0108598 0.0198426 0.0149563 0.0118282 0.0232966 0.0198361 0.0138036 8.2 8.4 207957 70877 18086 8958 2009
8.5 0.0282781 0.017194 0.0146742 0.0306455 0.017381 0.0157144 0.0297823 0.0206371 0.0154721 0.0330214 0.0261451 0.0157547 8.4 8.6 164812 55457 15710 7459 1654
8.7 0.0409412 0.0207854 0.0188861 0.0410466 0.0189975 0.018361 0.0464441 0.0271172 0.0228036 0.0379776 0.0351226 0.0163643 8.6 8.8 130345 43327 13405 6330 1454
8.9 0.0580495 0.0259975 0.022552 0.0539345 0.0220479 0.0205517 0.0661903 0.029561 0.0249113 0.0738036 0.0407078 0.028123 8.8 9 103161 33683 10941 5322 1178
9.1 0.0780537 0.0277922 0.0260646 0.0628697 0.0237231 0.0221501 0.0926733 0.0302825 0.0286107 0.0970416 0.0360737 0.025123 9 9.2 80393 25357 8286 4466 904
9.3 0.0976638 0.0307937 0.0280356 0.0714177 0.0225936 0.0269428 0.111025 0.0343297 0.0310684 0.12603 0.0450328 0.0404496 9.2 9.4 62899 19500 5952 3730 782
