#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0.252247 0.0461672 0.0092437 0.194998 0.0794222 0.00734004 0.235486 0.0566535 0.00488518 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0.287602 0.0594006 -0.00599438 0.211162 0.0853894 -0.00961718 0.280248 0.0736809 -0.00913921 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0.298991 0.0643243 -0.00901285 0.221495 0.121642 -0.0239869 0.289229 0.0832366 -0.0132275 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0.278952 0.0495155 0.000222623 0.325044 0.0923987 -0.0101749 0.2746 0.0650164 -0.00351247 8.625 8.875 366 0 0 0 0
9 0 0 0 0.260328 0.0323197 0.0356252 0.301061 0.0455213 0.0601633 0.252258 0.0377246 0.0332853 8.875 9.125 424 1 0 0 0
9.25 0 0 0.00143266 0.209452 0.0250506 0.0663724 0.340259 -0.00148249 0.139098 0.18955 0.0351929 0.04708 9.125 9.375 699 1 0 0 0
9.5 0 0 0.0016129 0.161502 0.0115629 0.0789192 0.246055 0.006522 0.129529 0.124843 0.0368047 0.045154 9.375 9.625 620 0 0 0 0
9.75 0 0 0.00473934 0.103215 0.00145501 0.0645715 -0.823965 0.000822604 0.110502 0.176035 -0.0191939 0.116534 9.625 9.875 211 0 0 0 0
10 0 0 0.0204082 0.087225 0.00767618 0.0593577 -0.869565 -0.000977039 0.0933073 -0.869565 -0.000977039 0.0933073 9.875 10.125 49 0 0 0 0
10.25 0 0 0 0.0615202 -0.00545114 0.0485106 -0.91327 -0.00607109 0.0685169 -0.91327 -0.00607109 0.0685169 10.125 10.375 4 0 0 0 0
10.5 0 0 0 0.0733739 -0.0166525 0.0751251 -0.896014 -0.017331 0.0953206 -0.896014 -0.017331 0.0953206 10.375 10.625 0 0 0 0 0
10.75 0 0 0 0.0181091 -0.0147647 0.0568748 -0.93311 -0.0200669 0.0602007 -0.93311 -0.0200669 0.0602007 10.625 10.875 0 0 0 0 0
11 0 0 0 0.064 -0.00800002 0.064 -0.936 -0.00800002 0.064 -0.936 -0.00800002 0.064 10.875 11.125 0 0 0 0 0
11.25 0 0 0 -0.915254 -0.0169492 0.0847458 -0.915254 -0.0169492 0.0847458 -0.915254 -0.0169492 0.0847458 11.125 11.375 0 0 0 0 0
11.5 0 0 0 0.2 -0.2 0.2 -0.8 -0.2 0.2 -0.8 -0.2 0.2 11.375 11.625 0 0 0 0 0
11.75 0 0 0 -1 0 0 -1 0 0 -1 0 0 11.625 11.875 0 0 0 0 0
12 0 0 0 0 0 0 0 0 0 0 0 0 11.875 12.125 0 0 0 0 0
12.25 0 0 0 0 0 0 0 0 0 0 0 0 12.125 12.375 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.375 12.625 0 0 0 0 0
12.75 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 0 0 0 0 0
13 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0
13.25 0 0 0 0.000931432 -2.8694e-06 0.000931432 -4.79996e-05 4.79996e-05 0.000215998 -4.79996e-05 4.79996e-05 0 13.125 13.375 0 0 0 0 0
13.5 0 0 0 -0.000126763 0.000126763 0.000241255 -0.000126763 0.000126763 0.000142595 -0.000126763 0.000126763 -1.58471e-05 13.375 13.625 0 0 0 0 0
13.75 0 0 0 -6.26334e-05 9.37915e-05 -9.43852e-07 -0.000193335 0.000500158 -4.94078e-05 -0.000193335 0.000196821 -9.87955e-05 13.625 13.875 0 0 0 0 0
14 0 0 0 0.000225019 0.00150871 0.000227832 9.69734e-05 0.00101303 0.000131997 0.000131979 0.00182502 0.000147394 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0.00115161 0.00399695 0.0011792 0.000604352 0.00330585 0.000605592 0.00122184 0.00569551 0.00116312 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0.0098672 0.0112214 0.00862659 0.00804882 0.0109117 0.00684683 0.00948631 0.0115937 0.00813632 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0.0245126 0.0133107 0.0193743 0.0199932 0.0168523 0.0148548 0.0272601 0.0179526 0.0208964 14.625 14.875 0 0 0 0 0
15 0 0 0 0.0487362 0.0212652 0.0307687 0.0412109 0.0276008 0.026654 0.0575146 0.0261153 0.0344324 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0.0959116 0.0355404 0.0440676 0.0782181 0.0507966 0.0326205 0.0981156 0.0418508 0.0417756 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0.157002 0.0463405 0.0496985 0.124517 0.0670561 0.0368368 0.163644 0.0457375 0.051443 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0.210831 0.0380743 0.0367195 0.170763 0.0767833 0.0258687 0.201936 0.0424032 0.033952 15.625 15.875 0 0 0 0 0
