#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000540644 0.000726967 0.000314599 0.000757343 0.00149768 0.000535811 0.000860665 0.0017961 0.000613254 0.000906162 0.00168595 0.000622071 0 0.00269542 0 7.2 7.4 604237 461114 143123 26079 9216 377
7.5 0.000438498 0.00060142 0.000244983 0.000717867 0.00221527 0.000473943 0.000784454 0.00255808 0.000528109 0.00100543 0.00204303 0.000786203 0 0.0026738 0 7.4 7.6 494858 359993 134865 26443 8842 415
7.7 0.000385964 0.000601811 0.000229761 0.000826535 0.00292402 0.000544939 0.000849878 0.00356582 0.000580887 0.000900414 0.00363205 0.000706691 0.00230947 0.00276667 0.00230947 7.6 7.8 403030 279602 123428 26482 8606 413
7.9 0.000356937 0.000987787 0.000204781 0.00133984 0.00506181 0.00100431 0.00158685 0.00603022 0.00125376 0.00216755 0.00571909 0.00175102 0 0.00537634 0 7.8 8 319685 214881 104804 24639 8131 382
8.1 0.000503109 0.00166405 0.000355417 0.00237261 0.00736714 0.00192283 0.00313585 0.00897624 0.00256632 0.00352584 0.00820972 0.0029843 0.0056338 0.0132936 0.0056338 8 8.2 248852 166180 82672 21603 7041 366
8.3 0.000862475 0.00298049 0.000661329 0.00434783 0.0117654 0.00344961 0.00524775 0.0144707 0.00424327 0.00552878 0.0143525 0.00429251 0.00338983 0.0237104 0.00338983 8.2 8.4 191666 129297 62369 18325 6097 312
8.5 0.00165993 0.00453228 0.00129228 0.00900381 0.0190659 0.00696763 0.0103812 0.020494 0.00769507 0.00971211 0.0210315 0.00785873 0.0122951 0.030176 0.00527754 8.4 8.6 148457 101146 47311 15686 5115 249
8.7 0.00331643 0.00701012 0.00226644 0.0163648 0.0258073 0.0110517 0.0169018 0.0261687 0.0117254 0.0192572 0.0322916 0.012632 0.0201613 0.0337603 0.0110704 8.6 8.8 113783 78601 35182 12882 4177 214
8.9 0.00670384 0.0106122 0.00430406 0.0307612 0.0332761 0.0197931 0.0278322 0.0320703 0.0181741 0.0393701 0.0368157 0.0252972 0.0259067 0.0439857 0.0144125 8.8 9 87622 61513 26109 10025 3564 182
9.1 0.0131811 0.0144898 0.00762589 0.0528042 0.045307 0.0300509 0.0428835 0.0393231 0.0239485 0.06588 0.0512566 0.0375354 0.0729927 0.0649383 0.0370215 9 9.2 67011 47991 19020 7195 2958 142
9.3 0.0220595 0.0208636 0.0114156 0.0798971 0.049701 0.0399613 0.0566763 0.0407931 0.0322042 0.102726 0.0567144 0.0490397 0.127119 0.0986878 0.0672896 9.2 9.4 51580 37560 14020 5008 2440 122
9.5 0.0388772 0.0259053 0.0169193 0.120611 0.0518271 0.0515029 0.0741069 0.0391445 0.0362334 0.152098 0.0601165 0.0650633 0.15942 0.0615099 0.0417732 9.4 9.6 39474 29133 10341 2974 2153 82
9.7 0.0623354 0.0296261 0.0217442 0.167763 0.0489736 0.0659339 0.0917385 0.037175 0.04087 0.209075 0.056145 0.0766022 0.145833 0.107898 0.0717593 9.6 9.8 30160 22653 7507 1668 1835 45
9.9 0.0909195 0.0299553 0.021968 0.227458 0.0455223 0.0687491 0.110964 0.0359891 0.0328393 0.280804 0.0567172 0.0787776 0.25 0.0543478 0.0928571 9.8 10 23731 18234 5497 815 1579 68
10.1 0.144775 0.0271075 0.0305465 0.290532 0.0479967 0.0543787 0.16 0.0411834 0.0524485 0.350914 0.0552684 0.0577064 0.346154 0.0871795 0.071644 10 10.2 18781 14541 4240 355 1418 66
10.3 0.197073 0.0288045 0.0289324 0.345222 0.0452915 0.0414242 0.214765 0.0369832 0.0418328 0.394979 0.0424107 0.0385517 0.40678 0.0649185 0.0579425 10.2 10.4 15810 12642 3168 155 1198 46
10.5 0.260432 0.0289117 0.0274583 0.403078 0.0396047 0.0367333 0.222222 0.0540936 0.0555556 0.441932 0.0397432 0.0363445 0.58 0.0615094 0.0688888 10.4 10.6 13074 10630 2444 70 1018 48
10.7 0.332143 0.0239353 0.024176 0.471045 0.0360896 0.0342921 0.285714 0.0714286 0.0857143 0.48996 0.0441609 0.0384261 0.727273 0.0278293 0.0464217 10.6 10.8 10171 8477 1694 24 796 53
10.9 0.394497 0.0234525 0.023095 0.513949 0.0406492 0.035834 0.555556 0.194444 0.222222 0.523191 0.0399858 0.0370251 0.738095 0.0513785 0.0538847 10.8 11 6697 5646 1051 6 520 33
11.1 0.437852 0.0283315 0.0287747 0.557344 0.0255436 0.029785 0.5 0.5 0 0.504505 0.0388745 0.0364194 0.736842 0.0866873 0.0868421 11 11.2 3542 2993 549 2 256 24
11.3 0.494603 0.030849 0.0347987 0.59322 0.041395 0.0422 0.333333 0.166667 0.333333 0.568421 0.0631579 0.0589871 0.8 0.0888889 0.0857143 11.2 11.4 1326 1148 178 2 100 5
11.5 0.5053 0.0523205 0.0448192 0.685714 0.0511278 0.0446886 0 0 0 0.588235 0.0588235 0.0882353 0.75 0.25 0.0833333 11.4 11.6 360 323 37 0 17 3
11.7 0.571429 0.0535714 0.0487013 0.5 0.136364 0.3 0 0 0 0 0.333333 0 1 0 1 11.6 11.8 57 51 6 0 2 1
11.9 0.571429 0.150794 0.142857 0 1 0 0 0 0 0 0 0 0 1 0 11.8 12 8 7 1 0 0 1
12.1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
