#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 27951 207 402 355
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 48913 619 1372 1184
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 230806 3948 8236 6949
9.50 0 0.700286 0 0.75 0.0775229 0.416667 0.75 0.05 0.5 9.375 9.625 859091 12622 17904 14452
9.75 0.516129 0.111322 0.0924002 0.5625 0.1175 0.203125 0.769231 0.0214669 0.260459 9.625 9.875 2.38151e+06 31903 34949 27046
10.00 0.934579 -0.00482738 0.139744 0.885496 0.0245567 0.129682 0.970149 -0.0316877 0.114293 9.875 10.125 3.44893e+06 58888 58486 43697
10.25 0.951923 0.0184911 0.0126518 0.978142 -0.00884384 0.042848 0.972569 0.00634181 0.0207614 10.125 10.375 2.47606e+06 58510 55275 40098
10.50 0.967828 0.00614929 0.0128703 0.963054 0.0150059 0.00237501 0.973319 0.00501424 0.0114547 10.375 10.625 1.5517e+06 48080 43162 31563
10.75 0.963102 0.0106369 0.00731641 0.962276 0.0110453 0.00143284 0.972353 0.00624198 0.00532037 10.625 10.875 960427 39073 32050 23343
11.00 0.960368 0.0095188 0.00912577 0.951953 0.0141983 0.00493789 0.956909 0.0135683 -0.000149131 10.875 11.125 589031 30825 22761 15835
11.25 0.938561 0.0232146 0.00763869 0.931075 0.0298957 -8.21352e-05 0.942513 0.0186517 0.00350028 11.125 11.375 346244 22226 14707 10253
11.50 0.88622 0.0454422 0.000387371 0.873176 0.0504946 0.00406587 0.901723 0.0281561 0.0106342 11.375 11.625 204197 13386 9926 6371
11.75 0.790909 0.079215 -0.0136731 0.791488 0.0672224 -0.00478107 0.82362 0.0438333 0.00944847 11.625 11.875 119375 4363 6524 4069
12.00 0.73913 0.0685619 -0.00194097 0.648204 0.0831968 -0.0138409 0.674776 0.0560162 -0.00384039 11.875 12.125 69584 482 4674 2580
12.25 0.688889 0 0.0614379 0.526515 0.0624694 -0.00561517 0.534053 0.0313477 0.0115812 12.125 12.375 40380 66 3072 1627
12.50 0.736842 -0.0225564 0.093985 0.37931 0.0512023 0.00946498 0.394919 0.0358005 0.0159461 12.375 12.625 22775 22 1806 1022
12.75 0.333333 0 0.133333 0.321905 0.0293996 0.02979 0.303116 0.0329607 0.0188024 12.625 12.875 12969 3 613 787
13.00 0 0 0 0.203704 0.0721584 0.0485313 0.150655 0.0260892 0.0232965 12.875 13.125 7227 0 59 480
13.25 0.5 0 0 0.285714 0.0892857 0.0357143 0.073955 0.0161071 0.00643087 13.125 13.375 3792 2 8 320
13.50 0 0 0 0.5 0 0 0.0471204 0.0101712 0.0116175 13.375 13.625 1933 0 2 197
13.75 0 0 0 0 0 0 0.0576923 0 0.0192308 13.625 13.875 957 0 0 54
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 418 0 0 6
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 170 0 0 2
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 37 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 10 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 2 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
