#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0.000115951 0 0 0.000115951 0 0 0.000115951 0 0 0.000115951 8.625 8.875 28275 2402 237 467 354
9 0 0 2.35855e-05 0 0 2.35855e-05 0 0 2.35855e-05 0 0 2.35855e-05 8.875 9.125 49904 7505 716 1556 1186
9.25 -1.04187e-05 2.20861e-05 -4.33829e-10 -1.04187e-05 1.04187e-05 -3.25599e-10 -1.04187e-05 1.04187e-05 -4.33829e-10 -1.04187e-05 1.04187e-05 -3.25599e-10 9.125 9.375 237110 45148 4622 9157 7025
9.5 8.96045e-05 0.000216562 8.63685e-06 2.79523e-05 4.73857e-05 7.95715e-05 0.000159838 0.0004978 7.74192e-06 9.64949e-05 0.000316855 -1.11309e-05 9.375 9.625 897589 123412 14707 20012 14648
9.75 0.000240424 0.000815796 6.48414e-05 0.000409673 0.00121891 0.000106634 0.000311697 0.00184398 1.28935e-05 0.000625911 0.000793984 0.00030187 9.625 9.875 2.50571e+06 311123 35692 37503 26297
10 0.000905611 0.00122655 0.000419497 0.000851491 0.00141533 0.000424439 0.00127658 0.00168148 0.000465454 0.00175737 0.00176366 0.000942163 9.875 10.125 3.52433e+06 508167 61809 59497 40350
10.25 0.00367885 0.00283991 0.00150731 0.0032304 0.00377221 0.000942225 0.00502807 0.00406445 0.00195684 0.00738985 0.00378026 0.00411698 10.125 10.375 2.51038e+06 470924 60683 55726 36453
