#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 270964 3573 7 0 0
9 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 434244 4371 72 1 0
9.25 0 0 0 0 0 0 0 0 0 0 0 0 9.125 9.375 1.35232e+06 18597 941 22 0
9.5 -3.21572e-07 6.23501e-06 -4.86011e-11 -3.21572e-07 3.21572e-07 -4.07567e-11 -3.21572e-07 3.21572e-07 -6.62226e-12 -3.21572e-07 3.21572e-07 6.42644e-07 9.375 9.625 3.24212e+06 132393 7928 207 0
9.75 -2.85624e-07 9.38573e-06 -9.46443e-12 -2.85624e-07 0.000111846 2.85009e-07 -2.85624e-07 3.63883e-10 5.70611e-07 -2.85624e-07 2.41215e-10 1.9975e-06 9.625 9.875 3.79204e+06 290936 16883 380 0
10 3.40263e-06 7.64753e-06 3.82667e-06 0 4.51843e-05 4.24408e-07 0.00219298 4.39538e-06 0.00219341 0 0 3.39269e-06 9.875 10.125 2.65006e+06 293890 19324 456 0
10.25 0 6.76013e-05 0 0 0.000165302 0 0 0 0 0 0 1.6078e-06 10.125 10.375 1.48918e+06 246167 20060 511 0
10.5 6.9888e-06 0.000321224 6.9888e-06 0 0.000570517 0 0 0 0 0 0 1.59867e-06 10.375 10.625 768466 143086 14906 364 0
10.75 3.38805e-05 0.00135514 3.38805e-05 0.000194818 0.00237627 0.000194818 0 0 0 0 0 2.51413e-05 10.625 10.875 377211 59031 10266 240 0
11 0.000196706 0.00328852 0.000196706 0.000292868 0.00443659 0.000292868 -6.4879e-06 0.00640378 -6.4879e-06 -6.4879e-06 6.4879e-06 0.000233561 10.875 11.125 178740 24607 6681 139 0
11.25 0.00132569 0.00865577 0.00132569 0.00143056 0.0109055 0.00143056 0.0218927 0.00870795 0.0218927 -8.53619e-05 8.53619e-05 0.00119507 11.125 11.375 79502 9213 3958 91 0
11.5 0.00585648 0.0174586 0.00585648 0.00426924 0.0166137 0.00426924 0.0127233 0.0378674 0.0127233 -0.00116554 0.00116554 0.00449641 11.375 11.625 33162 3133 2024 72 0
11.75 0.0255359 0.0378944 0.0255359 0.0149634 0.0207638 0.0149634 0.0520725 0.0459285 0.0520725 -0.00561983 0.00561983 0.0172727 11.625 11.875 13095 995 583 52 0
12 0.0497569 0.0251151 0.0497569 -0.00222904 0.0106295 0.00677594 0.120138 0.0705787 0.120138 -0.0269204 0.0269204 0.0406127 11.875 12.125 4622 313 81 34 0
12.25 0.0190381 0.0866596 0.0227281 -0.0826568 0.0826568 -0.0295203 0.139565 0.23403 0.140303 -0.0826568 0.0826568 0.0760148 12.125 12.375 1414 59 4 9 0
12.5 0.139179 0.0113184 0.139179 -0.235821 0.235821 0.125373 0.0975125 0.0454395 0.0975125 -0.235821 0.235821 0.125373 12.375 12.625 359 24 0 18 0
12.75 -0.443182 0.443182 0.0340909 -0.443182 0.397727 0.215909 -0.443182 0.397727 0.215909 -0.443182 0.397727 0.215909 12.625 12.875 89 1 0 0 0
13 -0.5 0.3 0.4 -0.5 0.3 0.4 -0.5 0.3 0.4 -0.5 0.3 0.4 12.875 13.125 10 0 0 0 0
13.25 -1 1 0 -1 1 0 -1 1 0 -1 1 0 13.125 13.375 1 0 0 0 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
