#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.983607 0.0163934 0.0177946 0.955 0.0211905 0.0319231 0.952381 0.02728 0.0491552 7.2 7.4 591991 21106 16855 9446
7.5 0.983845 0.0108919 0.0152915 0.992647 0.00735295 0.0165082 0.977778 0.0107279 0.0148148 7.4 7.6 484644 18863 15276 8203
7.7 0.988839 0.00714469 0.00900054 0.979508 0.00886387 0.0117663 0.982143 0.0178571 0.0141063 7.6 7.8 398714 17371 13472 7582
7.9 0.983516 0.00497162 0.0115337 0.977099 0.0115371 0.0182757 0.988827 0.0111732 0.00760615 7.8 8 334941 16912 12547 7151
8.1 0.981546 0.00825036 0.0184006 0.987952 0.00456691 0.0108526 0.989796 0.0102041 0.00723779 8 8.2 284271 16811 12123 6892
8.3 0.97634 0.00897616 0.0147703 0.982864 0.00484538 0.00816375 0.989189 0.00479877 0.00841999 8.2 8.4 235385 16025 10685 6230
8.5 0.976303 0.0108126 0.0216695 0.979769 0.00745165 0.0138028 0.977716 0.00577474 0.00832808 8.4 8.6 189835 14028 9236 5284
8.7 0.969201 0.0131932 0.019497 0.970703 0.00899231 0.014851 0.971067 0.00773853 0.0143361 8.6 8.8 151604 12130 7897 4349
8.9 0.958686 0.0178394 0.0292108 0.962773 0.0126371 0.0184497 0.960938 0.00871569 0.0119353 8.8 9 121634 10279 6658 3742
9.1 0.953714 0.0186127 0.0247245 0.953039 0.0184713 0.0243004 0.954459 0.0114111 0.0197074 9 9.2 97533 8518 5481 3019
9.3 0.945687 0.0203936 0.0290758 0.927656 0.018312 0.0283406 0.934993 0.015916 0.0265629 9.2 9.4 79393 6747 4785 2654
9.5 0.943182 0.0223575 0.032049 0.913226 0.0244977 0.0374745 0.920245 0.0169446 0.0203754 9.4 9.6 67151 5379 4116 2331
9.7 0.94104 0.0141834 0.0232773 0.861514 0.0302282 0.0428739 0.895833 0.0185353 0.0336425 9.6 9.8 58413 3834 3796 1964
9.9 0.935766 0.0156899 0.0286235 0.821516 0.0313197 0.0453078 0.843645 0.0190461 0.0346687 9.8 10 52724 2573 3510 2025
10.1 0.88642 0.0243784 0.0330593 0.75703 0.0372553 0.042312 0.781984 0.0330588 0.038975 10 10.2 49100 1590 3549 1862
10.3 0.894737 0.0200173 0.0243664 0.695039 0.0353726 0.0374976 0.722222 0.0227442 0.0319149 10.2 10.4 45886 820 3630 1741
10.5 0.910569 0.0173588 0.0243903 0.668959 0.0317577 0.0333441 0.614786 0.024642 0.0246697 10.4 10.6 41108 358 3380 1699
10.7 0.942308 0.0264423 0.0390819 0.645823 0.0199921 0.0263971 0.537076 0.021322 0.0204934 10.6 10.8 32996 132 2646 1488
10.9 0.826087 0.0585284 0.061381 0.604991 0.0235539 0.0262834 0.465347 0.0234594 0.0218904 10.8 11 21660 37 1588 1058
11.1 0.818182 0.0818182 0.0681818 0.602632 0.0269188 0.0336243 0.365482 0.0245593 0.0246301 11 11.2 10581 9 571 539
11.3 1 0 0.25 0.59633 0.037816 0.0508757 0.28 0.0285714 0.0233155 11.2 11.4 3693 3 122 197
11.5 0 0 0 0.636364 0.0909091 0.136364 0.16129 0.0529954 0.0541475 11.4 11.6 917 0 15 35
11.7 0 0 0 0 0 0 0 0 0 11.6 11.8 178 0 1 2
11.9 0 0 0 0 0 0 0 0 0 11.8 12 17 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 2 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
