#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 -6.30001e-05 6.30001e-05 0 -6.30001e-05 6.30001e-05 3.15e-05 -6.30001e-05 6.30001e-05 0 -6.30001e-05 6.30001e-05 3.15e-05 8.625 8.875 34077 2331 136 379 470
9 -4.10965e-05 4.10965e-05 2.0552e-05 -4.10965e-05 4.10965e-05 2.05482e-05 -4.10965e-05 4.10965e-05 2.0552e-05 -4.10965e-05 4.10965e-05 2.05482e-05 8.875 9.125 55281 6615 355 1156 1435
9.25 -3.24183e-05 7.46816e-05 5.89612e-06 -9.33698e-05 7.86288e-05 -1.47503e-05 8.20996e-05 5.35692e-05 0.000116497 -9.33698e-05 0.000137811 -5.40556e-05 9.125 9.375 236305 32813 2359 5699 6352
9.5 0.000400046 0.000188932 0.000374464 0.000231614 0.000357476 0.000244733 0.000262172 0.000321702 0.000189997 0.000499156 9.71236e-05 0.000563276 9.375 9.625 753838 68209 6294 9858 10750
9.75 0.000948466 0.000704553 0.000827758 6.05173e-05 0.00151696 9.99474e-05 0.000499001 0.0014943 0.000304434 0.00342679 0.000605447 0.00317689 9.625 9.875 1.93952e+06 180128 16897 20378 21272
10 0.00660761 0.00226467 0.00537106 0.00657535 0.00265855 0.00531781 0.00689847 0.00332547 0.00543233 0.0112236 0.00174722 0.00940084 9.875 10.125 2.97379e+06 412334 43412 47391 46504
10.25 0.016628 0.00466881 0.0114866 0.0158432 0.00658671 0.0107552 0.0181858 0.00623015 0.0116064 0.0256057 0.00320908 0.0181175 10.125 10.375 2.2692e+06 415596 46320 49660 46540
