#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 193801 191411 2390 64 8 0
9.00 0 6.5069e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 310864 307366 3498 277 54 0
9.25 9.35036e-07 1.49583e-05 7.6966e-11 0 0 0 0 0 0 0 0 0 0 0 0 9.125 9.375 1.09242e+06 1.06948e+06 22947 3182 612 0
9.50 2.70617e-06 4.09252e-05 6.78736e-07 1.51374e-05 0.000134688 1.0082e-05 7.74653e-05 0.000225554 3.94541e-05 0 0.000238493 0 0 0 0 9.375 9.625 3.15439e+06 2.95621e+06 198185 25818 4183 0
9.75 1.39504e-05 0.000114145 4.72151e-07 1.88966e-05 0.000260354 4.78854e-07 5.55648e-05 0.000391662 2.08715e-05 0.000136968 0.000411128 3.49183e-06 0 0 0 9.625 9.875 4.77723e+06 4.30096e+06 476276 53991 7301 0
10.00 1.33671e-05 8.82853e-05 -9.14774e-07 1.40494e-05 0.000205802 -1.25499e-06 1.72203e-05 0.000329045 1.14106e-06 0 0.00049975 0 0 0 0 9.875 10.125 3.64029e+06 3.14205e+06 498241 58071 7398 0
10.25 1.11185e-06 2.38447e-05 2.39913e-09 1.47215e-05 0.000127416 1.23754e-05 1.84047e-05 0.000231783 1.84047e-05 0 0.000386449 0 0 0 0 10.125 10.375 2.20637e+06 1.79880e+06 407568 54334 7059 0
10.50 2.02458e-06 1.11229e-05 2.02458e-06 4.52093e-05 0.00036566 4.52093e-05 6.34115e-05 0.000609006 6.34115e-05 0.000338983 0.000552919 0.000338983 0 0 0 10.375 10.625 1.29753e+06 987860 309671 47310 5900 0
10.75 1.09448e-05 7.47455e-05 1.09448e-05 0.000319238 0.00162419 0.000319238 0.000540346 0.00238867 0.000540346 0.00153335 0.00471376 0.00153335 0 0 0 10.625 10.875 704831 548208 156623 33312 3913 0
11.00 0.00015589 0.000298192 0.00015589 0.00208905 0.00572615 0.00208905 0.00274379 0.00708841 0.00274379 0.00475436 0.0122144 0.00475436 0 0 0 10.875 11.125 368319 295080 73239 22232 2524 0
11.25 0.000911153 0.0013955 0.000911153 0.0102289 0.0158296 0.0102289 0.0103093 0.0158864 0.0103093 0.0213904 0.0346096 0.0213904 0 0 0 11.125 11.375 186815 154749 32066 14065 1683 0
11.50 0.0057258 0.00524289 0.0057258 0.0353673 0.0402786 0.0353673 0.027447 0.0330088 0.027447 0.0630942 0.0652567 0.0630942 0 0 0 11.375 11.625 91593 78417 13176 6886 1157 0
11.75 0.0245684 0.0198112 0.0245421 0.0899542 0.0681625 0.0869135 0.0527691 0.0430664 0.0522568 0.136968 0.0971005 0.129236 0 0 0 11.625 11.875 43293 38057 5236 1914 752 0
12.00 0.0762327 0.0327369 0.075197 0.210076 0.076039 0.189204 0.076555 0.0567783 0.0717931 0.278826 0.093174 0.235689 0 0 0 11.875 12.125 19485 17381 2104 209 477 0
12.25 0.205363 0.0417832 0.173773 0.362606 0.0816815 0.228236 0.166667 0.166667 0.166667 0.425325 0.0940301 0.231776 0 0 0 12.125 12.375 8239 7533 706 6 308 0
12.50 0.39636 0.0623526 0.19481 0.461538 0.0860806 0.123443 1 0 0 0.5 0.0958904 0.123288 0 0 0 12.375 12.625 3175 2967 208 1 144 0
12.75 0.597458 0.170551 0.168432 0.589286 0.214286 0.107143 0 0 0 0.581395 0.209302 0.139535 0 0 0 12.625 12.875 1000 944 56 0 43 0
13.00 0.753086 0.194444 0.0987654 0.875 0 0.375 0 0 0 0.8 0 0.4 0 0 0 12.875 13.125 332 324 8 0 5 0
13.25 0.916667 0.05 0.116667 1 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 63 60 3 0 0 0
13.50 0.909091 0 0.0909091 1 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 13 11 2 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0 0
