#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00331248 0.00308699 0.00139286 0.0127851 0.00955698 0.00493249 0.0128915 0.00966772 0.00462944 0.0129733 0.0104486 0.00554943 0.0154304 0.0124067 0.00660179 7.2 7.4 642847 502248 140599 18107 17463 14786
7.5 0.00441249 0.00368976 0.00174392 0.0175097 0.0111825 0.00615319 0.0185306 0.011556 0.00647184 0.0188914 0.011642 0.0069353 0.0201886 0.0133895 0.00788044 7.4 7.6 550536 424596 125940 16748 16105 13934
7.7 0.00584305 0.00442493 0.00219664 0.0252566 0.0138829 0.00695366 0.0271404 0.0161744 0.00761905 0.0260211 0.0150116 0.00754118 0.0292202 0.0167223 0.00894941 7.6 7.8 463105 353974 109131 15311 14474 12344
7.9 0.00798804 0.00529013 0.00265013 0.0438082 0.0228866 0.0117418 0.0440243 0.0270623 0.0122859 0.0413403 0.0215823 0.012589 0.0456935 0.0190016 0.011701 7.8 8 383684 289071 94613 13835 12926 11137
8.1 0.0110084 0.00603675 0.00364907 0.0686321 0.0273772 0.0163859 0.069627 0.0318502 0.0177286 0.0655476 0.0266499 0.0157592 0.0698859 0.0248298 0.0145122 8 8.2 317522 232306 85216 13024 11793 10186
8.3 0.016068 0.00785944 0.00480316 0.0900633 0.0276901 0.0166387 0.0887753 0.0316092 0.0202416 0.0873308 0.0268999 0.016033 0.0923297 0.0267936 0.0190703 8.2 8.4 265828 184655 81173 12695 11202 9853
8.5 0.0217237 0.00937917 0.00623777 0.108731 0.0280811 0.0183748 0.113629 0.0318027 0.0224595 0.105379 0.0280588 0.0186777 0.119972 0.0286884 0.021516 8.4 8.6 221690 148321 73369 12001 10152 8727
8.7 0.0298817 0.0107355 0.00719432 0.136298 0.028717 0.0215342 0.13843 0.0350472 0.0243385 0.134317 0.0282013 0.0198632 0.146723 0.0300251 0.0230248 8.6 8.8 179984 118477 61507 10708 8895 7650
8.9 0.0395296 0.0110965 0.00918947 0.166915 0.0296392 0.021559 0.172975 0.0346927 0.0262525 0.163382 0.0299501 0.0204146 0.174792 0.0326221 0.0216094 8.8 9 144941 95573 49368 9214 7299 6352
9.1 0.0526406 0.0127137 0.0103069 0.201637 0.0305569 0.0242128 0.198809 0.0336821 0.027463 0.196084 0.0273412 0.0210277 0.215611 0.0289337 0.0248247 9 9.2 117663 77770 39893 7946 6223 5272
9.3 0.0706136 0.0138114 0.0126 0.245376 0.0272133 0.024477 0.23342 0.0285586 0.0287169 0.245017 0.0304009 0.025115 0.256261 0.0294848 0.0256925 9.2 9.4 96572 64193 32379 6626 5315 4539
9.5 0.0917325 0.0139463 0.012592 0.287222 0.023193 0.0226197 0.253809 0.0316548 0.030421 0.290728 0.0228143 0.0265025 0.309254 0.0257683 0.0230345 9.4 9.6 82119 54674 27445 5362 4642 3930
9.7 0.118263 0.0151559 0.0148325 0.341665 0.0212784 0.0223263 0.296987 0.0236166 0.0276105 0.349802 0.0253446 0.0293735 0.358598 0.0228045 0.0218025 9.6 9.8 71340 48116 23224 4069 4075 3600
9.9 0.1526 0.0144346 0.0144815 0.395333 0.0218578 0.0183762 0.323402 0.0246693 0.0288788 0.401452 0.0231334 0.0199588 0.433464 0.0182669 0.0197147 9.8 10 62670 42598 20072 2754 3771 3234
10.1 0.202579 0.0156093 0.0160205 0.462427 0.0201107 0.0177781 0.349428 0.0293816 0.0279244 0.477062 0.0248594 0.0199738 0.47817 0.0193905 0.0170374 10 10.2 57149 39000 18149 1775 3671 3037
10.3 0.265577 0.0157435 0.0186976 0.537895 0.0171894 0.016871 0.401689 0.0339642 0.0307797 0.553387 0.0199007 0.0207165 0.567696 0.0143989 0.0148829 10.2 10.4 51496 35713 15783 795 3593 2797
10.5 0.34797 0.0141722 0.0153714 0.621419 0.0171982 0.0165584 0.468553 0.041124 0.0338868 0.63184 0.0216822 0.0209091 0.640848 0.0163172 0.0118886 10.4 10.6 45053 31877 13176 328 3283 2509
10.7 0.451735 0.0145487 0.0165501 0.697893 0.0175626 0.0168949 0.585714 0.0380481 0.0373272 0.686364 0.0237813 0.0193442 0.739433 0.016303 0.0152788 10.6 10.8 35576 25494 10082 103 2630 2062
10.9 0.563756 0.0171055 0.0200355 0.779077 0.0163321 0.0169984 0.714286 0.0798319 0.0714286 0.751963 0.0148247 0.0172695 0.813953 0.0208291 0.0162805 10.8 11 23644 17443 6201 25 1468 1509
11.1 0.69978 0.0199761 0.0235958 0.847774 0.0132256 0.0154606 0.857143 0.142857 0.107143 0.779851 0.0185989 0.0222206 0.872667 0.0123625 0.0144491 11 11.2 11966 9240 2726 6 484 846
11.3 0.813981 0.0178755 0.0223907 0.901424 0.0160812 0.0161077 0 0.5 0 0.80916 0.0258912 0.0300905 0.902913 0.0219429 0.023718 11.2 11.4 4774 3945 829 3 72 312
11.5 0.901382 0.0157496 0.017447 0.909548 0.019864 0.0154301 0 0 0 0.7 0.1 0.2 0.907895 0.019378 0.0232794 11.4 11.6 1638 1438 200 0 5 92
11.7 0.953488 0.00795126 0.0116279 1 0 0.0344828 0 0 0 0 0 0 1 0 0 11.6 11.8 436 408 28 0 0 6
11.9 0.974026 0.0137789 0.0221029 1 0 0 0 0 0 0 0 0 0 0 0 11.8 12 78 76 2 0 0 0
12.1 1 0 0.133333 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 5 5 0 0 0 0
12.3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 1 1 0 0 0 0
