#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 31708 2103 240 388 210
9 0 0.000151469 0 0 0 0 0 0 0 0 0 0 8.875 9.125 57344 6602 813 1391 741
9.25 -8.66213e-06 1.68711e-09 8.65913e-06 -8.66213e-06 1.38789e-09 8.66213e-06 -8.66213e-06 1.38789e-09 8.66213e-06 -8.66213e-06 1.38789e-09 8.66213e-06 9.125 9.375 276213 45323 5772 9410 5363
9.5 3.95286e-05 0.000524233 -2.74379e-05 6.59747e-05 0.000363936 8.35687e-06 8.45044e-05 0.000670571 5.34728e-06 0.000158635 0.00104801 -1.34162e-05 9.375 9.625 1.1343e+06 153794 20908 24689 12704
9.75 0.000321855 0.0017516 -4.32201e-05 0.000774788 0.00225882 7.80328e-05 0.000448518 0.0034275 -0.000135309 0.000439629 0.00360585 -0.000226395 9.625 9.875 3.03792e+06 384326 49141 44806 22071
10 0.000216694 0.00113034 5.70935e-05 0.000433318 0.00150885 0.000122464 0.00027236 0.0016714 4.10787e-05 0.000675158 0.00168705 0.00030638 9.875 10.125 3.78965e+06 547959 72047 61167 29253
10.25 0.00154394 0.00239509 0.000692152 0.00182305 0.00238888 0.000941033 0.00249207 0.00355739 0.00105481 0.00350667 0.00442483 0.00204524 10.125 10.375 2.62427e+06 492462 67846 54600 26051
