#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000572984 0.000712356 0.00032109 0.00122623 0.00225342 0.000714641 0.00136694 0.00219222 0.000800796 0.00126542 0.0020771 0.000763774 0.00138026 0.00304452 0.00138026 7.2 7.4 587593 449162 138431 25104 11526 1331
7.5 0.000486252 0.00064687 0.000260583 0.00145359 0.00378168 0.000998928 0.00170163 0.0038161 0.0011945 0.00142153 0.00349973 0.00104119 0.00237718 0.00620038 0.00166085 7.4 7.6 483457 353853 129604 25455 11100 1304
7.7 0.000471915 0.000831957 0.000292478 0.00224196 0.0053488 0.00169645 0.0023013 0.00583584 0.00168793 0.00256511 0.00615753 0.00202374 0.00325203 0.00933909 0.00247078 7.6 7.8 398120 276310 121810 25480 10825 1377
7.9 0.000579724 0.00160004 0.000399881 0.00374403 0.00774174 0.00282599 0.00382283 0.00831677 0.00287383 0.0050082 0.0100672 0.00376722 0.00737705 0.0107773 0.00668453 7.8 8 322109 214670 107439 24380 10282 1412
8.1 0.00123318 0.00252184 0.000862423 0.00651615 0.0112161 0.00477062 0.00745129 0.0121511 0.00560666 0.00674476 0.0122481 0.00458354 0.0117548 0.0128679 0.00771606 8 8.2 254367 167456 86911 21532 9071 1154
8.3 0.00247362 0.0036765 0.00171078 0.0114003 0.0156502 0.00777095 0.0131318 0.0168041 0.00918291 0.0139793 0.0176616 0.00969761 0.0172414 0.0247754 0.00924937 8.2 8.4 200112 132805 67307 18555 7725 993
8.5 0.00384673 0.00576514 0.00243146 0.0202518 0.0225576 0.0125522 0.0228495 0.0225913 0.0143229 0.0238775 0.0270615 0.0145538 0.0242215 0.0270009 0.0130732 8.4 8.6 156059 104590 51469 16076 6325 813
8.7 0.00713717 0.00757113 0.00405675 0.0322442 0.0285742 0.0181888 0.0326885 0.0276528 0.0176283 0.0359905 0.032122 0.0200444 0.0456491 0.0369197 0.0246994 8.6 8.8 123316 83743 39573 13353 5377 736
8.9 0.0129689 0.011004 0.00637137 0.0520095 0.0358647 0.0253689 0.0490808 0.0330484 0.0252174 0.0605637 0.040757 0.0274561 0.0746004 0.0540546 0.0350747 8.8 9 96071 65882 30189 10872 4438 576
9.1 0.0210407 0.0155029 0.00854257 0.0786653 0.0357266 0.0320509 0.0653292 0.032347 0.026808 0.0952697 0.0392607 0.0362166 0.10793 0.0555113 0.0371533 9 9.2 74009 51508 22501 7975 3798 448
