#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 -4.69119e-05 0.000724969 0.000197444 9.82193e-06 0.00100336 0.000153405 3.5313e-05 0.0011239 0.000218906 -0.000352251 0.00028254 0.000501206 7.2 7.4 613790 144952 26058 7272 209
7.5 2.7671e-05 0.00120431 0.000173899 5.79987e-05 0.00145459 0.000173657 0.000222841 0.0013024 0.000286223 -0.000278721 0.000240062 0.000445545 7.4 7.6 502518 135701 26197 7307 202
7.7 0.000119249 0.00219308 0.00016951 0.000365961 0.00267475 0.000369588 0.000180591 0.00234847 0.000297195 -0.000160107 0.00450581 0.000309285 7.6 7.8 403600 121721 25717 7231 220
7.9 0.000372952 0.0031682 0.000352054 0.000605936 0.00329396 0.000500744 0.000371253 0.00400403 0.000422863 -0.000142964 0.00574261 0.000234862 7.8 8 318019 102212 24271 6731 209
8.1 0.000830695 0.00514175 0.000782863 0.00102747 0.00659979 0.000954466 0.00153892 0.00651117 0.00155773 -0.000177865 0.00523418 0.000300974 8 8.2 245252 79468 20880 5822 158
8.3 0.00175671 0.0081686 0.00167699 0.00216982 0.0103624 0.00203111 0.00225046 0.0100474 0.00204001 -0.000106962 0.00649383 0.000377373 8.2 8.4 187021 59418 17981 4940 156
8.5 0.00384798 0.0114693 0.00338015 0.0041177 0.0133458 0.00343527 0.00523046 0.0141395 0.0044974 0.00941465 0.0222007 0.00953262 8.4 8.6 141331 43541 14813 4099 101
8.7 0.00738898 0.018314 0.00618127 0.00738272 0.0169815 0.00647925 0.0114148 0.0222298 0.00880569 0.00630118 0.0274452 0.0075958 8.6 8.8 108317 32036 12240 3379 104
8.9 0.0151282 0.0225004 0.0121882 0.0128629 0.0201485 0.0108436 0.0195951 0.032772 0.0144305 0.0246453 0.0533311 0.0246844 8.8 9 82327 23732 9636 2719 80
9.1 0.0279507 0.0300285 0.0206001 0.0184627 0.0228059 0.0145031 0.0362261 0.0403318 0.0236937 0.059503 0.0453875 0.0443128 9 9.2 62266 17163 6958 2404 65
