#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0048241 0.006585 0.0029391 0.0170155 0.0204375 0.00993597 0.0164004 0.0226185 0.00947232 0.0178323 0.0215808 0.00994805 0.0195188 0.0239151 0.0113755 7.2 7.4 677095 537011 140084 16439 17175 15911
7.5 0.00618006 0.00741374 0.00370689 0.0218242 0.023687 0.0116844 0.0223686 0.0243201 0.0117223 0.0218763 0.0250668 0.0117174 0.0258936 0.0271908 0.0129768 7.4 7.6 595993 465127 130866 15642 16264 15182
7.7 0.0079898 0.00887037 0.00467353 0.030519 0.0264911 0.0151785 0.0291966 0.0276367 0.0142506 0.0317633 0.0281177 0.0151248 0.0365372 0.0322405 0.018113 7.6 7.8 508985 392006 116979 14859 15199 14068
7.9 0.010663 0.0107224 0.00586699 0.0433218 0.0350164 0.0187786 0.0411294 0.0344647 0.0195622 0.0441709 0.034222 0.0186681 0.0474152 0.0380691 0.0205764 7.8 8 420536 318185 102351 13640 13689 12767
8.1 0.0143188 0.0120543 0.00739089 0.0704975 0.0455357 0.0254503 0.0640609 0.0463981 0.0261301 0.0692621 0.0461683 0.0258065 0.0741351 0.0463841 0.0271735 8 8.2 343441 255038 88403 12206 12215 11424
8.3 0.0193315 0.0137155 0.00868862 0.107275 0.0485587 0.0375912 0.101901 0.0549849 0.0359693 0.101599 0.0497128 0.0335627 0.106031 0.0498254 0.0345756 8.2 8.4 283505 202661 80844 11456 11307 10679
8.5 0.0251688 0.0159634 0.0103485 0.12954 0.0475256 0.0379328 0.128477 0.0540991 0.0386781 0.123794 0.047373 0.0386203 0.131221 0.0498165 0.0359367 8.4 8.6 236942 161788 75154 10796 10658 9821
8.7 0.0347076 0.0187935 0.012223 0.157791 0.0478678 0.0423236 0.154446 0.0600228 0.0407614 0.158671 0.0484367 0.0412729 0.160806 0.0501112 0.0397253 8.6 8.8 194396 129258 65138 9827 9196 8579
8.9 0.0461395 0.0202558 0.0142258 0.191736 0.0452581 0.04375 0.186603 0.0614448 0.0425814 0.187662 0.0470587 0.0461617 0.196058 0.0539058 0.04366 8.8 9 157515 104485 53030 8717 7610 7296
9.1 0.0613474 0.0218306 0.0166692 0.22775 0.0465654 0.0418271 0.223959 0.0554739 0.0474355 0.224918 0.0498044 0.0387184 0.235955 0.0526013 0.0403387 9 9.2 126692 83807 42885 7575 6364 6073
9.3 0.0807116 0.0222259 0.0190999 0.269886 0.0479735 0.0390363 0.259008 0.0555107 0.0374935 0.268798 0.0448296 0.0405881 0.284463 0.044764 0.0406681 9.2 9.4 103696 69468 34228 6259 5288 5006
9.5 0.104612 0.0210696 0.0186696 0.318306 0.0438308 0.0383839 0.289428 0.0501996 0.0397154 0.30078 0.0426268 0.0337722 0.338821 0.0480231 0.0347699 9.4 9.6 86275 57791 28484 5033 4512 4441
9.7 0.135674 0.0205216 0.0206789 0.369564 0.0352207 0.0298065 0.334733 0.0455016 0.0371337 0.362368 0.0367315 0.0350177 0.398148 0.0333673 0.0272975 9.6 9.8 74362 49897 24465 3724 3972 3983
9.9 0.173291 0.0186179 0.0198543 0.429294 0.0256118 0.0236814 0.368054 0.0387319 0.0322801 0.433565 0.0322124 0.0281592 0.441219 0.0261294 0.0233212 9.8 10 64184 43177 21007 2542 3721 3441
10.1 0.221851 0.0167051 0.0188056 0.492098 0.0227516 0.0197446 0.414648 0.0355126 0.0363666 0.495415 0.0282792 0.0188163 0.513027 0.0175645 0.0188753 10 10.2 57389 39098 18291 1512 3416 3184
10.3 0.289793 0.0135433 0.0200557 0.570526 0.0222557 0.0159845 0.459318 0.0471424 0.0441337 0.578147 0.0308232 0.0200465 0.582591 0.017479 0.0155365 10.2 10.4 51338 35163 16175 680 3351 3005
