#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00137477 0.00151931 0.000758007 0.00588601 0.00568342 0.00276152 0.0065823 0.00595765 0.00312524 0.00608508 0.00612257 0.00306111 0.00806006 0.00780978 0.00413452 7.2 7.4 595798 458515 137283 21181 17227 9965
7.5 0.00205047 0.00193064 0.0011183 0.0107724 0.00721432 0.00451732 0.0110666 0.00801504 0.00504219 0.00984052 0.00888401 0.00462808 0.01108 0.009903 0.00434835 7.4 7.6 486047 370412 115635 18903 15101 8566
7.7 0.00297517 0.00262813 0.00157098 0.020573 0.0119758 0.00787753 0.0205666 0.0128156 0.00773132 0.0196958 0.0108279 0.00821805 0.0208055 0.0147682 0.00839681 7.6 7.8 400648 301160 99488 17189 13423 7663
7.9 0.0045068 0.00342954 0.00214092 0.0321553 0.0150271 0.0118461 0.0333049 0.0153977 0.0131592 0.0320195 0.0144036 0.0124613 0.0355122 0.0205372 0.012237 7.8 8 335031 241883 93148 16621 12439 7330
8.1 0.00711293 0.0044808 0.0029895 0.0412111 0.0178498 0.0132082 0.041719 0.0157086 0.013091 0.0387986 0.0158332 0.0133194 0.0481415 0.0205292 0.0159781 8 8.2 284722 194361 90361 16884 12108 7232
8.3 0.010464 0.00576312 0.00425063 0.0557285 0.0198039 0.0154005 0.059638 0.0186234 0.0168288 0.054167 0.0207754 0.0151764 0.0633462 0.023831 0.0199403 8.2 8.4 236042 156163 79879 15814 10732 6506
8.5 0.0152025 0.00693941 0.00555131 0.0737204 0.0201354 0.0181952 0.0773974 0.0203355 0.0178847 0.0803282 0.0231091 0.0195208 0.0779703 0.0242528 0.0181555 8.4 8.6 191162 125298 65864 14038 9450 5322
8.7 0.0226565 0.00845844 0.00744975 0.0971322 0.0231688 0.0204796 0.104468 0.0215061 0.0226537 0.0994083 0.0218076 0.0194038 0.111317 0.0329636 0.0233452 8.6 8.8 152158 100004 52154 11965 7763 4548
8.9 0.0318009 0.0101242 0.00920627 0.130339 0.0216299 0.0229218 0.129095 0.0199482 0.0224084 0.133651 0.0202723 0.0239343 0.143704 0.0301301 0.0218821 8.8 9 121957 80454 41503 10272 6602 3800
9.1 0.0422364 0.0111033 0.0100576 0.158596 0.0210039 0.022364 0.14652 0.0193999 0.0219783 0.162113 0.0227805 0.024304 0.175962 0.0274489 0.0223811 9 9.2 97740 64929 32811 8442 5598 3210
