#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00050239 0.000761268 0.00032508 0.000557828 0.00120898 0.000359883 0.000624257 0.00129372 0.000452015 0.000548697 0.00167926 0.000435035 0.00444444 0.000555555 0.00444444 7.2 7.4 612716 467618 145098 25996 7684 220
7.5 0.000447254 0.000693728 0.000281805 0.000555609 0.00162199 0.000381741 0.000573931 0.00184776 0.000397906 0.000537288 0.00241323 0.000426078 0 0.00460829 0 7.4 7.6 500993 365221 135772 26525 7684 222
7.7 0.000399522 0.0006044 0.00024333 0.000550809 0.00244892 0.000402183 0.0005334 0.0028068 0.000414819 0.000667111 0.00338942 0.000555951 0 0.00487805 0 7.6 7.8 404559 281915 122644 26308 7556 216
7.9 0.000328968 0.000733291 0.000193897 0.00067433 0.0045936 0.000521842 0.000905828 0.00506592 0.000754036 0.000601757 0.0058085 0.000601757 0 0.00495049 0 7.8 8 318794 216029 102765 24139 7036 200
8.1 0.00032807 0.00139145 0.000198195 0.00131364 0.00678265 0.00107571 0.00158436 0.00891783 0.00142062 0.00113379 0.00813207 0.000894895 0 0.0114286 0 8 8.2 245640 165767 79873 21251 6096 180
8.3 0.000576391 0.00262501 0.000435343 0.00237786 0.0113674 0.00212931 0.00293572 0.0121318 0.00258725 0.0025463 0.0129079 0.0023715 0.00645161 0.017217 0.00645161 8.2 8.4 186474 127131 59343 17689 5135 151
8.5 0.00109118 0.00425102 0.000915746 0.00525168 0.0167695 0.00447857 0.00578292 0.0185566 0.00466809 0.00694294 0.0202181 0.0060292 0.00840336 0.0350749 0.00840336 8.4 8.6 144158 99428 44730 15055 4357 127
8.7 0.00261587 0.00746894 0.0022082 0.0112936 0.0263198 0.00883237 0.011713 0.0265232 0.00916922 0.015114 0.0301535 0.0112324 0.0190476 0.0347158 0.0190476 8.6 8.8 109337 76310 33027 12388 3595 99
8.9 0.00537789 0.0102726 0.00420749 0.0198887 0.0325473 0.0146665 0.0190543 0.028506 0.0143651 0.0253547 0.0398425 0.0180785 0.0263158 0.0634278 0.0136576 8.8 9 83399 59277 24122 9762 2920 77
9.1 0.00973672 0.0159229 0.00660622 0.0374903 0.045234 0.0255508 0.0299456 0.040582 0.0211617 0.0503623 0.0514319 0.0342888 0.0483871 0.0435669 0.0338943 9 9.2 63593 46131 17462 6959 2454 85
9.3 0.0176847 0.021122 0.0105488 0.0645917 0.0548174 0.0397136 0.0382112 0.0445512 0.0234561 0.0869565 0.0717212 0.0547815 0.0882353 0.0917647 0.0664962 9.2 9.4 48159 35754 12405 4580 2077 42
9.5 0.03083 0.0298988 0.0172061 0.100853 0.0596972 0.0525713 0.0537963 0.0470004 0.0317448 0.133156 0.0649567 0.0619414 0.153846 0.0683761 0.0656109 9.4 9.6 36582 27438 9144 2814 1822 32
9.7 0.0539989 0.0332525 0.024972 0.141549 0.0632038 0.064584 0.0761301 0.0427279 0.037643 0.179724 0.0802216 0.0802319 0.236842 0.0802311 0.103509 9.6 9.8 27855 21248 6607 1502 1501 37
9.9 0.085886 0.0376108 0.0299784 0.202097 0.0614952 0.0779708 0.0957447 0.0464519 0.0524326 0.267819 0.07003 0.0907352 0.225806 0.0599079 0.0924731 9.8 10 21285 16469 4816 732 1312 32
10.1 0.132496 0.034171 0.0378733 0.258305 0.0639375 0.0701565 0.122605 0.056705 0.0473841 0.328163 0.0662911 0.0759894 0.228571 0.114286 0.0815126 10 10.2 16407 12945 3462 276 1110 36
10.3 0.187304 0.0355389 0.0348999 0.318464 0.0636017 0.0620945 0.159091 0.0365613 0.0714997 0.370479 0.0710511 0.0598191 0.447368 0.0654521 0.0650155 10.2 10.4 13316 10734 2582 120 1003 38
10.5 0.253149 0.0333936 0.0325779 0.391356 0.0521538 0.044654 0.137255 0.0502451 0.0463458 0.439665 0.0570407 0.042895 0.551724 0.10045 0.0971787 10.4 10.6 10598 8755 1843 43 804 26
10.7 0.317663 0.0350467 0.0253575 0.436084 0.048068 0.0390953 0.266667 0.0666667 0.0848485 0.451863 0.0497341 0.0444007 0.777778 0.0609319 0.0694445 10.6 10.8 7957 6698 1259 14 602 25
10.9 0.385693 0.0308231 0.029667 0.495122 0.0473257 0.0510921 0.333333 0.0952381 0.0833333 0.493298 0.0582488 0.0601425 0.8125 0.0875 0.128289 10.8 11 5362 4592 770 7 409 18
11.1 0.41911 0.0291266 0.0302422 0.569149 0.0354356 0.0420554 0 0.333333 0 0.557078 0.0429224 0.0526917 0.777778 0.0793651 0.0718954 11 11.2 2822 2449 373 2 201 12
11.3 0.459898 0.0351015 0.0351197 0.55 0.0466387 0.0357143 0 0 0 0.494505 0.0499389 0.0570055 0.8 0.2 0.2 11.2 11.4 1113 972 141 0 72 5
11.5 0.458937 0.0433253 0.0325412 0.5 0.0833333 0.0652174 0 0 0 0.521739 0.0782609 0.0842391 0 1 0 11.4 11.6 289 260 29 0 21 0
11.7 0.5 0.0645161 0.0833333 0.6 0.15 0.1 0 0 0 0.4 0.266667 0.4 0 0 0 11.6 11.8 50 46 4 0 3 0
11.9 0.363636 0.174825 0.163636 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 9 9 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 1 1 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
