#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 7.37012e-06 8.625 8.875 137595 1912 155 56 0
9 0 0 8.92734e-06 0 0 8.92734e-06 0 0 8.9273e-06 0 0 8.92734e-06 8.875 9.125 227609 3579 532 222 1
9.25 -7.18706e-06 1.97368e-05 5.98855e-06 -7.18706e-06 4.79155e-06 1.55715e-05 -7.18706e-06 4.79155e-06 1.55707e-05 -7.18706e-06 4.79155e-06 1.67684e-05 9.125 9.375 863115 28281 5393 2345 21
9.5 1.67406e-05 0.000568528 -1.31513e-05 3.26068e-05 0.000786863 -2.98767e-05 5.38845e-05 0.000724067 -7.62806e-05 -2.56004e-05 1.99129e-05 0.000142522 9.375 9.625 2.67346e+06 212560 34360 12581 124
9.75 0.000108832 0.000959709 1.43855e-05 0.000279418 0.00189208 6.48191e-05 0.000312165 0.00256515 5.66282e-05 -9.95645e-05 0.00204337 0.000421288 9.625 9.875 4.72088e+06 532638 73882 21859 259
10 2.36759e-05 0.000542152 2.64055e-06 8.80334e-05 0.00112092 0 0.000242949 0.00128025 8.97553e-05 -7.99144e-05 5.74974e-05 0.000391521 9.875 10.125 3.926e+06 559898 77405 21681 266
10.25 4.04964e-05 0.000325508 2.91619e-05 2.74606e-05 0.000541637 1.59019e-05 -1.47281e-05 0.00110079 -4.40826e-06 -1.47281e-05 1.22625e-05 9.8658e-05 10.125 10.375 2.50772e+06 470805 71109 19070 253
