#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 28115 25713 2402 208 459 367
9.00 2.36709e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 49589 42246 7343 711 1542 1182
9.25 5.24854e-06 1.04963e-05 4.12911e-10 0 0 0 0 0 0 0 0 0 0 0 0 9.125 9.375 234889 190529 44360 4512 8973 7067
9.50 4.84216e-05 9.94995e-05 1.18194e-05 0.000150222 0.00030821 4.09277e-06 0 0.000267971 0 0.0002072 0.000566953 -4.03858e-05 0.0003427 0.000338731 7.09244e-05 9.375 9.625 883945 764122 119823 14168 19305 14590
9.75 0.000534012 0.000687419 0.000120383 0.000741651 0.00141094 0.00012009 0.000758393 0.0017591 0.000154077 0.000925321 0.00210185 9.61552e-05 0.000863396 0.00164059 0.000203063 9.625 9.875 2.4625e+06 2.15913e+06 303377 34283 36744 26639
10.00 0.000606377 0.000479173 0.000229903 0.0017623 0.00151395 0.000815511 0.00159521 0.0019289 0.000701048 0.00197943 0.00201199 0.000802502 0.00327608 0.00210555 0.00175033 9.875 10.125 3.49873e+06 2.99484e+06 503888 60807 59108 41513
10.25 0.000956281 0.000589934 0.000597328 0.00494726 0.00370074 0.00217603 0.00471133 0.00462466 0.00167314 0.00639184 0.00487453 0.00282631 0.00815978 0.00382917 0.00398263 10.125 10.375 2.49912e+06 2.03078e+06 468340 60068 55696 37501
10.50 0.00204106 0.000999666 0.00137052 0.0142164 0.00913711 0.00411894 0.0139591 0.0109369 0.00264162 0.0167152 0.0116205 0.00367098 0.0264255 0.00902457 0.0109991 10.375 10.625 1.56373e+06 1.20183e+06 361905 49430 43613 29744
10.75 0.00532722 0.00171274 0.0032288 0.0387843 0.0175831 0.00803501 0.036443 0.0219687 0.0036582 0.0442936 0.0194029 0.00920174 0.0577548 0.0129969 0.0186964 10.625 10.875 966466 712755 253711 40337 32262 21851
11.00 0.0142797 0.00324706 0.0075383 0.0821505 0.0266675 0.0130388 0.0724919 0.0307361 0.00520454 0.0888364 0.0258641 0.0121412 0.119832 0.0169222 0.028341 10.875 11.125 591700 423959 167741 31907 22851 14779
11.25 0.0347346 0.0035461 0.0153561 0.156195 0.0276836 0.0130256 0.136385 0.0388539 0.0061783 0.160785 0.026306 0.010933 0.20811 0.0178942 0.0291745 11.125 11.375 346991 250989 96002 22935 14734 9519
11.50 0.0782156 0.000804998 0.0257453 0.267563 0.027507 0.0121504 0.215391 0.0342685 0.00519514 0.275053 0.0313255 0.00803065 0.334003 0.0154572 0.0373918 11.375 11.625 204298 150277 54021 13826 9889 5970
11.75 0.157028 -0.000151753 0.0368825 0.411024 0.0327427 0.00672662 0.32108 0.0454848 -0.000505805 0.425937 0.0415353 0.000433862 0.48195 0.0186903 0.0321497 11.625 11.875 118962 88774 30188 4407 6562 3795
12.00 0.274728 0.00110841 0.0416497 0.562868 0.0311891 0.00576127 0.463617 0.0481565 0.00193524 0.576849 0.0367546 0.00183845 0.601416 0.0193579 0.0166915 11.875 12.125 69394 52390 17004 481 4665 2401
12.25 0.427438 0.00847948 0.0429421 0.702594 0.033572 0.000607669 0.692308 0.0472756 -0.00242913 0.697797 0.0432412 -0.00303715 0.737533 0.0229579 0.0139113 12.125 12.375 40053 30877 9176 78 3041 1524
12.50 0.588322 0.0210295 0.0371895 0.816558 0.0307027 0.00608724 0.826087 0.0585284 0.0196353 0.781301 0.0393595 -0.00182527 0.836 0.0242577 0.0117895 12.375 12.625 22636 17708 4928 23 1829 1000
12.75 0.723317 0.0305901 0.0326943 0.888146 0.0186757 0.00737125 1 0 0 0.853659 0.0196648 0.00635314 0.886457 0.01605 0.00724339 12.625 12.875 12735 10044 2691 3 615 731
13.00 0.832634 0.0311536 0.0199043 0.929052 0.0141386 0.00538743 1 0 0 0.836066 0.0578738 -0.00603968 0.919214 0.0125558 0.00530666 12.875 13.125 7057 5718 1339 1 61 458
13.25 0.906034 0.0171447 0.0145071 0.960815 0.00585157 0.0061276 1 0 0 1 0 0 0.962838 0.00957596 0.00283784 13.125 13.375 3671 3033 638 2 8 296
13.50 0.934039 0.0130678 0.00746733 0.967509 0.00183964 0.00840122 0 0 0 1 0 0 0.977654 0.000124156 0.00174999 13.375 13.625 1884 1607 277 0 1 179
