#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 -2.11566e-06 7.54793e-05 5.96763e-06 -3.46748e-06 0.000240885 6.94439e-06 -4.01857e-06 4.01857e-06 9.26528e-06 -5.82439e-06 4.10548e-06 4.13908e-05 7.2 7.4 517575 84434 6452 97 0
7.5 -6.42246e-06 0.000217728 1.11844e-05 -7.62156e-06 0.000395766 1.16426e-05 -8.88816e-06 0.00780089 1.42302e-05 -1.25036e-05 7.48464e-06 6.71186e-05 7.4 7.6 398642 74680 6700 107 0
7.7 -1.31015e-05 0.000334862 1.80507e-05 -1.00356e-05 0.000927512 2.04629e-05 -2.17586e-05 1.77194e-05 3.48672e-05 -2.94612e-05 1.77149e-05 0.000106805 7.6 7.8 296489 60982 6381 116 0
7.9 -2.74926e-05 0.00024498 2.61133e-05 -2.60981e-05 0.00104709 3.48725e-05 -3.96098e-05 2.76893e-05 5.31439e-05 -5.09722e-05 2.59446e-05 0.000159844 7.8 8 213933 46041 5942 103 0
8.1 -1.30914e-05 0.000518732 3.5266e-05 -2.82707e-05 0.00105217 4.17126e-05 -4.02885e-05 4.02885e-05 6.04001e-05 -5.69132e-05 3.39482e-05 0.00020059 8 8.2 150356 32450 5024 101 0
8.3 3.65149e-05 0.000810439 5.14519e-05 0.000133796 0.00172356 0.000186494 -4.54587e-05 3.60459e-05 4.9525e-05 -5.94156e-05 3.55501e-05 0.00028054 8.2 8.4 104213 21641 4287 81 0
8.5 0.00011781 0.00207933 0.000105461 7.31506e-05 0.00338263 0.000139482 -6.30249e-05 4.54096e-05 0.000130157 -8.38809e-05 4.76135e-05 0.000573352 8.4 8.6 70726 13870 3404 63 0
8.7 0.000133672 0.00299793 0.000133672 -2.24406e-05 0.00728049 5.35876e-05 -5.03525e-05 5.03525e-05 0.000108487 -7.86782e-05 5.33348e-05 0.00084492 8.6 8.8 47915 8700 2692 57 0
8.9 0.000107023 0.00534746 0.000142013 0 0.00769032 4.01913e-05 0 0.0282775 6.3857e-05 -4.41599e-05 4.41599e-05 0.00135104 8.8 9 32198 5587 2194 39 0
9.1 0.000149615 0.00613666 0.000163567 0 0.00765629 6.02736e-05 0.0255126 0.0593888 0.0255126 -5.94955e-05 5.94955e-05 0.00327442 9 9.2 21024 3368 1595 30 0
9.3 4.84781e-05 0.00882554 0.000143346 0 0.0092272 0.000145613 -8.29394e-05 0.0399218 0.000707028 -0.000177289 0.000103445 0.00684499 9.2 9.4 13672 1950 1058 26 0
9.5 0.000117919 0.0142451 0.000223862 0 0.00943135 0.000144383 0 0.13443 0.000208834 -0.000211506 0.000211506 0.0122179 9.4 9.6 8950 1226 711 22 0
9.7 0.00124059 0.0200729 0.00124059 0 0.00708249 0.000862999 0.0313625 0.0886704 0.0313625 -0.000664011 0.000664011 0.0180988 9.6 9.8 5662 691 379 30 0
9.9 0.00290996 0.0366167 0.00321642 0 0.0254923 0.000652742 0 0.0819738 0.00390977 -0.00194553 0.00194553 0.0260377 9.8 10 3508 380 193 13 0
10.1 0.00495049 0.0673962 0.00553393 0.00537919 0.0301103 0.00660694 0 0.103111 0.00917431 -0.00623202 0.00623202 0.0394633 10 10.2 2080 202 82 9 0
10.3 0.00730704 0.077298 0.00999521 -0.00367647 0.00367647 0.028151 0.0855424 0.258024 0.0873959 -0.0146718 0.0137845 0.0701953 10.2 10.4 1260 125 45 13 0
10.5 0 0.0531672 0.00987306 -0.0094162 0.0177488 0.0421967 0 0.117116 0.0392857 -0.0286169 0.0269802 0.0713831 10.4 10.6 771 58 17 6 0
10.7 -0.00381679 0.0225581 0.0365003 -0.0176991 0.0176991 0.0780863 -0.0205279 0.0205279 0.0782376 -0.0383142 0.0383142 0.100496 10.6 10.8 440 28 2 10 0
10.9 -0.0254777 0.0254777 0.075114 -0.0533333 0.046484 0.129462 -0.0168539 0.138805 0.080161 -0.0533333 0.046484 0.129462 10.8 11 200 11 1 2 0
