#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 222943 3582 0 0 0
9 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 312956 3678 1 0 0
9.25 0 0 0 0 0 0 0 0 0 0 0 0 9.125 9.375 773170 8353 12 0 0
9.5 0 0 0 0 0 0 0 0 7.35303e-07 0 0 7.35303e-07 9.375 9.625 1.39121e+06 30931 146 0 0
9.75 0 0 0 0 0 0 0 0 8.29776e-07 0 0 8.29776e-07 9.625 9.875 1.25807e+06 53074 288 0 0
10 0 0 0 0 0 0 0 0 0 0 0 0 9.875 10.125 708441 49691 376 0 0
10.25 0 3.08394e-05 0 0 0 0 0 0 3.44215e-06 0 0 3.44215e-06 10.125 10.375 322125 31630 347 0 0
10.5 0 8.32085e-05 0 0 0 0 0 0 8.43825e-06 0 0 8.43825e-06 10.375 10.625 130258 11751 212 0 0
10.75 0 0.000229405 0 0 0 0 0 0 2.18364e-05 0 0 2.18364e-05 10.625 10.875 49534 3734 169 0 0
11 0 0 0 0 0 0 0 0 6.21775e-05 0 0 6.21775e-05 10.875 11.125 17205 1122 94 0 0
11.25 -0.000201654 0.00938301 0 -0.000201654 0.0149254 0 -0.000201654 0.000201654 0.000604961 -0.000201654 0.000201654 0.000604961 11.125 11.375 5272 313 67 0 0
11.5 0 0 0 0 0 0 0 0 0.00153846 0 0 0.00153846 11.375 11.625 1360 60 34 0 0
11.75 0 0 0.00648824 0 0 0 0 0 0.0145985 0 0 0.0145985 11.625 11.875 292 18 13 0 0
12 0 0 0 0 0 0 0 0 0 0 0 0 11.875 12.125 52 3 2 0 0
12.25 0 0 0.222222 0 0 0.222222 0 0 0.222222 0 0 0.222222 12.125 12.375 9 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.375 12.625 2 0 0 0 0
12.75 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 0 0 0 0 0
13 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0
13.25 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
