#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 -8.01603e-05 4.00802e-05 0 -8.01603e-05 4.00802e-05 0 -8.01603e-05 4.00802e-05 0 -8.01603e-05 4.00802e-05 0 8.625 8.875 26954 2004 156 364 326
9 0 0 2.34885e-05 0 0 2.34885e-05 0 0 2.34885e-05 0 0 2.34885e-05 8.875 9.125 48644 6071 538 1196 1141
9.25 -1.05199e-05 2.10387e-05 -5.53882e-10 -1.05199e-05 5.26047e-06 -1.10958e-10 -1.05199e-05 0.000126581 -6.09361e-10 -1.05199e-05 5.26047e-06 -1.10958e-10 9.125 9.375 228058 37943 3459 7557 6612
9.5 0.000135685 0.000160006 3.36755e-05 2.97653e-05 0.000387706 -7.57584e-05 0.000122566 0.000282154 4.01494e-05 0.000441869 7.83501e-05 0.000215389 9.375 9.625 840542 103096 11354 16586 13995
9.75 0.000230296 0.000637601 8.08475e-05 5.31481e-05 0.000874184 -8.68098e-05 0.000375698 0.00108558 4.39329e-05 0.000862302 0.000688534 0.000427188 9.625 9.875 2.31804e+06 275654 29935 33311 27077
10 0.00169467 0.00125182 0.000959381 0.00139891 0.00189717 0.000589078 0.00198328 0.00170959 0.00112821 0.00325558 0.00105311 0.00210305 9.875 10.125 3.41005e+06 490110 57867 57932 44843
10.25 0.00539973 0.00312435 0.00229281 0.00510104 0.00413941 0.0016837 0.00637338 0.00414348 0.00244924 0.009565 0.00240988 0.00540634 10.125 10.375 2.4589e+06 461648 57801 55136 41652
