#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0.000115951 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 28275 25873 2402 237 467 354
9.00 0 2.35855e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 49904 42399 7505 716 1556 1186
9.25 1.04187e-05 5.20822e-06 5.20977e-06 0 2.20877e-05 0 0 0 0 0 0 0 0 0 0 9.125 9.375 237110 191962 45148 4622 9157 7025
9.50 4.00425e-05 0.000112144 3.91041e-06 0.000129647 0.000318135 9.41522e-06 6.79948e-05 0.000128688 6.79948e-05 0.00019988 0.000614569 4.9103e-06 0.000136537 0.000409314 4.36688e-07 9.375 9.625 897589 774177 123412 14707 20012 14648
9.75 0.000514904 0.000751057 0.000101438 0.000755328 0.00156244 0.000151848 0.000924577 0.00196997 0.00021453 0.000826601 0.00251408 9.0713e-05 0.00114081 0.00148032 0.000392695 9.625 9.875 2.50571e+06 2.19458e+06 311123 35692 37503 26297
10.00 0.00057225 0.000520862 0.000206946 0.00147786 0.00174764 0.00061785 0.00142374 0.00196019 0.00058258 0.00184883 0.00213271 0.000647378 0.00232962 0.00223263 0.00113995 9.875 10.125 3.52433e+06 3.01616e+06 508167 61809 59497 40350
10.25 0.00083993 0.000597257 0.000543292 0.00451878 0.00354876 0.00207836 0.00407033 0.004043 0.00148033 0.005868 0.00462696 0.0024151 0.00822978 0.00430881 0.00467144 10.125 10.375 2.51038e+06 2.03946e+06 470924 60683 55726 36453
10.50 0.00179401 0.000998839 0.0011939 0.0130473 0.00846905 0.00367937 0.01295 0.0109946 0.00244909 0.0153613 0.0111825 0.00362028 0.0236619 0.00973595 0.0101767 10.375 10.625 1.56966e+06 1.20568e+06 363982 50193 43616 28865
10.75 0.00476895 0.00179522 0.00287712 0.0364436 0.0179669 0.00746465 0.0335135 0.021489 0.00289724 0.0420527 0.0193835 0.0086375 0.0569086 0.0130082 0.0197128 10.625 10.875 969547 714413 255134 40879 32269 21104
11.00 0.0134802 0.0035662 0.00707991 0.0786596 0.0249184 0.0127136 0.0698331 0.0293527 0.00588764 0.0858183 0.0239987 0.0133559 0.114543 0.0198433 0.0247255 10.875 11.125 592823 424846 167977 32234 22804 14213
11.25 0.033109 0.00395738 0.0148324 0.150745 0.0271727 0.0135022 0.130741 0.0365754 0.0051015 0.15831 0.0256782 0.0132475 0.201156 0.019837 0.0330438 11.125 11.375 347360 251231 96129 23275 14718 9167
11.50 0.0759502 0.00142988 0.0259359 0.260724 0.0298843 0.0110628 0.206704 0.0361855 0.00399013 0.269689 0.0349752 0.00870559 0.324193 0.0141529 0.033666 11.375 11.625 204248 150467 53781 13962 9815 5762
11.75 0.155007 0.000845298 0.0373802 0.403983 0.0337935 0.00638443 0.307588 0.0482716 -0.00179151 0.422236 0.0379963 0.00449219 0.480153 0.0197182 0.0277845 11.625 11.875 118906 88880 30026 4428 6629 3653
12.00 0.272814 0.00128308 0.0435555 0.551918 0.0339103 0.00358933 0.461847 0.0466534 -0.00289041 0.561756 0.0437636 -0.0021404 0.604283 0.0173616 0.02461 11.875 12.125 69144 52281 16863 498 4623 2335
12.25 0.426752 0.00823653 0.0478102 0.700066 0.0333835 0.0039345 0.693333 0.0730218 -0.00434107 0.699835 0.038197 0.00150406 0.736482 0.0243271 0.0177739 12.125 12.375 39946 30854 9092 75 3035 1461
12.50 0.584344 0.019926 0.0378594 0.814845 0.033762 0.00591415 0.88 0.0430769 -0.00461537 0.76995 0.0464537 0.0017125 0.843398 0.0269907 0.00919038 12.375 12.625 22442 17565 4877 25 1817 977
12.75 0.728819 0.029185 0.0372605 0.882958 0.0242829 0.00559998 1 0 0 0.838284 0.0290148 0.00443769 0.89729 0.0200658 0.00563508 12.625 12.875 12679 10056 2623 5 606 701
13.00 0.831882 0.0277484 0.0250235 0.936556 0.0166788 0.00670397 1 0 0 0.883333 0.0321596 0.00641024 0.948661 0.0077613 0.0101992 12.875 13.125 6951 5627 1324 1 60 448
13.25 0.900365 0.0252408 0.0146131 0.949757 0.0147702 0.00636065 1 0 0 1 0 0 0.957447 0.00592315 0.00835592 13.125 13.375 3628 3011 617 2 7 282
13.50 0.940499 0.0134357 0.0115163 0.970588 0.00309598 0.00310856 0 0 0 0.5 0 0 0.994413 6.16908e-05 0.000742555 13.375 13.625 1835 1563 272 0 2 179
