#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0016069 0.00152678 0.00082681 0.00680682 0.00586123 0.00321985 0.00676231 0.00616091 0.00321905 0.00790349 0.00691177 0.00352936 0.00832794 0.00847423 0.00392581 7.2 7.4 597918 461551 136367 20496 17066 10410
7.5 0.00214441 0.00214448 0.00105996 0.0111833 0.00764043 0.00456506 0.0115443 0.0076949 0.00496467 0.0115918 0.00819398 0.00491072 0.0115146 0.0100408 0.00510249 7.4 7.6 490816 373929 116887 18675 15380 9183
7.7 0.00310678 0.00269728 0.00150795 0.0210463 0.0127174 0.00693858 0.0213808 0.0141076 0.00795059 0.0188251 0.0122952 0.00766863 0.02053 0.0123357 0.0078671 7.6 7.8 403484 303928 99556 16934 13334 8075
7.9 0.00485428 0.00350996 0.0021775 0.0343125 0.0161016 0.0115951 0.0358616 0.0164055 0.0118888 0.031414 0.0168371 0.010347 0.0342508 0.0213261 0.0104504 7.8 8 338468 246210 92258 16028 12369 7696
8.1 0.00746141 0.00451591 0.00298125 0.0440776 0.0176351 0.0132738 0.0461796 0.0148201 0.0137741 0.0425789 0.0192175 0.0141209 0.0492564 0.0223578 0.015808 8 8.2 287088 197631 89457 16291 11896 7634
8.3 0.0114243 0.00566708 0.00439742 0.0576224 0.018822 0.0153943 0.0600861 0.0187755 0.0157112 0.0588432 0.019356 0.0159598 0.062381 0.0231747 0.0178251 8.2 8.4 239137 158639 80498 15587 11053 6752
8.5 0.0160301 0.00709844 0.00534352 0.077119 0.0206257 0.0170006 0.0809046 0.0192768 0.0169418 0.0787681 0.0222801 0.0186169 0.0847334 0.02527 0.0185172 8.4 8.6 193287 127217 66070 13779 9307 5706
8.7 0.0233644 0.00845106 0.00693599 0.101902 0.0222149 0.0189571 0.104852 0.0214371 0.020327 0.103854 0.0218633 0.0179062 0.11981 0.0300962 0.0259825 8.6 8.8 154714 101478 53236 11816 8026 4882
8.9 0.0319878 0.0101901 0.00839672 0.133746 0.0216439 0.0220471 0.132355 0.0185295 0.0206856 0.137636 0.0210708 0.0237544 0.152612 0.0304083 0.023122 8.8 9 123993 81896 42097 10234 6641 4087
9.1 0.0434466 0.0111093 0.0102489 0.162025 0.0193305 0.0216728 0.154956 0.0160403 0.0240226 0.166244 0.0194279 0.0192967 0.180902 0.0293519 0.0239728 9 9.2 99400 65879 33521 8467 5587 3343
9.3 0.0567897 0.0122079 0.0115205 0.199449 0.0243322 0.0225168 0.180915 0.0201625 0.0205303 0.20271 0.0223778 0.0223823 0.228395 0.0311949 0.0265878 9.2 9.4 81360 54271 27089 6780 4766 2936
9.5 0.0755714 0.0138217 0.0120588 0.244025 0.023436 0.0240095 0.209546 0.0213714 0.0246003 0.257213 0.0247092 0.0269181 0.255154 0.0312032 0.0209816 9.4 9.6 68812 46336 22476 5389 4235 2499
9.7 0.103922 0.0159911 0.0141832 0.288024 0.0250085 0.0274871 0.222934 0.0216617 0.0274037 0.308297 0.0260794 0.0303011 0.316943 0.0285551 0.0251451 9.6 9.8 60655 41210 19445 4108 3796 2265
9.9 0.135413 0.0183667 0.0164943 0.342012 0.0204648 0.0235433 0.251703 0.02056 0.0211922 0.373695 0.0233749 0.0257396 0.370482 0.0237252 0.022575 9.8 10 54419 37514 16905 2673 3699 2177
