#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00852729 0.00595354 0.00300827 0.00865812 0.00671747 0.00334794 0.00879796 0.00650592 0.00299861 0.0122396 0.00593333 0.00443181 7.2 7.4 634016 140613 18383 17434 14526
7.5 0.0124505 0.00672722 0.00373656 0.0121671 0.0075147 0.00374849 0.013154 0.00871775 0.0047196 0.0155673 0.00862459 0.00428517 7.4 7.6 540069 124361 17213 16042 13482
7.7 0.0191277 0.0104992 0.0053494 0.0191928 0.0135825 0.00571056 0.018838 0.00988632 0.00555418 0.0223419 0.0103839 0.00731998 7.6 7.8 452370 107220 15488 14472 11879
7.9 0.0354912 0.0181414 0.00998638 0.0384799 0.0208094 0.0121005 0.035407 0.016748 0.00939536 0.0360047 0.0145071 0.00910701 7.8 8 374400 93136 14137 12618 10770
8.1 0.0553906 0.0208934 0.0129065 0.0549875 0.0227434 0.0149595 0.0500351 0.0199572 0.0112466 0.0581298 0.0160321 0.014201 8 8.2 311370 85171 13383 11876 9933
8.3 0.0681498 0.0213449 0.0131761 0.0700181 0.0216775 0.0161956 0.0688826 0.0196257 0.0140974 0.0744904 0.0187809 0.0141279 8.2 8.4 261451 81304 13117 11202 9378
8.5 0.0832105 0.0205281 0.0149096 0.0876002 0.0232893 0.0171055 0.0889152 0.0193138 0.0159008 0.0908873 0.0199908 0.0152468 8.4 8.6 217656 73006 12327 10161 8382
8.7 0.0992998 0.0204519 0.0170424 0.101882 0.0249221 0.0226188 0.0984916 0.020856 0.0172061 0.110536 0.0204801 0.0168043 8.6 8.8 175890 60191 10768 8857 7404
8.9 0.120647 0.0188595 0.0194721 0.12015 0.0247575 0.0245152 0.12142 0.0197031 0.0181251 0.134421 0.0229408 0.0167013 8.8 9 141318 48431 9553 7353 6113
9.1 0.146694 0.0189635 0.0232936 0.140451 0.0262914 0.0285546 0.149863 0.0219031 0.0218086 0.165041 0.0191566 0.0192373 9 9.2 114827 38976 8068 6175 5126
9.3 0.172122 0.0191495 0.0231161 0.155181 0.0267528 0.0283809 0.177596 0.0220494 0.0233746 0.170727 0.0236171 0.0161274 9.2 9.4 94681 31943 6713 5274 4347
9.5 0.192855 0.0211302 0.0234367 0.159266 0.0252226 0.0271023 0.194434 0.0218079 0.0253339 0.21124 0.0200911 0.0230285 9.4 9.6 80637 26774 5428 4717 3789
9.7 0.218581 0.0229874 0.0261143 0.174156 0.0265751 0.0274986 0.22919 0.0237159 0.0251713 0.238155 0.0217537 0.0217977 9.6 9.8 69491 22578 4033 4090 3372
9.9 0.236365 0.0236401 0.0252754 0.156323 0.030063 0.0327792 0.249976 0.0251118 0.0286987 0.261334 0.0233747 0.0209989 9.8 10 62157 20044 2872 3934 3143
10.1 0.254785 0.0266413 0.0247564 0.135583 0.0408964 0.03208 0.275599 0.0332482 0.0310246 0.266161 0.0257263 0.0187469 10 10.2 56679 17763 1740 3655 2996
10.3 0.266124 0.0279495 0.023938 0.135289 0.0401647 0.0346451 0.28291 0.0317966 0.0241074 0.300449 0.0234282 0.02512 10.2 10.4 51466 15644 864 3674 2778
10.5 0.265076 0.0223899 0.0238689 0.0984942 0.0505124 0.0453205 0.264743 0.0281902 0.0254726 0.289333 0.01558 0.016212 10.4 10.6 45139 13175 320 3473 2413
10.7 0.237097 0.0217206 0.0219316 0.123724 0.0667388 0.0514441 0.230415 0.0253474 0.022243 0.274171 0.0199904 0.0188748 10.6 10.8 35627 9929 102 2650 2027
10.9 0.203908 0.0172644 0.0175462 0.204755 0.0292755 0.0357326 0.162522 0.0242033 0.022981 0.250855 0.0148108 0.0178366 10.8 11 23402 6124 42 1489 1512
11.1 0.157515 0.0128801 0.0131989 0.207852 0.111936 0.0671928 0.0911225 0.0183949 0.0203784 0.193369 0.0119885 0.0123988 11 11.2 11867 2668 6 519 805
11.3 0.0790309 0.0111548 0.0109194 0.188134 0.0182494 0.0169553 -0.0540358 0.0309932 0.0311181 0.105563 0.01289 0.0125155 11.2 11.4 4614 791 2 72 290
11.5 0.0236407 0.0140564 0.0151322 -0.897974 0.0184847 0.0149757 -0.161519 0.0979732 0.24115 0.0341864 0.0187682 0.0185091 11.4 11.6 1464 146 0 4 69
11.7 0.0383481 0.0114858 0.0116305 -0.959391 0.01514 0.0100281 -0.959893 0.0135843 0.00980395 0.0383632 0.0114707 0.0118926 11.6 11.8 398 28 0 0 6
11.9 0.02 0.01125 0.02 -0.977528 0.0128222 0.0116023 -0.978022 0.0113553 0.0111085 -0.978022 0.0113553 0.0111085 11.8 12 65 1 0 0 0
12.1 -1 0 0 -1 0 0 -1 0 0 -1 0 0 12 12.2 5 0 0 0 0
12.3 -1 0 0 -1 0 0 -1 0 0 -1 0 0 12.2 12.4 1 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
