#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 28291 223 479 351
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 50093 688 1562 1156
9.25 0 0 0 0 0 0 0 0.798857 0 9.125 9.375 238383 4692 9326 6988
9.50 0 1 0 0.333333 0.333333 0.133333 0.666667 0.333333 0.416667 9.375 9.625 905015 14996 20292 14712
9.75 0.37931 0.208925 0.103448 0.558824 0.128133 0.186096 0.769231 -0.0493319 0.435897 9.625 9.875 2.52827e+06 36517 37973 25977
10.00 0.91358 -0.0123457 0.210284 0.884615 0.00593191 0.159978 0.956989 -0.0331138 0.27957 9.875 10.125 3.53673e+06 62291 59657 39812
10.25 0.970213 -0.000981987 0.0351947 0.954984 0.0142898 0.0169995 0.97318 -0.00175148 0.0429475 10.125 10.375 2.51646e+06 61023 55788 35868
10.50 0.946032 0.0262674 -0.00625455 0.962462 0.00972295 0.00763053 0.979845 -0.00462633 0.0251964 10.375 10.625 1.57235e+06 50615 43634 28366
10.75 0.949488 0.0213153 -0.00401741 0.959502 0.0117026 0.00110632 0.966638 0.00619888 0.00778306 10.625 10.875 971366 41190 32100 20742
11.00 0.95266 0.0158792 0.00589329 0.947998 0.0209737 0.00112528 0.954831 0.0136582 0.00336266 10.875 11.125 593373 32483 22727 13964
11.25 0.924084 0.0340443 -0.00423551 0.937365 0.021957 0.00928283 0.942697 0.0161201 0.00721276 11.125 11.375 347511 23396 14699 8994
11.50 0.874021 0.0588548 -0.000418127 0.887921 0.0468162 0.00693625 0.892173 0.0382509 0.00297433 11.375 11.625 204242 14041 9809 5672
11.75 0.797218 0.076852 -0.00896162 0.795994 0.0731943 -0.00504339 0.840185 0.0358387 0.0152438 11.625 11.875 118826 4430 6619 3614
12.00 0.752174 0.0450483 0.00634056 0.652124 0.0827786 -0.013261 0.688905 0.057922 0.00199544 11.875 12.125 69113 497 4639 2313
12.25 0.576923 0.093963 -0.023077 0.53119 0.0635351 -0.00601047 0.532957 0.0406169 0.00486678 12.125 12.375 39842 77 3050 1438
12.50 0.65 -0.0136364 0.0730769 0.386396 0.0582551 0.00769356 0.403465 0.0383114 0.0131558 12.375 12.625 22380 22 1817 967
12.75 0.142857 0 0.031746 0.292308 0.0416581 0.0144284 0.321311 0.0320836 0.019773 12.625 12.875 12596 7 616 685
13.00 0 0 0 0.269231 0.0528031 0.0655271 0.168317 0.0268703 0.029892 12.875 13.125 6891 3 59 430
13.25 0 0 0 0.5 0.125 0.0714286 0.0867925 0.0195905 0.0110349 13.125 13.375 3598 1 8 278
13.50 0 0 0 0.5 0 0 0.0444444 0.0114215 0.0215873 13.375 13.625 1825 0 3 181
13.75 0 0 0 0 0 0 0.06 0.00976745 0 13.625 13.875 885 0 0 50
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 363 0 0 4
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 142 0 0 1
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 33 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 7 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 2 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
