#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0 7.62778e-06 0 0 7.29927e-05 0 0 0.000310174 0 0 0 0 0 0 0 7.2 7.4 417155 360025 57130 2754 20 0
7.5 0 1.30229e-05 0 0 0.000103612 0 0 0.000295596 0 0 0 0 0 0 0 7.4 7.6 319953 269557 50396 2842 33 0
7.7 0 3.43048e-05 0 0 0.000166027 0 0 0.000364963 0 0 0 0 0 0 0 7.6 7.8 233101 192399 40702 2804 25 0
7.9 6.50144e-06 4.52872e-05 6.50144e-06 0 0.000464253 0 0 0.00117279 0 0 0 0 0 0 0 7.8 8 165278 134862 30416 2585 26 0
8.1 7.96768e-06 0.000145501 7.96768e-06 0 0.000702494 0 0 0.00216076 0 0 0 0 0 0 0 8 8.2 112651 92061 20590 2129 20 0
8.3 1.31565e-05 0.000162862 1.31565e-05 0 0.000892004 0 0 0.00215169 0 0 0 0 0 0 0 8.2 8.4 74927 61760 13167 1794 14 0
8.5 2.92005e-05 0.000404075 2.92005e-05 0 0.00132466 0 0 0.00255754 0 0 0 0 0 0 0 8.4 8.6 49631 41413 8218 1464 16 0
8.7 3.76095e-05 0.000628668 3.76095e-05 0 0.00272308 0 0 0.00694444 0 0 0 0 0 0 0 8.6 8.8 32621 27689 4932 1134 15 0
8.9 5.15756e-05 0.00121819 5.15756e-05 0 0.00476758 0 0 0.00814664 0 0 0 0 0 0 0 8.8 9 21012 18063 2949 895 5 0
9.1 0 0.00225822 0 0 0.007263 0 0 0.0118577 0 0 0 0 0 0 0 9 9.2 13411 11663 1748 688 4 0
9.3 0 0.00399718 0 0 0.00696864 0 0 0.00636943 0 0 0 0 0 0 0 9.2 9.4 8394 7392 1002 490 11 0
9.5 0.000195465 0.00681681 0.000195465 0 0.015873 0 0 0.0144509 0 0 0 0 0 0 0 9.4 9.6 4991 4430 561 315 4 0
9.7 0.000296472 0.0107035 0.000296472 0 0.035461 0 0 0.03125 0 0 0 0 0 0 0 9.6 9.8 3044 2739 305 185 4 0
9.9 0.000613874 0.0169918 0.000613874 0 0.0246914 0 0 0.0263158 0 0 0 0 0 0 0 9.8 10 1777 1607 170 105 4 0
10.1 0.00107527 0.0279882 0.00107527 0 0.0641026 0 0 0.025641 0 0 0.125 0 0 0 0 10 10.2 955 872 83 48 5 0
10.3 0 0.0455235 0 0 0.0588235 0 0 0 0 0 0 0 0 0 0 10.2 10.4 608 567 41 21 1 0
10.5 0.0041841 0.057592 0.0041841 0 0.142857 0 0 0 0 0 0 0 0 0 0 10.4 10.6 296 270 26 10 5 0
10.7 0.0103093 0.0904101 0.0103093 0 0.222222 0 0 0.5 0 0 0 0 0 0 0 10.6 10.8 154 147 7 1 2 0
10.9 0.0125 0.134559 0.0125 0 0 0 0 0 0 0 0 0 0 0 0 10.8 11 63 59 4 0 0 0
11.1 0 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 11 11.2 25 23 2 0 0 0
11.3 0 0.454545 0 0 0 0 0 0 0 0 0 0 0 0 0 11.2 11.4 5 5 0 0 0 0
11.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.4 11.6 0 0 0 0 0 0
11.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.6 11.8 0 0 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
