#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0 0 0 0 0 0 0 0 0 7.2 7.4 387102 2109 10 0
7.5 0 0.542013 0 0 0 0 0 0 0 7.4 7.6 295843 2152 11 0
7.7 0 0.620536 0 0 0 0 0 0 0 7.6 7.8 215401 2111 16 0
7.9 0 0.698504 0 0 0 0 0 0 0 7.8 8 151284 1926 14 0
8.1 0 0.743542 0 0 0 0 0 0 0 8 8.2 101981 1663 9 0
8.3 0 0.763848 0 0 0 0 0 0 0 8.2 8.4 67995 1386 2 0
8.5 0 0.952381 0 0 0 0 0 0 0 8.4 8.6 44323 1095 4 0
8.7 0 0.986667 0 0 0 0 0 0 0 8.6 8.8 28415 877 4 0
8.9 0 0.923077 0 0 0 0 0 0 0 8.8 9 18386 715 5 0
9.1 0 0.916667 0 0 0 0 0 0 0 9 9.2 11561 545 5 0
9.3 0 0.887324 0 0 0 0 0 0 0 9.2 9.4 7054 342 2 0
9.5 0 0.92 0 0 0 0 0 0 0 9.4 9.6 4284 235 3 0
9.7 0 1 0 0 0 0 0 0 0 9.6 9.8 2460 130 4 0
9.9 0 0.857143 0 0 0 0 0 0 0 9.8 10 1416 86 0 0
10.1 0 0.888889 0 0 0 0 0 0 0 10 10.2 795 35 1 0
10.3 0 0 0 0 0 0 0 0 0 10.2 10.4 467 14 0 0
10.5 0 0 0 0 0 0 0 0 0 10.4 10.6 234 8 0 0
10.7 0 0 0 0 0 0 0 0 0 10.6 10.8 98 3 0 0
10.9 0 0 0 0 0 0 0 0 0 10.8 11 57 1 0 0
11.1 0 0 0 0 0 0 0 0 0 11 11.2 14 0 0 0
11.3 0 0 0 0 0 0 0 0 0 11.2 11.4 4 0 0 0
11.5 0 0 0 0 0 0 0 0 0 11.4 11.6 1 0 0 0
11.7 0 0 0 0 0 0 0 0 0 11.6 11.8 1 0 0 0
11.9 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
