#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 43401 1867 242 320 91
9 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 78226 5780 873 1232 361
9.25 2.04098e-05 8.75651e-05 -2.03323e-05 0.000149976 0.000301156 -2.55607e-06 -3.09308e-06 3.09308e-06 6.1847e-06 -3.09308e-06 0.000359599 3.09276e-06 9.125 9.375 365850 42548 6533 8575 2805
9.5 9.64372e-05 0.00070559 1.26538e-06 0.000140936 0.000683296 2.64495e-05 0.000176645 0.00100669 0 0.000671572 0.00146764 0.000259121 9.375 9.625 1.44579e+06 175583 26461 26671 7922
9.75 0.000270695 0.00239061 -5.66055e-05 0.000371443 0.00348541 -4.28358e-05 0.000467597 0.0050132 -0.000207759 0.00055034 0.004339 2.20777e-05 9.625 9.875 3.47831e+06 442054 60456 47285 13263
10 0.000183363 0.0011749 -3.17635e-05 0.000270051 0.00181052 -4.98097e-05 0.000149213 0.00227829 -0.000118857 0.000780854 0.00173899 0.000213826 9.875 10.125 3.95631e+06 571076 79390 57685 15962
10.25 0.000707689 0.0017142 0.000369644 0.000884396 0.00239293 0.000402334 0.00130556 0.0023738 0.000810232 0.00215684 0.00306331 0.00120086 10.125 10.375 2.69122e+06 504395 73456 50400 14036
