#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 -2.43802e-05 0.000834418 0.000217398 1.64784e-06 0.00085456 0.000201585 -6.62936e-06 0.00113414 0.000184124 0.00370349 0.000834012 0.00408545 7.2 7.4 612716 145098 25996 7684 220
7.5 1.56948e-06 0.00137903 0.000184168 4.37297e-06 0.00152815 0.000153067 -1.15294e-05 0.00218608 0.000219486 -0.000153497 0.00391494 0.000313395 7.4 7.6 500993 135772 26525 7684 222
7.7 0.000101946 0.00212349 0.000187328 0.000122239 0.00244413 0.000258541 0.000216214 0.00328203 0.000319572 -0.000164247 0.00435863 0.000280841 7.6 7.8 404559 122644 26308 7556 216
7.9 0.000353617 0.0038887 0.000428907 0.000589215 0.00443678 0.000674621 0.000331528 0.00503921 0.000487023 -0.000202503 0.00418937 0.000268633 7.8 8 318794 102765 24139 7036 200
8.1 0.0009512 0.00570624 0.00094561 0.00131849 0.00765017 0.00130805 0.000921753 0.00673402 0.000936425 -0.000146496 0.0102736 0.000230976 8 8.2 245640 79873 21251 6096 180
8.3 0.00193504 0.00852026 0.00185254 0.00251239 0.00921075 0.00227306 0.00194719 0.0104525 0.00188229 0.00605061 0.015011 0.00613805 8.2 8.4 186474 59343 17689 5135 151
8.5 0.00414044 0.0119878 0.00357875 0.0046901 0.013759 0.00379515 0.0058105 0.0150294 0.00502777 0.00754953 0.0312831 0.00792119 8.4 8.6 144158 44730 15055 4357 127
8.7 0.00871989 0.019118 0.00696269 0.00946197 0.0198551 0.00771471 0.0132717 0.024018 0.00991293 0.0160441 0.026663 0.0163698 8.6 8.8 109337 33027 12388 3595 99
8.9 0.0147085 0.0234333 0.0114417 0.0133727 0.0208174 0.010814 0.0205538 0.0313843 0.0151333 0.0217738 0.053924 0.0116116 8.8 9 83399 24122 9762 2920 77
9.1 0.0277067 0.0290154 0.0197122 0.0189491 0.0274371 0.0149811 0.0397541 0.0406434 0.0279892 0.0355555 0.0376227 0.0230882 9 9.2 63593 17462 6959 2454 85
9.3 0.0458839 0.0388098 0.0305647 0.0191573 0.0276567 0.0141374 0.0689954 0.05192 0.0452625 0.0722999 0.065919 0.0625502 9.2 9.4 48159 12405 4580 2077 42
9.5 0.0662316 0.0361259 0.0363838 0.0204319 0.0242416 0.0161053 0.0987417 0.0419079 0.0472279 0.113253 0.054385 0.0453284 9.4 9.6 36582 9144 2814 1822 32
9.7 0.0843689 0.0411288 0.0427741 0.019624 0.0252933 0.0187448 0.125248 0.0549901 0.059009 0.178827 0.0698088 0.0861316 9.6 9.8 27855 6607 1502 1501 37
9.9 0.108717 0.0474572 0.0456433 0.00731673 0.0291268 0.0278948 0.173571 0.0555364 0.0591022 0.130766 0.046332 0.0616016 9.8 10 21285 4816 732 1312 32
