#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0121871 0.0148844 0.00698204 0.0117932 0.0154633 0.00694149 0.0120554 0.0170239 0.00687159 0.0151865 0.0177627 0.00792008 7.2 7.4 679179 140572 16511 17192 16076
7.5 0.015738 0.0175615 0.00840161 0.0139314 0.019815 0.00778544 0.0155588 0.0213719 0.00799729 0.0202726 0.0204052 0.010361 7.4 7.6 598412 130742 15696 16214 15285
7.7 0.0227155 0.0190265 0.0114176 0.020709 0.0219153 0.0105153 0.0243003 0.0204625 0.0118793 0.0277755 0.0226201 0.0138616 7.6 7.8 511991 117917 14840 15141 14330
7.9 0.0340621 0.0245398 0.0144468 0.0303573 0.0271844 0.0146396 0.0348642 0.0262169 0.0146167 0.0400447 0.0282132 0.0170032 7.8 8 423443 102622 13543 13670 13109
8.1 0.0564816 0.0344746 0.0211728 0.0528213 0.0383422 0.0239439 0.0548388 0.0372103 0.0225199 0.0590096 0.0366102 0.0221984 8 8.2 344283 88632 12142 12221 11500
8.3 0.0844802 0.041703 0.0272603 0.0822096 0.0484756 0.0294681 0.083388 0.0384245 0.0293207 0.0843171 0.0395941 0.0250927 8.2 8.4 284915 81159 11422 11381 10803
8.5 0.104263 0.0379668 0.0302098 0.105422 0.0432946 0.0331752 0.0997594 0.0356295 0.0286637 0.106459 0.038747 0.0303144 8.4 8.6 237389 74961 10657 10535 10030
8.7 0.12064 0.0393299 0.0296575 0.115294 0.0474358 0.0308048 0.118839 0.0416839 0.0305452 0.129087 0.0388245 0.0293149 8.6 8.8 195338 65435 9893 9205 8799
8.9 0.143123 0.0376753 0.0302707 0.141956 0.0455077 0.0365617 0.146238 0.0362311 0.031554 0.145425 0.0367401 0.0301044 8.8 9 157698 53441 8675 7680 7421
9.1 0.164591 0.0358873 0.0284014 0.162207 0.0460253 0.0350136 0.16007 0.0345786 0.0321079 0.184252 0.0347086 0.0301483 9 9.2 127397 42625 7553 6246 6177
9.3 0.18942 0.028535 0.0284769 0.177267 0.0447163 0.0343372 0.189294 0.032306 0.0314415 0.204013 0.02985 0.0238391 9.2 9.4 104294 34693 6245 5397 5123
9.5 0.214178 0.0306614 0.0277158 0.190502 0.0378961 0.0318856 0.200928 0.0332969 0.0288819 0.230594 0.0291749 0.0199919 9.4 9.6 86692 28620 4891 4487 4515
9.7 0.233376 0.0280707 0.0250953 0.19682 0.0401303 0.0347579 0.230201 0.0345241 0.0314681 0.245549 0.0194008 0.0149082 9.6 9.8 74131 24220 3816 3975 3923
9.9 0.253224 0.0302156 0.0232069 0.209061 0.0442264 0.0347027 0.256697 0.0319975 0.027149 0.269707 0.0200258 0.0173405 9.8 10 64252 21041 2553 3567 3560
10.1 0.269726 0.0286554 0.0230664 0.200001 0.0431618 0.0347624 0.272649 0.0335718 0.0310147 0.295139 0.0202176 0.0181009 10 10.2 57542 18469 1512 3426 3241
10.3 0.284442 0.0271477 0.0225096 0.195922 0.0466704 0.0423191 0.293303 0.0328535 0.0276915 0.302377 0.0195125 0.0178978 10.2 10.4 51255 16148 671 3341 3045
10.5 0.282991 0.0256059 0.020516 0.230363 0.0394581 0.0559411 0.28397 0.0295472 0.0245303 0.296233 0.0220304 0.0195776 10.4 10.6 44311 13531 236 3069 2662
10.7 0.262187 0.0242244 0.02029 0.250654 0.053046 0.0483063 0.249139 0.0258839 0.0229831 0.288363 0.0222815 0.0189011 10.6 10.8 35311 10394 101 2421 2212
10.9 0.213138 0.0270053 0.0219159 0.278308 0.0574635 0.0595883 0.178472 0.0246179 0.0303303 0.237599 0.0250282 0.0224895 10.8 11 23544 6302 37 1324 1526
11.1 0.1607 0.0321722 0.0301185 0.240706 0.0614827 0.0601242 0.114813 0.0307066 0.0278404 0.169878 0.0318224 0.0257149 11 11.2 12463 2903 10 421 859
11.3 0.0974081 0.0215211 0.0209039 0.164612 0.0516513 0.0450718 0.0257602 0.0384063 0.047212 0.104545 0.0235056 0.0199519 11.2 11.4 5282 950 1 65 337
11.5 0.0495561 0.0225484 0.0191394 -0.902161 0.0314084 0.0228232 0.081254 0.0406811 0.990679 0.0446956 0.0273732 0.0212886 11.4 11.6 1955 251 0 1 94
11.7 0.0332016 0.0352378 0.0266813 -0.946097 0.0255669 0.0169677 -0.946097 0.0255669 0.0169677 0.0500835 0.0209135 0.0201334 11.6 11.8 646 60 0 0 20
11.9 -0.103968 0.158232 0.11398 -0.948454 0.0156805 0.015649 -0.948454 0.0156805 0.015649 -0.448387 0.501297 0.509359 11.8 12 157 4 0 0 1
12.1 -0.9375 0.965278 0.0625 -0.952381 0.04329 0.047619 -0.952381 0.04329 0.047619 -0.952381 0.04329 0.047619 12 12.2 27 1 0 0 0
12.3 -1 1 0 -1 1 0 -1 1 0 -1 1 0 12.2 12.4 0 0 0 0 0
12.5 -1 0 0 -1 0 0 -1 0 0 -1 0 0 12.4 12.6 2 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
