#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.005333 0.00440271 0.00241617 0.00531521 0.00470099 0.00259496 0.00712178 0.00513576 0.00321473 0.00670484 0.0060058 0.00306416 7.2 7.4 600630 137323 20447 17168 10430
7.5 0.00903679 0.00670799 0.00353635 0.00990064 0.00706029 0.0043293 0.00931614 0.00626363 0.00308245 0.00926841 0.0077965 0.00362484 7.4 7.6 493252 117222 18592 15355 9319
7.7 0.0186043 0.0108141 0.00689527 0.0190451 0.0119273 0.00722949 0.0170168 0.00968027 0.0060709 0.0189868 0.0118827 0.00719869 7.6 7.8 406437 99656 16643 13248 8307
7.9 0.029745 0.0132535 0.00898645 0.03069 0.0134958 0.0112216 0.0281725 0.0139796 0.00841499 0.0304356 0.0196581 0.0107364 7.8 8 340580 91732 15807 12521 7887
8.1 0.0394627 0.0136563 0.0109695 0.0409076 0.0140645 0.0115649 0.0381662 0.0145918 0.00970889 0.0400228 0.0198815 0.0124186 8 8.2 288614 88824 16097 11797 7605
8.3 0.0479314 0.014911 0.0120867 0.0507241 0.0147713 0.0144993 0.0480997 0.0156615 0.0121736 0.0544774 0.0184301 0.0136191 8.2 8.4 240668 81082 15322 11093 6963
8.5 0.0650164 0.015527 0.0147882 0.0684041 0.0168953 0.016431 0.0633956 0.0154374 0.0129928 0.0696547 0.0234754 0.0149831 8.4 8.6 195363 66778 13682 9408 5837
8.7 0.0830492 0.016498 0.0163326 0.0854232 0.0160121 0.0188368 0.0874992 0.0163277 0.0158148 0.0980846 0.0240882 0.0190465 8.6 8.8 156187 53287 11817 8072 4915
8.9 0.102946 0.0169706 0.0186554 0.100453 0.0174333 0.0199501 0.10394 0.015976 0.0179765 0.122876 0.0222159 0.019334 8.8 9 125304 42702 10169 6686 4094
9.1 0.12447 0.0188328 0.0215166 0.116436 0.0201023 0.0216669 0.127777 0.0189701 0.0212957 0.145104 0.0223444 0.0191599 9 9.2 100568 33861 8437 5606 3450
9.3 0.145036 0.0223442 0.0214925 0.126894 0.0221981 0.022858 0.15311 0.0237193 0.021185 0.164606 0.0242793 0.0207528 9.2 9.4 82761 27610 6887 4942 2886
9.5 0.167968 0.0238098 0.0250407 0.133472 0.0250454 0.0267272 0.177825 0.0269153 0.0267734 0.183012 0.0252976 0.0243283 9.4 9.6 69677 22640 5318 4182 2557
9.7 0.190099 0.0268132 0.0290336 0.128104 0.0279197 0.0295907 0.216095 0.0285559 0.032357 0.220112 0.0210366 0.0323028 9.6 9.8 61415 19683 3978 3810 2422
9.9 0.207106 0.0275692 0.0271568 0.116325 0.0296188 0.0301391 0.231001 0.0301975 0.024897 0.228892 0.0279046 0.0247188 9.8 10 55349 17332 2831 3695 2141
10.1 0.223643 0.0276779 0.0272363 0.0816284 0.0317512 0.0326355 0.250525 0.0325876 0.0275675 0.259459 0.021323 0.0281188 10 10.2 51043 15487 1627 3679 2103
10.3 0.238963 0.0313844 0.0332955 0.0675669 0.0469469 0.0455217 0.266742 0.0313906 0.0300873 0.29677 0.0278192 0.0339037 10.2 10.4 47513 13861 852 3646 2029
10.5 0.241219 0.0273884 0.0315088 0.0696401 0.0335531 0.0304637 0.258153 0.0320259 0.0315155 0.301298 0.022172 0.0251706 10.4 10.6 42367 11667 344 3306 1867
10.7 0.225585 0.0221959 0.0250801 0.115631 0.0358023 0.0426149 0.214884 0.0253307 0.0271244 0.276322 0.01831 0.0247082 10.6 10.8 34229 8854 156 2695 1603
10.9 0.18791 0.0208468 0.0204462 0.0776829 0.0848633 0.0768563 0.144935 0.0228483 0.025793 0.250902 0.0171071 0.0213112 10.8 11 22094 5401 41 1578 1175
11.1 0.143749 0.0143924 0.0170203 0.0489742 0.0672682 0.0594165 0.0552944 0.0221894 0.0228266 0.19955 0.0155207 0.0120207 11 11.2 10992 2265 8 514 582
11.3 0.0797026 0.0158363 0.0163388 0.224302 0.0191929 0.0222722 -0.041178 0.0273661 0.0274072 0.109048 0.016522 0.0174866 11.2 11.4 3922 658 3 109 216
11.5 0.0164918 0.014325 0.0161624 -0.859775 0.975957 0.0502035 -0.181828 0.103431 0.12009 0.0668896 0.0262526 0.0204235 11.4 11.6 1024 109 1 9 40
11.7 0.0483092 0.0155206 0.0478129 -0.944444 0.0150326 0.0140809 -0.943925 0.0149912 0.0146001 0.0555556 0.0150326 0.0143791 11.6 11.8 201 8 0 0 4
11.9 0 0.0357143 1 -0.97619 0.0170068 0.0238096 -0.97619 0.0170068 0.0238096 -0.933333 0.967816 0.0666667 11.8 12 30 0 0 0 0
12.1 -1 0 0 -1 0 0 -1 0 0 -1 0 0 12 12.2 3 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
