#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0120358 0.014013 0.00612452 0.0119559 0.0141951 0.00669481 0.0126875 0.0149689 0.00634562 0.0155279 0.0184864 0.00759703 7.2 7.4 671986 140380 16614 17392 15676
7.5 0.0159247 0.0157593 0.00783879 0.0164682 0.0166036 0.00804471 0.015736 0.0182369 0.00758321 0.0217345 0.0185244 0.0106487 7.4 7.6 590944 129778 15754 16384 15160
7.7 0.0213963 0.0175414 0.00964503 0.0214977 0.0182612 0.00996787 0.0244675 0.0200856 0.0112934 0.026902 0.0214593 0.0116444 7.6 7.8 503238 116298 14938 15109 13751
7.9 0.0335217 0.0227621 0.0134496 0.0324501 0.0263125 0.014214 0.0347183 0.0232561 0.0140039 0.0394794 0.0242942 0.0147016 7.8 8 417181 101095 13650 13638 12808
8.1 0.0572099 0.0320387 0.0192448 0.0524088 0.0379384 0.0221141 0.0562779 0.0305733 0.0193532 0.0625757 0.0319887 0.0202194 8 8.2 340054 88275 12412 12311 11179
8.3 0.0831286 0.0389107 0.0244728 0.0821458 0.0444183 0.0283856 0.0788699 0.0374497 0.0241798 0.0810071 0.0363109 0.0242859 8.2 8.4 281673 80708 11416 11383 10560
8.5 0.102021 0.0328801 0.0280682 0.100354 0.041147 0.029388 0.098289 0.0347559 0.0262055 0.103428 0.0332035 0.0283651 8.4 8.6 235092 74688 10847 10621 9677
8.7 0.117593 0.0371299 0.0281092 0.11515 0.0438334 0.0298963 0.111519 0.0355786 0.0286807 0.131502 0.0355301 0.0283366 8.6 8.8 193315 64790 9999 9124 8604
8.9 0.139854 0.0348286 0.0275767 0.140719 0.0404124 0.032413 0.138845 0.0380679 0.0288751 0.149863 0.032738 0.0258359 8.8 9 155475 52695 8723 7759 7249
9.1 0.161207 0.0317227 0.0265089 0.153324 0.0448881 0.0344193 0.160411 0.0304283 0.0291157 0.1717 0.0320662 0.0218232 9 9.2 126124 42066 7494 6356 5946
9.3 0.189303 0.0273923 0.0253978 0.176975 0.0387978 0.0318449 0.186972 0.0310792 0.0263927 0.206759 0.0256232 0.0203224 9.2 9.4 102931 34271 6423 5321 5070
9.5 0.209525 0.0299515 0.0280644 0.186792 0.0397544 0.0347219 0.198625 0.0300087 0.0296744 0.222251 0.0242729 0.020666 9.4 9.6 86152 28298 5039 4582 4327
9.7 0.233875 0.0267593 0.0255241 0.191426 0.0405871 0.0349597 0.229543 0.035925 0.0331383 0.261791 0.023258 0.0148805 9.6 9.8 73743 24171 3742 4073 3915
9.9 0.252326 0.0298645 0.0232883 0.195083 0.0381363 0.0278794 0.257441 0.0314488 0.0293469 0.271993 0.0201698 0.0168753 9.8 10 64420 21015 2607 3652 3476
10.1 0.276493 0.027343 0.0235496 0.178248 0.0408307 0.0352379 0.284091 0.0328465 0.0280445 0.300684 0.0213709 0.0197794 10 10.2 57495 18327 1528 3453 3206
10.3 0.276306 0.0274811 0.0235361 0.164729 0.0478954 0.0434476 0.290023 0.0346291 0.0292432 0.289662 0.0181142 0.0167582 10.2 10.4 51217 15952 711 3413 2902
10.5 0.277482 0.0243197 0.0211163 0.21639 0.0450037 0.0523944 0.273687 0.0321069 0.0234618 0.308267 0.017657 0.0195894 10.4 10.6 44591 13633 269 3138 2640
10.7 0.257141 0.0225505 0.0181938 0.250017 0.0535846 0.0493247 0.244286 0.0246874 0.0273381 0.282226 0.0190352 0.0170874 10.6 10.8 35674 10437 94 2430 2227
10.9 0.21824 0.0257589 0.0216231 0.263061 0.0473559 0.043531 0.174695 0.0284595 0.0244327 0.2505 0.0254883 0.0217603 10.8 11 23575 6291 30 1347 1537
11.1 0.163595 0.0306394 0.0279302 0.280597 0.0545613 0.106733 0.0974467 0.0268645 0.0272273 0.195716 0.0303365 0.0266208 11 11.2 12312 2896 7 452 847
11.3 0.0998067 0.027175 0.0198202 0.131026 0.0625772 0.96946 0.0820394 0.0299972 0.0278197 0.102263 0.0331854 0.0256811 11.2 11.4 5120 894 1 56 323
11.5 0.0546852 0.0127083 0.0120462 -0.895291 0.9699 0.0234666 0.0835294 0.031113 0.63687 0.0584969 0.0185047 0.0175182 11.4 11.6 1997 252 0 2 99
11.7 0.0217611 0.0194214 0.0182486 -0.949438 0.0131832 0.0111141 -0.921811 0.974791 0.0336459 -0.00833106 0.0533409 0.0299464 11.6 11.8 595 52 0 0 17
11.9 0.0165289 0.0202809 0.15312 -0.972028 0.011763 0.014985 -0.972028 0.0132045 0.0148141 0.0268456 0.0118284 0.0184423 11.8 12 149 5 0 0 1
12.1 -1 0 0 -1 0 0 -1 0 0 -1 0 0 12 12.2 19 0 0 0 0
12.3 -1 0 0 -1 0 0 -1 0 0 -1 0 0 12.2 12.4 1 0 0 0 0
12.5 -1 0 0 -1 0 0 -1 0 0 -1 0 0 12.4 12.6 1 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
