#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000547841 0.000760021 0.000315168 0.00085311 0.00189824 0.000520955 0.000859284 0.00205606 0.000499325 0.00135111 0.00204024 0.000925721 0.00150602 0.00321839 0.00150602 7.2 7.4 596770 455999 140771 25713 10352 639
7.5 0.000456948 0.000569469 0.000251636 0.000960972 0.00259314 0.00061944 0.000939077 0.00279196 0.000591581 0.0015407 0.00251831 0.00123895 0.0027972 0.0032634 0.0027972 7.4 7.6 491417 358167 133250 26407 10030 670
7.7 0.000377181 0.000805464 0.000209315 0.00133002 0.00397389 0.000950225 0.00136417 0.00411936 0.00111076 0.0018517 0.00452506 0.0013966 0.00269179 0.00528693 0.00269179 7.6 7.8 400006 276732 123274 25979 9812 688
7.9 0.000431831 0.000961003 0.00028341 0.00213738 0.00613277 0.00162754 0.00224834 0.00693988 0.0017071 0.00313182 0.00787606 0.00252759 0.00125786 0.00951137 0.00125786 7.8 8 321092 214604 106488 24839 9348 695
8.1 0.000780635 0.00192968 0.000566426 0.00402053 0.0098394 0.00318834 0.00426827 0.0105146 0.00331963 0.00530863 0.009968 0.00407862 0.00597015 0.0169306 0.00433349 8 8.2 251398 166654 84744 21837 8125 610
8.3 0.00135992 0.00299679 0.000973163 0.00781476 0.0139477 0.00572568 0.00952859 0.0164617 0.0068503 0.00907217 0.0147296 0.0065396 0.00929368 0.0220871 0.00568357 8.2 8.4 195533 130983 64550 18574 6847 511
8.5 0.00263443 0.00453223 0.00177356 0.0141149 0.0202506 0.00971919 0.0155231 0.0205438 0.0106185 0.014395 0.0230291 0.0110992 0.0200401 0.0387834 0.0176927 8.4 8.6 151850 102636 49214 15897 5706 439
8.7 0.00481947 0.00712644 0.00312603 0.0245336 0.0275341 0.015211 0.0241847 0.0276701 0.015109 0.0269836 0.0308138 0.0176726 0.0379747 0.0360994 0.03204 8.6 8.8 117755 80712 37043 13227 4811 333
8.9 0.0093006 0.0105656 0.00515939 0.0394861 0.0343747 0.0220491 0.036519 0.0323679 0.0199038 0.0424028 0.0361113 0.0229441 0.0541516 0.0480382 0.0249545 8.8 9 91733 63730 28003 10349 4082 291
9.1 0.0158646 0.0158164 0.00741713 0.0605932 0.0392372 0.0294572 0.049759 0.0344091 0.0253287 0.082638 0.04423 0.0405327 0.0564516 0.062596 0.0339291 9 9.2 70608 49942 20666 7648 3352 238
9.3 0.026978 0.0208867 0.0104084 0.0950292 0.0470121 0.0396224 0.0728019 0.0392027 0.0303474 0.116279 0.0553186 0.0507106 0.128049 0.0532699 0.0337092 9.2 9.4 54100 38743 15357 5134 2917 171
9.5 0.0443009 0.0267248 0.0147612 0.132818 0.0495148 0.0488482 0.0856044 0.0337372 0.0315281 0.159082 0.0558264 0.0540628 0.188679 0.0744787 0.0656846 9.4 9.6 42055 30639 11416 3132 2459 169
9.7 0.0667727 0.0303837 0.017835 0.188198 0.04538 0.0525868 0.114079 0.0377026 0.0391995 0.221339 0.0492346 0.065227 0.240602 0.0571084 0.0554163 9.6 9.8 32883 24199 8684 1854 2112 131
9.9 0.104111 0.0274346 0.0226416 0.241451 0.0472201 0.0505673 0.115955 0.0398711 0.0386305 0.280019 0.0515526 0.0528582 0.282828 0.0649978 0.0677745 9.8 10 25905 19473 6432 911 1836 110
10.1 0.150556 0.0263693 0.0240093 0.302261 0.0426769 0.0435225 0.177632 0.0274966 0.0335074 0.347167 0.0471989 0.0469364 0.376623 0.0649351 0.0679814 10 10.2 21588 16669 4919 430 1630 82
10.3 0.213115 0.0236636 0.0267982 0.367666 0.0424392 0.0333351 0.163636 0.0286713 0.0247475 0.425532 0.045323 0.0326287 0.427083 0.0533088 0.0570833 10.2 10.4 18301 14385 3916 184 1453 91
10.5 0.279858 0.0237266 0.0264834 0.433054 0.036283 0.0346093 0.25 0.0394737 0.0382353 0.470336 0.0402873 0.0405607 0.571429 0.0512129 0.0461761 10.4 10.6 15631 12441 3190 85 1342 113
10.7 0.338821 0.0208906 0.0221016 0.490248 0.0324478 0.0324385 0.357143 0.0840336 0.0812808 0.516514 0.0371642 0.0382908 0.677419 0.0350806 0.0510457 10.6 10.8 12252 10054 2198 28 980 84
10.9 0.391422 0.025394 0.024546 0.556209 0.0343953 0.0353352 0.333333 0.111111 0.0833333 0.558528 0.032613 0.0419079 0.734375 0.0434028 0.0374053 10.8 11 8385 6999 1386 12 658 64
11.1 0.449324 0.0239669 0.0234273 0.589212 0.029906 0.0367335 0.666667 0.333333 0.416667 0.557756 0.0282091 0.0319199 0.689655 0.0376176 0.0532916 11 11.2 4253 3617 636 4 294 33
11.3 0.497934 0.0282388 0.03195 0.634615 0.0306739 0.041395 0 0 0 0.601562 0.0490399 0.047107 0.733333 0.0561404 0.0862745 11.2 11.4 1618 1391 227 0 100 18
11.5 0.548485 0.0440007 0.047219 0.595238 0.0660523 0.0586527 0 0 0 0.48 0.0825 0.0709091 0.714286 0.103896 0.0892857 11.4 11.6 424 374 50 0 25 6
11.7 0.537313 0.0572811 0.056794 0.75 0.25 0.194444 0 0 0 0.75 0.25 0.416667 0 1 0 11.6 11.8 63 57 6 0 2 1
11.9 0.75 0.25 0.194444 1 0 1 0 0 0 0 0 0 0 0 0 11.8 12 4 4 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
