#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00296808 0.00357823 0.00183737 0.00281569 0.00346468 0.00172894 0.0031569 0.00369959 0.00197111 0.00309139 0.00524593 0.00215722 7.2 7.4 577806 133126 22722 15489 5473
7.5 0.00575476 0.00593608 0.00358573 0.00591954 0.00616798 0.003561 0.00559793 0.00530693 0.0035133 0.00580839 0.00645837 0.00336224 7.4 7.6 467457 115246 21061 13794 4907
7.7 0.00986272 0.0088777 0.00578614 0.0105891 0.00923648 0.00589662 0.00969691 0.00817827 0.0056465 0.0123911 0.0107463 0.00725893 7.6 7.8 388466 107900 20596 13106 4685
7.9 0.014595 0.0106432 0.00798406 0.0149267 0.0117277 0.00805348 0.0143522 0.0103864 0.00741511 0.0192635 0.0153247 0.0118106 7.8 8 325544 103458 20762 12511 4621
8.1 0.0207155 0.0124591 0.0104629 0.0223936 0.0137442 0.0115548 0.019912 0.0141963 0.00980555 0.0227641 0.0191965 0.0105845 8 8.2 270496 91935 19546 11546 4382
8.3 0.0286705 0.0141556 0.0129064 0.0315889 0.0156385 0.0136637 0.0288072 0.0154449 0.0127348 0.0351541 0.0216072 0.0160371 8.2 8.4 218720 75112 17327 9995 3784
8.5 0.0406624 0.0189234 0.0149315 0.0455603 0.0182777 0.016292 0.0437866 0.0193006 0.0164857 0.0445065 0.029652 0.0170419 8.4 8.6 175557 59986 15269 8346 3095
8.7 0.0535345 0.0230123 0.0182872 0.0554502 0.0228764 0.018452 0.0573911 0.0245462 0.019643 0.0584169 0.0363772 0.0216835 8.6 8.8 138176 46642 12970 7103 2518
8.9 0.0759074 0.0248135 0.021861 0.0706798 0.0211377 0.0196593 0.0827371 0.0280355 0.0252914 0.0846684 0.0346237 0.0211677 8.8 9 109614 36582 10786 5871 2136
9.1 0.0940848 0.0236915 0.0227854 0.081037 0.0205596 0.0237524 0.1036 0.0267741 0.0245637 0.10835 0.0374229 0.0313715 9 9.2 86416 28255 8536 4997 1785
9.3 0.113904 0.027044 0.0241054 0.0895841 0.0208628 0.0207392 0.122768 0.028636 0.0268449 0.143938 0.0382223 0.0354399 9.2 9.4 69598 22583 6538 4312 1431
9.5 0.139677 0.0277222 0.027965 0.0932099 0.0233519 0.0243443 0.158203 0.0280236 0.0313069 0.181984 0.0321511 0.0314488 9.4 9.6 56619 17975 4667 3642 1312
9.7 0.156969 0.0285368 0.0294653 0.0804967 0.0277009 0.0271109 0.18038 0.0330327 0.033948 0.202195 0.0402845 0.0364951 9.6 9.8 47654 14554 3115 3212 1175
9.9 0.18264 0.0347714 0.0321888 0.0742465 0.0273066 0.0301468 0.215254 0.0395828 0.031532 0.222267 0.0319347 0.0342097 9.8 10 42438 12603 1946 3161 1027
10.1 0.194811 0.0349599 0.0352811 0.0400895 0.0294082 0.0317348 0.247408 0.0380081 0.0397589 0.225718 0.0470519 0.0351112 10 10.2 39548 11229 1188 3069 1030
10.3 0.203976 0.0328055 0.0335201 0.00514966 0.0412077 0.0359262 0.256985 0.0360557 0.0361075 0.282969 0.034956 0.0332555 10.2 10.4 36824 9848 625 3005 972
10.5 0.204887 0.0305228 0.0319785 -0.0167083 0.0424815 0.0445051 0.239219 0.0328546 0.0320987 0.275691 0.0297756 0.0215463 10.4 10.6 33306 8326 274 2784 987
10.7 0.206733 0.0296754 0.0347017 0.0208621 0.0684464 0.0710874 0.206581 0.0311013 0.0328557 0.321694 0.0291128 0.0372188 10.6 10.8 27273 6374 104 2332 846
10.9 0.1734 0.0237671 0.0267886 0.128656 0.0630462 0.0605002 0.144612 0.0235191 0.0307062 0.274582 0.0144641 0.0222369 10.8 11 18430 3824 30 1356 591
11.1 0.133207 0.0193252 0.0275374 0.161947 0.124909 0.118112 0.0836202 0.0221278 0.0304348 0.198283 0.0351472 0.0288851 11 11.2 8975 1737 8 577 348
11.3 0.0410279 0.0215361 0.0231634 -0.16707 0.0247715 0.0342342 -0.0595238 0.0307336 0.0356147 0.135704 0.0243493 0.0201493 11.2 11.4 3011 484 2 146 103
11.5 -0.049967 0.0458138 0.0460899 -0.770294 0.0320897 0.0313324 -0.190572 0.0792599 0.0854813 0.0310268 0.0581223 0.0518412 11.4 11.6 641 72 0 22 18
11.7 0.0474138 0.111878 0.169507 -0.857143 0.0453781 0.031746 0.121951 0.0464698 0.485588 0.136752 0.0460436 0.0379867 11.6 11.8 90 8 0 1 5
11.9 -1 0.166667 0 -1 0.1 0 -1 0.125 0 -1 0.111111 0 11.8 12 9 0 0 0 0
12.1 -1 1 0 -1 1 0 -1 1 0 -1 1 0 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
