#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00507621 0.0071825 0.00333449 0.0180149 0.0229054 0.0111092 0.0175346 0.0235572 0.0109702 0.0184043 0.0255404 0.0112497 0.0197193 0.0274266 0.0115739 7.2 7.4 681608 540971 140637 16252 17222 15991
7.5 0.00640305 0.00835146 0.0039396 0.0225061 0.0267507 0.0128722 0.0234561 0.025807 0.013211 0.0236035 0.0292248 0.0140567 0.0268696 0.0303768 0.0148582 7.4 7.6 600823 469738 131085 15851 16194 15431
7.7 0.00838943 0.00996155 0.00512579 0.0311464 0.0285725 0.0170458 0.0298954 0.0289643 0.0165188 0.0335767 0.0336411 0.0171078 0.0356733 0.0325101 0.0182378 7.6 7.8 513365 395330 118035 14714 15054 14324
7.9 0.0111423 0.0112841 0.00627844 0.0443779 0.03611 0.0206624 0.0410429 0.0384891 0.0187878 0.0456359 0.0367678 0.021302 0.0505455 0.0390938 0.0218504 7.8 8 425484 322287 103197 13664 13674 13155
8.1 0.0150655 0.0130079 0.00811488 0.0716413 0.046602 0.0276866 0.0656485 0.05088 0.0281631 0.0698415 0.0488257 0.0284358 0.0762297 0.0461012 0.0283217 8 8.2 346744 257367 89377 12236 12350 11625
8.3 0.0198106 0.0148927 0.00925638 0.10758 0.0547352 0.0404883 0.102149 0.0596393 0.0400335 0.103517 0.0508274 0.0393409 0.106362 0.0515065 0.0384495 8.2 8.4 285510 204598 80912 11278 11484 10775
8.5 0.0265584 0.0173685 0.0111906 0.132396 0.0515523 0.0419092 0.134039 0.0577501 0.0456937 0.129555 0.0516792 0.0411931 0.133832 0.0520816 0.0426531 8.4 8.6 237986 162583 75403 10830 10483 10101
8.7 0.0358775 0.0195346 0.0128669 0.16007 0.0509581 0.0436714 0.157942 0.0581558 0.0463044 0.160739 0.0524655 0.0425182 0.163211 0.0507715 0.042691 8.6 8.8 196701 131208 65493 9691 9322 8776
8.9 0.0476598 0.0208811 0.0151237 0.193498 0.0483046 0.0451336 0.191041 0.0642209 0.0474937 0.191473 0.0514391 0.0445762 0.198035 0.0546471 0.0432399 8.8 9 158099 104478 53621 8593 7598 7529
9.1 0.0627534 0.0228594 0.0174215 0.233221 0.048897 0.0435126 0.228898 0.0575014 0.0462286 0.225498 0.0510374 0.0412638 0.243918 0.0506586 0.0439487 9 9.2 127872 84869 43003 7441 6391 6233
9.3 0.0823879 0.022722 0.0205504 0.274872 0.0496402 0.0432528 0.260087 0.0554991 0.0456579 0.274892 0.0471369 0.0436818 0.292458 0.0454755 0.0396957 9.2 9.4 104453 69610 34843 6297 5330 5211
9.5 0.108301 0.0217131 0.0208058 0.325759 0.0429623 0.0381087 0.306277 0.0526977 0.0427524 0.314844 0.0470301 0.0360193 0.346457 0.0385273 0.0375311 9.4 9.6 86881 58298 28583 4929 4555 4424
9.7 0.139919 0.0214998 0.0215586 0.376417 0.0350723 0.0334439 0.335101 0.0450464 0.0377457 0.367718 0.0356773 0.0363186 0.396236 0.0350046 0.0294648 9.6 9.8 73978 49593 24385 3699 4012 3930
9.9 0.179492 0.0184687 0.0206792 0.435017 0.0275105 0.0253537 0.385501 0.0405712 0.0347543 0.437071 0.0330859 0.0299121 0.448267 0.0266434 0.0262764 9.8 10 64426 43439 20987 2527 3637 3621
10.1 0.226373 0.0169731 0.0180345 0.502597 0.0226175 0.020107 0.434191 0.0394397 0.0372834 0.504191 0.0274643 0.0239308 0.525206 0.0231503 0.0172842 10 10.2 57546 38977 18569 1535 3388 3263
10.3 0.291922 0.014886 0.0209363 0.578066 0.0217646 0.0185928 0.470952 0.037545 0.0285677 0.590256 0.0300146 0.0180077 0.595263 0.019032 0.0165709 10.2 10.4 51147 34965 16182 671 3351 2993
10.5 0.379109 0.0205656 0.0255067 0.667724 0.022056 0.0200901 0.644737 0.032306 0.0455807 0.671151 0.0257084 0.0268149 0.67623 0.0219263 0.0201712 10.4 10.6 44259 30865 13394 266 3030 2637
10.7 0.482359 0.0340029 0.0336384 0.742366 0.022956 0.0237528 0.728395 0.0339 0.040895 0.725714 0.0250658 0.0274349 0.770367 0.024341 0.0264978 10.6 10.8 35537 25098 10439 86 2372 2245
10.9 0.599838 0.0431429 0.0442381 0.807263 0.023033 0.0229927 0.878788 0.0274621 0.0409501 0.768421 0.0309359 0.0329672 0.838538 0.0206441 0.0218716 10.8 11 23281 16988 6293 31 1360 1509
11.1 0.714767 0.0451447 0.0491222 0.881034 0.0203643 0.0270471 1 0 0.0588235 0.840404 0.0275959 0.035257 0.90332 0.0169251 0.0234967 11 11.2 12562 9646 2916 9 414 876
11.3 0.829334 0.0371193 0.0474086 0.924686 0.0164249 0.0203678 1 0 0 0.869565 0.0471015 0.0513834 0.93586 0.0157529 0.0148074 11.2 11.4 5271 4294 977 2 59 327
