#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.983871 0.0109207 0.044477 0.963415 0.0169775 0.0634146 0.957447 0.0282674 0.0824468 7.2 7.4 585055 21880 16339 7654
7.5 0.990338 0.00531405 0.0193236 0.960317 0.0164267 0.0454238 1 0 0.030303 7.4 7.6 474211 19704 14683 6868
7.7 0.995475 0.00452489 0.0109192 0.984127 0.015873 0.0169139 0.990909 0.0090909 0.0117424 7.6 7.8 389102 18319 13036 6340
7.9 0.992044 0.00565708 0.0102259 0.986667 0.00857139 0.0132154 0.990868 0.00913244 0.0115776 7.8 8 330590 18663 12658 6248
8.1 0.988519 0.00739944 0.0158501 0.986425 0.00890177 0.011565 0.989796 0.00432169 0.0100491 8 8.2 277585 18289 11961 6025
8.3 0.976119 0.0117067 0.0166942 0.981132 0.00974935 0.0138244 0.982014 0.00778151 0.00889611 8.2 8.4 227530 16459 10310 5321
8.5 0.972666 0.0131676 0.0193246 0.980624 0.00761098 0.0133219 0.968481 0.00732511 0.0096336 8.4 8.6 183209 14701 8926 4346
8.7 0.967543 0.0144182 0.0219358 0.963663 0.0124328 0.0193731 0.968504 0.00649607 0.0102462 8.6 8.8 145300 12534 7453 3610
8.9 0.966757 0.0131227 0.0253046 0.964741 0.0125712 0.0247151 0.96463 0.0096187 0.0198449 8.8 9 115367 10370 6390 3109
9.1 0.961189 0.0148317 0.029593 0.947419 0.0200231 0.0244253 0.952797 0.0114886 0.0240616 9 9.2 92619 8679 5306 2595
9.3 0.945966 0.0209255 0.0331565 0.924956 0.0216023 0.0344091 0.925333 0.0149652 0.0219625 9.2 9.4 74587 6741 4467 2078
9.5 0.945946 0.0185371 0.0332699 0.901832 0.027792 0.0432789 0.93228 0.0188403 0.043391 9.4 9.6 62302 5079 3836 1835
9.7 0.9375 0.0227094 0.028084 0.882579 0.0196492 0.0399771 0.91344 0.0182374 0.0355595 9.6 9.8 53549 3489 3455 1669
9.9 0.919672 0.0208237 0.0379517 0.82307 0.0331989 0.0538394 0.849088 0.0256785 0.0383736 9.8 10 47993 2297 3414 1539
10.1 0.903226 0.0178269 0.0300694 0.747651 0.038214 0.0421912 0.771121 0.0405379 0.0372277 10 10.2 45056 1459 3418 1497
10.3 0.894068 0.01638 0.0298144 0.698422 0.0371482 0.0416521 0.712676 0.0266402 0.0354347 10.2 10.4 42145 751 3415 1358
10.5 0.88172 0.0313231 0.0405989 0.669913 0.0273215 0.0330045 0.620186 0.0262427 0.03815 10.4 10.6 38476 319 3159 1436
10.7 0.913043 0.0167811 0.0316876 0.641041 0.0223787 0.0273888 0.518607 0.0241479 0.0290625 10.6 10.8 30969 121 2543 1211
10.9 0.904762 0.0364146 0.047619 0.639113 0.0251873 0.0244158 0.463977 0.0203981 0.0213299 10.8 11 20289 38 1417 887
11.1 1 0 0.1 0.607558 0.0268031 0.0272765 0.397531 0.021824 0.0225309 11 11.2 9863 8 569 487
11.3 1 0 0 0.619048 0.0231542 0.0328407 0.290909 0.0299864 0.028714 11.2 11.4 3413 6 129 178
11.5 0 0 0 0.615385 0.0769231 0.0699301 0.166667 0.0555556 0.0555556 11.4 11.6 760 0 13 29
11.7 0 0 0 0 1 0 0 0.25 0 11.6 11.8 146 0 0 2
11.9 0 0 0 0 0 0 0 0 0 11.8 12 18 0 0 1
12.1 0 0 0 0 0 0 0 0 0 12 12.2 1 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
