#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 312056 2 0 0
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 488531 18 1 0
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 1.3602e+06 347 4 0
9.50 0 0 0 0 0 0 0 0 0 9.375 9.625 2.67421e+06 2557 22 0
9.75 0 0 0 0 0 0 0 0 0 9.625 9.875 2.80088e+06 5479 39 0
10.00 0 0 0 0 0 0 0 0 0 9.875 10.125 1.85472e+06 6842 58 0
10.25 0 0.540359 0 0 0 0 0 0 0 10.125 10.375 991756 6900 63 0
10.50 0 0.674658 0 0 0 0 0 0 0 10.375 10.625 476276 4845 49 0
10.75 0 0.623708 0 0 0 0 0 0 0 10.625 10.875 218333 3288 27 0
11.00 0 0.9 0 0 0 0 0 0 0 10.875 11.125 94602 2110 15 0
11.25 0 0.846336 0 0 0.4 0 0 0 0 11.125 11.375 38213 1308 12 0
11.50 1 0 1 0 0 0 0 0 0 11.375 11.625 14168 671 11 0
11.75 1 0 1 0 1 0 0 0 0 11.625 11.875 4614 177 7 0
12.00 1 0 1 0 0 0 0 0 0 11.875 12.125 1356 19 4 0
12.25 0 0 0 0 0 0 0 0 0 12.125 12.375 314 0 1 0
12.50 0 0 0 1 0 1 0 0 0 12.375 12.625 68 0 3 0
12.75 0 0 0 0 0 0 0 0 0 12.625 12.875 10 0 0 0
13.00 0 0 0 0 0 0 0 0 0 12.875 13.125 1 0 0 0
13.25 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
