#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0113732 0.0120329 0.00571348 0.0114076 0.0128768 0.00534928 0.012521 0.0138076 0.00622307 0.0149466 0.0142994 0.00775143 7.2 7.4 666416 140275 17008 17266 15639
7.5 0.0152918 0.014037 0.00694919 0.0152376 0.0154296 0.00663128 0.0163417 0.0159286 0.0077149 0.0193278 0.0168307 0.00743506 7.4 7.6 582975 129064 15965 16302 15015
7.7 0.020964 0.0159693 0.00834493 0.0206692 0.0167582 0.00871762 0.0231668 0.0164406 0.0092654 0.0269686 0.018454 0.00977107 7.6 7.8 495935 114548 14872 14827 13600
7.9 0.0335025 0.0202563 0.0122032 0.0323695 0.0235749 0.0132256 0.0335462 0.0221191 0.0123075 0.0387832 0.0193629 0.0139822 7.8 8 410156 99633 13711 13459 12480
8.1 0.0569921 0.0310071 0.0187998 0.0561471 0.0352738 0.0210684 0.0547607 0.0296776 0.0191048 0.0579463 0.028515 0.0167635 8 8.2 335101 87290 12407 12204 11059
8.3 0.082146 0.0349399 0.0228969 0.0825464 0.0387615 0.0246223 0.0771571 0.0343913 0.0234468 0.0857853 0.0347324 0.0215349 8.2 8.4 279409 80862 11680 11334 10534
8.5 0.0989577 0.0320172 0.0243002 0.0952781 0.040787 0.0256279 0.0940508 0.0298512 0.023059 0.10305 0.0358549 0.0211528 8.4 8.6 232116 74519 11107 10483 9621
8.7 0.116809 0.0326243 0.0250176 0.111946 0.0415509 0.0274799 0.114522 0.0337462 0.0265038 0.127723 0.0330452 0.0245922 8.6 8.8 190711 64086 10056 9147 8424
8.9 0.139401 0.0318497 0.0241719 0.142417 0.0381742 0.0300442 0.135499 0.0311486 0.0241601 0.14292 0.0322972 0.0232934 8.8 9 153558 51999 8838 7516 7085
9.1 0.158288 0.0288432 0.0234028 0.152872 0.0397468 0.029086 0.157767 0.0283836 0.0252334 0.170045 0.0247249 0.0187075 9 9.2 124845 41877 7793 6374 5866
9.3 0.184327 0.0259644 0.026247 0.173502 0.0382168 0.033942 0.175502 0.0280528 0.0291754 0.200223 0.0320985 0.0175583 9.2 9.4 101748 33795 6259 5304 4930
9.5 0.208991 0.0279116 0.0260404 0.184247 0.0389598 0.0332201 0.20234 0.0303698 0.0294804 0.221701 0.024321 0.0149169 9.4 9.6 85626 28326 5204 4575 4293
9.7 0.229897 0.0253867 0.0234027 0.188592 0.0367864 0.0271193 0.227448 0.0298368 0.0269464 0.25035 0.0194021 0.0206962 9.6 9.8 73597 24139 3880 4094 3827
9.9 0.247355 0.0286566 0.0246101 0.187512 0.0429471 0.0320318 0.25982 0.0337665 0.0301664 0.268375 0.0209093 0.0187225 9.8 10 64189 20767 2591 3724 3440
10.1 0.268231 0.0240989 0.0253143 0.188121 0.0396842 0.0433289 0.28008 0.0292045 0.0305519 0.289907 0.0175409 0.0174714 10 10.2 57294 18218 1536 3461 3215
10.3 0.273728 0.02649 0.0241382 0.160225 0.0402155 0.0367447 0.291808 0.0353237 0.0267768 0.296871 0.0189737 0.0171081 10.2 10.4 51622 16119 764 3417 2995
10.5 0.27923 0.0246592 0.0206745 0.171002 0.0516994 0.0496975 0.280348 0.0282535 0.0269719 0.316337 0.0184328 0.0173502 10.4 10.6 44641 13491 284 3115 2597
10.7 0.260884 0.0219721 0.0173729 0.231072 0.0401652 0.0511358 0.254426 0.0247634 0.0238938 0.284709 0.018486 0.0157959 10.6 10.8 35709 10384 97 2574 2187
10.9 0.216402 0.0241748 0.0176448 0.193998 0.0530236 0.0499749 0.185352 0.0259683 0.020321 0.245484 0.0199417 0.0205256 10.8 11 23714 6303 31 1348 1525
11.1 0.157379 0.0255761 0.0238994 0.192772 0.107541 0.109495 0.0864728 0.0274942 0.0235549 0.177292 0.0274742 0.0229457 11 11.2 12186 2833 9 440 861
11.3 0.0995169 0.0223865 0.0205951 -0.819746 0.0682508 0.0337045 0.0404577 0.0408128 0.0344584 0.106374 0.0277187 0.0208086 11.2 11.4 5150 853 0 64 334
11.5 0.0231721 0.0170065 0.0133578 -0.92228 0.0256373 0.0175895 0.0759178 0.0270407 0.016288 0.0203145 0.0208204 0.0152293 11.4 11.6 1880 262 0 5 103
11.7 -0.012321 0.0246709 0.0310849 -0.953368 0.0164654 0.0108326 -0.953368 0.0164654 0.0108326 0.0380952 0.0199572 0.115687 11.6 11.8 590 41 0 0 8
11.9 0.00793654 0.0274617 0.300286 -0.964286 0.0255102 0.0164835 -0.964286 0.0255102 0.0164835 0.00847459 0.0319878 0.977225 11.8 12 127 5 0 0 1
12.1 -1 0.0769231 0 -1 0.0714286 0 -1 0.0714286 0 -1 0.0714286 0 12 12.2 20 0 0 0 0
12.3 -0.857143 0.357143 0.142857 -0.857143 0.357143 0.142857 -0.857143 0.357143 0.142857 -0.857143 0.357143 0.142857 12.2 12.4 2 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
