#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 186063 2733 0 0 0
9 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 262684 2995 1 0 0
9.25 0 0 0 0 0 0 0 0 0 0 0 0 9.125 9.375 625297 6203 8 0 0
9.5 0 0 0 0 0 0 0 0 0 0 0 0 9.375 9.625 1.10692e+06 22214 61 0 0
9.75 0 0 0 0 0 0 0 0 0 0 0 0 9.625 9.875 1.00522e+06 37369 115 0 0
10 0 0 0 0 0 0 0 0 2.00062e-06 0 0 2.00062e-06 9.875 10.125 533208 33712 159 0 0
10.25 0 0 0 0 0 0 0 0 0 0 0 0 10.125 10.375 227096 19223 127 0 0
10.5 0 0.000155594 0 0 0 0 0 0 0 0 0 0 10.375 10.625 87676 6777 78 0 0
10.75 0 0 0 0 0 0 0 0 0 0 0 0 10.625 10.875 31329 2026 69 0 0
11 0 0 0 0 0 0 0 0 0.000105385 0 0 0.000105385 10.875 11.125 10090 601 45 0 0
11.25 0 0.00719424 0 0 0 0 0 0 0.000746269 0 0 0.000746269 11.125 11.375 2818 138 29 0 0
11.5 0 0 0 0 0 0 0 0 0 0 0 0 11.375 11.625 685 30 15 0 0
11.75 0 0 0 0 0 0 0 0 0 0 0 0 11.625 11.875 127 5 4 0 0
12 0 0 0 0 0 0 0 0 0 0 0 0 11.875 12.125 18 1 0 0 0
12.25 0 0 0.25 0 0 0.25 0 0 0.25 0 0 0.25 12.125 12.375 4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.375 12.625 0 0 0 0 0
12.75 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 0 0 0 0 0
13 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0
13.25 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
