#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0111761 0.0100642 0.00481629 0.0108137 0.0117174 0.0053481 0.011476 0.0112832 0.00453663 0.0154862 0.0138261 0.00682329 7.2 7.4 658442 140899 17159 17294 15204
7.5 0.0146091 0.0115048 0.00553003 0.0151907 0.0121035 0.00630958 0.0176936 0.0131526 0.00725836 0.0169715 0.0146311 0.00694657 7.4 7.6 572769 127418 16339 16119 14293
7.7 0.0202399 0.0145384 0.00709306 0.0204652 0.0149655 0.00741384 0.0213003 0.0153874 0.00760647 0.0219067 0.0168574 0.00833114 7.6 7.8 485044 113191 15211 14908 13111
7.9 0.0339048 0.020488 0.0113007 0.0332969 0.0241532 0.0112197 0.0312328 0.0190392 0.0103565 0.035298 0.0179968 0.010377 7.8 8 401241 97933 13610 13158 11987
8.1 0.05872 0.027923 0.0180636 0.0549047 0.0352986 0.0195148 0.0540041 0.0253932 0.0168481 0.0596643 0.0251401 0.0134369 8 8.2 329830 86399 12570 12141 10629
8.3 0.0778335 0.0290812 0.0189342 0.0757739 0.0351686 0.0214863 0.0729199 0.0278099 0.0175874 0.0813604 0.0284705 0.0182561 8.2 8.4 274684 80820 11854 11335 10236
8.5 0.0935077 0.0285069 0.0205744 0.0935215 0.0365324 0.0237258 0.0893334 0.0284364 0.0204859 0.100798 0.029704 0.0186166 8.4 8.6 228529 73990 11439 10428 9201
8.7 0.112025 0.0294373 0.0210083 0.110091 0.0349252 0.0261684 0.11293 0.0319315 0.021831 0.119692 0.0303834 0.0185983 8.6 8.8 187587 63270 10145 9115 8012
8.9 0.134946 0.0282317 0.0218221 0.138543 0.0342255 0.02879 0.137765 0.0269626 0.0229482 0.138659 0.0301673 0.0193397 8.8 9 150832 51210 9009 7471 6844
9.1 0.154788 0.026264 0.0228511 0.156972 0.0347895 0.0300097 0.149855 0.0277559 0.0235949 0.171427 0.0289859 0.0216087 9 9.2 122667 41208 7831 6310 5481
9.3 0.180955 0.0272651 0.0238766 0.172079 0.0317649 0.0278394 0.173026 0.028171 0.0258474 0.188463 0.0229128 0.0164999 9.2 9.4 100320 33457 6388 5223 4764
9.5 0.20762 0.0274999 0.0250868 0.183301 0.036881 0.0303896 0.206456 0.0271125 0.0280819 0.225719 0.0254402 0.0171259 9.4 9.6 84727 28181 5210 4650 4160
9.7 0.222078 0.026259 0.0235016 0.178266 0.039608 0.0310571 0.226696 0.0327931 0.0304415 0.251989 0.0192674 0.017898 9.6 9.8 72683 23711 3841 4105 3661
9.9 0.252842 0.0267156 0.0260154 0.178235 0.041372 0.0307281 0.26826 0.0303057 0.0300677 0.280598 0.0188957 0.0164091 9.8 10 64011 20730 2705 3852 3390
10.1 0.260999 0.0258397 0.0235388 0.168947 0.0357386 0.0427084 0.276263 0.0289617 0.0268867 0.280573 0.0206827 0.0173153 10 10.2 57543 18133 1616 3430 3087
