#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 29335 231 446 257
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 52656 809 1480 1024
9.25 0 0 0 0 0.5 0 0 0 0 9.125 9.375 250717 5167 9684 6225
9.50 0.333333 0.266667 0.0833333 0.666667 0.0183664 0.333333 0 0.763538 -0.142857 9.375 9.625 999152 18101 23193 13807
9.75 0.416667 0.115942 0.178349 0.404762 0.204994 0.0457875 0.458333 0.172101 0.158333 9.625 9.875 2.77822e+06 43058 41853 24110
10.00 0.833333 0.0815603 0.162602 0.826087 0.0217391 0.313587 0.782609 0.0809175 0.226005 9.875 10.125 3.66892e+06 67305 61339 34638
10.25 0.929032 0.0334677 0.0451037 0.92973 0.0202703 0.0336258 0.975309 0.00246912 0.0702875 10.125 10.375 2.57361e+06 64881 56137 30828
10.50 0.968017 -0.0043807 0.0262992 0.959559 0.00789142 0.0151144 0.955399 0.00888669 0.0219128 10.375 10.625 1.60171e+06 54645 43995 24070
10.75 0.947415 0.0190101 0.000996768 0.961175 0.002931 0.0172784 0.960241 0.00679201 0.0132574 10.625 10.875 987997 44791 32316 17947
11.00 0.954825 0.00817418 0.00978673 0.939237 0.0212744 -0.00129741 0.955185 0.0085364 0.00743532 10.875 11.125 598287 34794 22554 11867
11.25 0.929338 0.0262308 0.00755334 0.940487 0.0135809 0.0105931 0.940922 0.0140328 0.00804895 11.125 11.375 348423 24737 14620 7643
11.50 0.882746 0.052101 0.00588864 0.892667 0.039448 0.00753951 0.895676 0.0332161 0.0102161 11.375 11.625 203150 14665 9878 4790
11.75 0.818736 0.0746762 -0.00127769 0.788984 0.0781199 -0.00132662 0.829268 0.0385936 0.0195484 11.625 11.875 117942 4647 6689 3131
12.00 0.723982 0.0964515 -0.0161756 0.67905 0.0791588 -0.00836194 0.710686 0.0588827 0.00100899 11.875 12.125 67906 519 4737 1902
12.25 0.75 0.0162337 0.025 0.522643 0.0802753 -0.0120181 0.537961 0.0400442 0.00614274 12.125 12.375 38716 76 3164 1232
12.50 0.666667 0.0666667 0.0877193 0.390935 0.0554095 -0.00240856 0.404526 0.0409911 0.0108938 12.375 12.625 21720 14 1829 830
12.75 0.333333 0 0.0833333 0.33996 0.047323 0.0299971 0.332734 0.0479583 0.028538 12.625 12.875 11954 3 582 620
13.00 0 0 0 0.3 0.0333333 0.0428571 0.191136 0.0283765 0.0305724 12.875 13.125 6384 3 76 382
13.25 0.5 0 0 0.2 0.2 0.0571429 0.0846774 0.0210136 0.0266417 13.125 13.375 3285 2 7 253
13.50 0 0 0 0 0 0 0.0551181 0.0135842 0.0169502 13.375 13.625 1598 0 0 134
13.75 0 0 0 0 0 0 0.0851064 0 0.0212766 13.625 13.875 733 0 0 49
14.00 0 0 0 0 0 0 0.166667 0 0 13.875 14.125 298 0 0 6
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 102 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 20 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 4 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 1 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
