#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 128037 1855 156 81 2
9 -9.55726e-06 4.54747e-11 4.77856e-06 -9.55726e-06 4.54747e-11 4.77856e-06 -9.55726e-06 4.54747e-11 4.77856e-06 -9.55726e-06 4.54747e-11 4.77856e-06 8.875 9.125 212950 3685 585 285 4
9.25 -8.85909e-06 5.06266e-06 1.13888e-05 -8.85909e-06 5.06265e-06 1.39201e-05 -8.85909e-06 5.06267e-06 1.13888e-05 -8.85909e-06 5.06256e-06 1.5185e-05 9.125 9.375 819740 29591 5719 2748 49
9.5 2.05651e-05 0.0007104 -3.03967e-06 5.43331e-05 0.000957103 8.71085e-07 -3.12174e-05 0.000954576 -3.84733e-05 -3.12174e-05 0.00342754 9.2268e-05 9.375 9.625 2.5829e+06 212427 35067 14206 275
9.75 7.38592e-05 0.00125376 -8.28752e-06 0.000185059 0.00241755 2.80109e-05 0.000143691 0.00313433 -8.05713e-05 -0.000135527 0.00191556 9.82249e-05 9.625 9.875 4.66692e+06 534897 74863 25070 452
10 5.8389e-05 0.000729125 2.4918e-06 0.000185939 0.00141343 1.63438e-05 0.00015082 0.00174834 6.07238e-05 -9.17018e-05 7.49386e-05 0.000504608 9.875 10.125 3.95775e+06 566324 79239 24740 448
10.25 2.5873e-05 0.000400835 1.90186e-05 4.67738e-05 0.000708236 3.62579e-05 0.000116005 0.000629601 0.00012806 -2.22507e-05 1.74237e-05 0.000139026 10.125 10.375 2.54528e+06 477935 72438 21699 414
