#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00147955 0.00151073 0.000819847 0.00578577 0.00556242 0.00282098 0.00586966 0.00580495 0.00314429 0.00645496 0.00588278 0.00338356 0.00722469 0.00708191 0.00418319 7.2 7.4 591991 456047 135944 21106 16855 9446
7.5 0.00205475 0.00190472 0.00113949 0.0107717 0.00752156 0.00470322 0.010764 0.00875121 0.00458112 0.0104692 0.00907505 0.00490839 0.0113917 0.0092775 0.00513253 7.4 7.6 484644 369352 115292 18863 15276 8203
7.7 0.00291213 0.00261844 0.00150178 0.0207605 0.0118021 0.0083856 0.0207486 0.0123823 0.00848088 0.0191427 0.011293 0.00825028 0.0218041 0.0150666 0.00875388 7.6 7.8 398714 298848 99866 17371 13472 7582
7.9 0.00424045 0.00330867 0.00203799 0.0306501 0.0153434 0.0113417 0.0306065 0.015158 0.011724 0.0274777 0.0135528 0.0109347 0.0324857 0.0218307 0.0123762 7.8 8 334941 241319 93622 16912 12547 7151
8.1 0.00674577 0.00436108 0.00291936 0.0405123 0.0176622 0.0132321 0.0413331 0.0163583 0.0135554 0.0394246 0.0181197 0.0137983 0.0434359 0.0239355 0.0141022 8 8.2 284271 193779 90492 16811 12123 6892
8.3 0.0105458 0.00581463 0.00421221 0.0542677 0.0193188 0.0155318 0.0572665 0.0178372 0.0162078 0.0540436 0.0181447 0.0146876 0.059486 0.0251569 0.0201539 8.2 8.4 235385 155231 80154 16025 10685 6230
8.5 0.0151214 0.00731021 0.00551653 0.0744274 0.0210019 0.0190969 0.0789757 0.0187801 0.0194215 0.078928 0.0231949 0.020257 0.0810861 0.0279823 0.0230122 8.4 8.6 189835 124515 65320 14028 9236 5284
8.7 0.0222751 0.00809254 0.00725899 0.0978236 0.0228548 0.021464 0.103832 0.0214696 0.0212898 0.100164 0.0249112 0.0213658 0.106831 0.032152 0.0237684 8.6 8.8 151604 99596 52008 12130 7897 4349
8.9 0.0321554 0.0102514 0.00916586 0.129019 0.0220815 0.0236747 0.126213 0.0206024 0.0224082 0.13437 0.0226672 0.0236306 0.142665 0.0336269 0.025118 8.8 9 121634 80162 41472 10279 6658 3742
9.1 0.0410288 0.011464 0.00930284 0.158845 0.020609 0.0235516 0.147796 0.0176896 0.0215542 0.158579 0.0220679 0.0231335 0.181789 0.0291998 0.0274601 9 9.2 97533 64939 32594 8518 5481 3019
9.3 0.0568579 0.0115871 0.0124414 0.195827 0.0239505 0.0232951 0.175697 0.0211543 0.0224728 0.201567 0.0267511 0.0213854 0.221604 0.0335581 0.0265571 9.2 9.4 79393 53063 26330 6747 4785 2654
9.5 0.0724794 0.0148167 0.012903 0.236275 0.0266123 0.0262229 0.198044 0.023526 0.0226305 0.252095 0.0274274 0.0289385 0.262104 0.0411978 0.0296537 9.4 9.6 67151 45153 21998 5379 4116 2331
9.7 0.0978829 0.0168288 0.0142051 0.28331 0.0249899 0.0287173 0.21674 0.0234702 0.0268578 0.307243 0.0234234 0.0297326 0.326753 0.032144 0.0346436 9.6 9.8 58413 39828 18585 3834 3796 1964
9.9 0.134134 0.0182424 0.0188118 0.343708 0.0229431 0.0278937 0.240533 0.0209304 0.0248393 0.366693 0.0239862 0.02689 0.38487 0.028507 0.031929 9.8 10 52724 36410 16314 2573 3510 2025
10.1 0.183876 0.016512 0.0189021 0.400087 0.0190021 0.0213518 0.260609 0.0202717 0.0213234 0.433915 0.0257848 0.0270003 0.443316 0.0188607 0.0233725 10 10.2 49100 34395 14705 1590 3549 1862
10.3 0.242719 0.0151788 0.0213137 0.464647 0.0209094 0.0240062 0.307206 0.0254165 0.026131 0.500449 0.0218136 0.0240598 0.518282 0.021624 0.0258706 10.2 10.4 45886 32778 13108 820 3630 1741
