#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 1.52446e-05 0 0 1.52446e-05 0 0 1.52446e-05 0 0 1.52446e-05 8.625 8.875 67354 1757 226 208 25
9 0 0 2.6438e-05 0 0 2.6438e-05 0 0 2.6438e-05 0 0 2.6438e-05 8.875 9.125 118290 4817 853 789 115
9.25 2.21555e-05 2.0526e-06 1.25724e-05 -4.1769e-06 4.1769e-06 8.35304e-06 0.000147407 -1.60318e-07 1.47558e-05 -4.1769e-06 2.08866e-06 1.04408e-05 9.125 9.375 516800 37976 6883 6597 918
9.5 0.000120762 0.000988764 1.08503e-06 0.000127848 0.00113831 4.30147e-05 0.000155262 0.00127255 -3.20023e-05 0.000505548 0.00182011 0.000246971 9.375 9.625 1.87815e+06 197465 32601 24780 3376
9.75 0.00027089 0.0022746 -5.06765e-06 0.000507394 0.00345009 -2.13523e-06 0.000564968 0.00444392 -1.29613e-05 0.00023337 0.00667815 5.57574e-05 9.625 9.875 4.01045e+06 502628 72117 43765 5742
10 3.07743e-05 0.00137933 -4.62358e-05 7.28705e-05 0.00228351 -7.90514e-05 8.50871e-05 0.00326018 -8.75416e-05 0.000505208 0.00360978 0.000147193 9.875 10.125 4.05879e+06 584558 83670 47378 6419
10.25 0.000242076 0.000930907 0.000169488 0.00022316 0.00138025 7.56948e-05 0.000800895 0.00169194 0.00057154 0.000477136 0.00205327 0.000536602 10.125 10.375 2.70526e+06 506422 75736 40935 5647
