#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 1.21137e-05 0 1.46429e-10 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 84249 82551 1698 192 153 6
9.00 0 7.08115e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 145647 141220 4427 829 601 73
9.25 3.50366e-06 1.40134e-05 2.94676e-10 0 0 0 0 0 0 0 0 0 0 0 0 9.125 9.375 606276 570832 35444 6748 5372 437
9.50 6.9418e-05 0.000569471 4.28559e-06 0.000174981 0.00153908 -1.21576e-05 0.000143777 0.00199416 3.73699e-06 0.000134439 0.00249092 -4.30945e-05 0.000579374 0.00230746 1.00525e-06 9.375 9.625 2.10726e+06 1.90152e+06 205737 34776 22315 1726
9.75 0.000372596 0.00237738 2.39759e-05 0.000545768 0.00470589 -1.80628e-05 0.000869749 0.00618045 1.10059e-06 0.000735052 0.00720315 -3.72608e-05 0.00071582 0.00596961 1.40652e-05 9.625 9.875 4.26083e+06 3.73863e+06 522200 75884 39453 2794
10.00 0.000222322 0.00171052 0 0.000317026 0.0028845 -1.22154e-05 0.000284873 0.00384969 -2.84863e-05 0.000765357 0.00420816 0.000135984 0 0.00382287 0 9.875 10.125 4.05599e+06 3.47244e+06 583548 84248 40504 3085
10.25 4.73053e-05 0.000489138 -8.76087e-07 0.000227389 0.00111085 9.153e-05 0.000235803 0.00139405 9.44766e-05 0.000423418 0.00163803 0.000128389 0.000744048 0.00318032 0.000744048 10.125 10.375 2.67869e+06 2.17734e+06 501344 76335 35426 2688
10.50 5.21249e-05 0.000123306 4.33264e-05 0.000927382 0.0022348 0.000821715 0.00106346 0.00281863 0.000900264 0.00203252 0.00296586 0.00181004 0.00423191 0.0029753 0.00382106 10.375 10.625 1.65137e+06 1.24701e+06 404364 69584 29028 2363
10.75 0.000231597 0.000350367 0.000228827 0.00355908 0.00544959 0.00302924 0.00407652 0.00659402 0.00341681 0.00611519 0.00879573 0.00494005 0.0103508 0.00878536 0.00977407 10.625 10.875 993342 721081 272261 55930 21095 1739
11.00 0.0011918 0.00105746 0.0011337 0.0130183 0.014561 0.00956339 0.0119159 0.0170906 0.00863302 0.0189429 0.0203554 0.012809 0.0284192 0.0174602 0.0248731 10.875 11.125 557848 412821 145027 39527 14095 1126
11.25 0.00581522 0.00294177 0.00498072 0.0421289 0.0292214 0.0248385 0.0374705 0.0276269 0.0236298 0.0593569 0.0293199 0.0331247 0.075067 0.027955 0.0451191 11.125 11.375 307743 234729 73014 26314 9485 746
11.50 0.0226352 0.006562 0.0171722 0.107988 0.0434808 0.046788 0.0814642 0.0357381 0.0403692 0.137208 0.0523678 0.0538999 0.193467 0.0416748 0.0733693 11.375 11.625 170204 133774 36430 14178 6246 398
11.75 0.0710897 0.00795604 0.0412122 0.228643 0.0461431 0.0631306 0.150306 0.047426 0.0495057 0.265088 0.0501811 0.0652943 0.359712 0.0191273 0.132275 11.625 11.875 92637 74399 18238 4085 4391 278
12.00 0.169788 0.00310011 0.0629769 0.3932 0.0435782 0.0531889 0.26601 0.0471651 0.0305838 0.432145 0.050982 0.0448621 0.492228 0.040767 0.0831371 11.875 12.125 49162 40309 8853 406 2918 193
12.25 0.332711 -0.000902832 0.0744096 0.570263 0.0379998 0.0422475 0.72 0.0386207 0.0533333 0.607822 0.0402426 0.0430681 0.677966 0.0293509 0.0279661 12.125 12.375 25333 21412 3921 25 1841 118
12.50 0.533944 0.0226294 0.065323 0.734078 0.039162 0.0204147 0.5 0.5 0 0.700863 0.044677 0.0197818 0.77381 0.0443723 0.00551689 12.375 12.625 12705 10915 1790 2 1043 84
12.75 0.729246 0.0527418 0.0554075 0.857353 0.032353 0.0264491 0 0 0 0.827586 0.0305219 0.0343659 0.79661 0.0394554 0.0246804 12.625 12.875 5932 5252 680 0 290 59
13.00 0.851613 0.0610753 0.0468817 0.912 0.0438233 0.0147668 0 0 0 0.742857 0.171429 0.0571429 1 0 0 12.875 13.125 2575 2325 250 0 35 36
13.25 0.933063 0.0243408 0.0182555 0.968254 0.015617 0.000512064 0 0 0 1 0 0 1 0 0 13.125 13.375 1049 986 63 0 1 24
13.50 0.968839 0.00566572 0.00566572 0.944444 0.00292403 0 0 0 0 0 0 0 1 0 0 13.375 13.625 371 353 18 0 0 10
