#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 132514 144 65 0
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 220385 571 258 2
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 841456 5557 2546 40
9.50 0 0.4 0 1 -0.238318 0.727273 0 1 0 9.375 9.625 2.62792e+06 34553 13343 242
9.75 0.190476 0.142857 0.001287 0.3 0.2 0.0647059 0 1 0 9.625 9.875 4.6947e+06 74551 23564 422
10.00 0.25 0.144366 0.0391157 0.2 0.3 0.0378378 0 0 0 9.875 10.125 3.94291e+06 78392 23279 451
10.25 0.8 0.103846 0.594118 1 0 1 0 0 0 10.125 10.375 2.52684e+06 71917 20591 381
10.50 0.941176 0.0588235 0.941176 1 0 1 1 0 1 10.375 10.625 1.55249e+06 65905 17499 365
10.75 0.88 0.12 0.88 0.820513 0.179487 0.820513 0 0 0 10.625 10.875 902308 49788 12256 247
11.00 0.887931 0.0361196 0.164579 0.955556 -0.00261438 0.288889 0.8 0.2 0.8 10.875 11.125 491710 34399 7982 160
11.25 0.853282 0.0490437 0.0477171 0.90404 0.0143269 0.080511 1 0 1 11.125 11.375 263394 22321 5242 103
11.50 0.83045 0.064287 0.0115024 0.858333 0.0548403 0.0329365 1 0 0.4 11.375 11.625 139675 11358 3606 66
11.75 0.795796 0.0865571 0.0188441 0.804688 0.0896373 0.0289143 0.875 0.125 0.125 11.625 11.875 72450 3192 2417 34
12.00 0.8125 0.0732143 0.0397727 0.775891 0.0907753 0.0476561 0.7 0.209091 -0.0272728 11.875 12.125 36237 308 1614 31
12.25 0.5 0.357143 0 0.671454 0.128546 0.0277128 0.8 0.075 0.107692 12.125 12.375 17365 8 1020 23
12.50 0 0 0 0.51227 0.124397 0.0222037 0.25 0 0.05 12.375 12.625 7903 0 503 8
12.75 0 0 0 0.422018 0.107393 0.0414874 0.333333 0.166667 0.111111 12.625 12.875 3310 0 139 9
13.00 0 0 0 0.2 0.133333 0 0.375 0.125 0.152778 12.875 13.125 1243 0 16 9
13.25 0 0 0 0 0 0 0 0.333333 0 13.125 13.375 399 0 0 3
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 122 0 0 2
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 20 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 1 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
