#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 84249 192 153 6
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 145647 829 601 73
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 606276 6748 5372 437
9.50 0.2 0.2 0.0403361 0 0.181818 0 0 0 0 9.375 9.625 2.10726e+06 34776 22315 1726
9.75 0.181818 0.0944976 0.0120934 0.137931 0.136042 -0.0144499 0.5 0 0.423077 9.625 9.875 4.26083e+06 75884 39453 2794
10.00 0.375 0.106481 0.166994 0.193548 0.306452 0.00688171 0 0.5 0 9.875 10.125 4.05599e+06 84248 40504 3085
10.25 0.888889 0 0.632889 0.733333 0.113889 0.4 1 0 1 10.125 10.375 2.67869e+06 76335 35426 2688
10.50 0.932432 -0.0157657 0.266266 0.881356 0.118644 0.0534871 0.9 0.1 0.233333 10.375 10.625 1.65137e+06 69584 29028 2363
10.75 0.846491 0.0701755 0.00846303 0.922481 0.00751936 0.0891473 0.833333 0.166667 0.178571 10.625 10.875 993342 55930 21095 1739
11.00 0.88535 0.0182641 0.0371361 0.88764 0.0276138 0.0304976 0.90625 0.09375 0.14984 10.875 11.125 557848 39527 14095 1126
11.25 0.863083 0.0383591 0.00830376 0.87389 0.0223637 0.0246835 0.839286 0.10119 0.0192857 11.125 11.375 307743 26314 9485 746
11.50 0.834632 0.0542569 0.0108168 0.85881 0.0454593 0.014899 0.909091 0.0284091 0.0640205 11.375 11.625 170204 14178 6246 398
11.75 0.820847 0.0467274 0.0258548 0.800687 0.0760848 0.0100938 0.83 0.0732258 0.0405263 11.625 11.875 92637 4085 4391 278
12.00 0.768519 0.0584046 0.0369749 0.757335 0.0935066 0.0165451 0.726316 0.154637 0.0120301 11.875 12.125 49162 406 2918 193
12.25 0.666667 0.166667 0.0166667 0.605898 0.12511 0.00713748 0.6875 0.0889706 0.0423387 12.125 12.375 25333 25 1841 118
12.50 1 0 0.5 0.474692 0.0848316 0.0140717 0.476923 0.0593088 0.0543879 12.375 12.625 12705 2 1043 84
12.75 0 0 0 0.383333 0.0704112 0.0264706 0.319149 0.159112 0.0464216 12.625 12.875 5932 0 290 59
13.00 0 0 0 0.423077 0.0213675 0.0897436 0.166667 0.0495495 0.0555556 12.875 13.125 2575 0 35 36
13.25 0 0 0 0 0 0 0.166667 0.125 0.0416667 13.125 13.375 1049 0 1 24
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 371 0 0 10
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 110 0 0 2
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 16 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 3 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
