#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 36416 131 377 457
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 58161 394 1204 1493
9.25 0 0.740072 0 1 0 1 1 -0.162228 1 9.125 9.375 243196 2336 5865 6508
9.50 1 0 1 0.75 0.1875 0.75 1 0 1 9.375 9.625 757771 6207 9788 10714
9.75 0.901961 0.0980392 0.151961 0.907692 0.0923077 0.138462 0.905512 0.012521 0.166118 9.625 9.875 1.92506e+06 16402 19860 20857
10.00 0.948936 0.0180968 0.0308075 0.922348 0.0276515 0.0188397 0.949742 0.0108991 0.0266653 9.875 10.125 2.94919e+06 42560 46797 46076
10.25 0.963037 0.00834972 0.0225083 0.955294 0.0192948 0.0139663 0.968952 0.0117027 0.0151415 10.125 10.375 2.25736e+06 45776 49329 46175
10.50 0.96879 0.00401223 0.0235402 0.976125 0.00388825 0.0202513 0.977377 0.000682771 0.0229938 10.375 10.625 1.44397e+06 37787 39899 37332
10.75 0.959159 0.011202 0.0173144 0.970729 0.00621361 0.0185227 0.972465 0.00465304 0.0182506 10.625 10.875 900804 29550 30229 28044
11.00 0.950518 0.0159813 0.0166852 0.954731 0.0132173 0.0125775 0.964908 0.00854063 0.0128886 10.875 11.125 557942 23302 21165 19709
11.25 0.914631 0.0307443 0.0102686 0.926307 0.0190693 0.0150188 0.936051 0.0146406 0.0133432 11.125 11.375 336065 17559 13634 12653
11.50 0.850328 0.0588053 -0.00268793 0.863128 0.040133 0.00624609 0.894163 0.0252467 0.0162833 11.375 11.625 200645 11057 8973 7887
11.75 0.769917 0.0576428 0.00413191 0.771754 0.0513228 -8.29697e-05 0.79845 0.0367389 0.0127609 11.625 11.875 119696 3882 5847 5041
12.00 0.689655 0.0776404 -0.005997 0.623482 0.0734794 -0.00422692 0.661383 0.0424892 0.00170261 11.875 12.125 70518 459 4126 3247
12.25 0.612245 0.0506765 0.0322449 0.501805 0.0498478 -0.00197464 0.530073 0.0335745 0.00735998 12.125 12.375 41486 63 2730 2022
12.50 0.55 0.00999999 0.08125 0.375273 0.0400795 0.0156454 0.38691 0.0255551 0.0144521 12.375 12.625 24348 22 1716 1250
12.75 0 0.142857 0 0.302144 0.0247788 0.0195356 0.277019 0.0233715 0.0147236 12.625 12.875 14328 3 611 908
13.00 0 0 0 0.179104 0.0208955 0.0252583 0.148571 0.0180952 0.0122078 12.875 13.125 8039 3 74 568
13.25 0 0 0 0.142857 0.0571429 0.0178571 0.12 0.00903226 0.019729 13.125 13.375 4580 0 8 388
13.50 0 0 0 0 0 0 0.0635593 0.0127119 0.0133501 13.375 13.625 2420 0 2 245
13.75 0 0 0 0 0 0 0.0657895 0.0131579 0.0145074 13.625 13.875 1295 0 0 78
14.00 0 0 0 0 0 0 0.142857 0.0793651 0 13.875 14.125 637 0 0 9
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 311 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 114 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 42 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 5 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 2 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
