#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 163136 93 23 0
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 265932 404 129 0
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 971638 4400 1442 0
9.50 0 0.5 0 0 0.318182 0 0 0 0 9.375 9.625 2.90041e+06 31717 8339 0
9.75 0.333333 0.0897436 0.166667 0.5 0.433333 0.136364 0 0 0 9.625 9.875 4.80467e+06 67574 14601 0
10.00 1 -0.25 0.705882 0 0.5 0 0 0 0 9.875 10.125 3.82407e+06 71168 14443 0
10.25 1 0 1 1 0 1 0 0 0 10.125 10.375 2.39186e+06 65158 13064 0
10.50 1 0 1 1 0 1 0 0 0 10.375 10.625 1.44984e+06 58388 11230 0
10.75 0.904762 0.0952381 0.904762 1 0 1 0 0 0 10.625 10.875 819018 42929 7628 0
11.00 0.905109 0.0948905 0.905109 0.826087 0.173913 0.229984 0 0 0 10.875 11.125 438204 29213 5016 0
11.25 0.89 0.0881022 0.224417 0.897959 0.0717378 0.216959 0 0 0 11.125 11.375 229921 18931 3400 0
11.50 0.849003 0.0670811 0.0853665 0.863905 0.070057 0.113905 0 0 0 11.375 11.625 117845 9293 2234 0
11.75 0.790698 0.0857068 0.0426508 0.838488 0.0745555 0.0345178 0 0 0 11.625 11.875 58759 2609 1533 0
12.00 0.787879 0.145455 0.0836535 0.818182 0.0933828 0.0381232 0 0 0 11.875 12.125 28331 266 954 0
12.25 0.5 0.5 0 0.705329 0.132041 0.0416928 0 0 0 12.125 12.375 12678 7 616 0
12.50 0 0 0 0.672131 0.103825 0.0699212 0 0 0 12.375 12.625 5418 0 296 0
12.75 1 0 0 0.465517 0.108951 0.0756868 0 0 0 12.625 12.875 2054 1 84 0
13.00 0 0 0 0.428571 0.142857 0.0952381 0 0 0 12.875 13.125 698 0 10 0
13.25 0 0 0 0 0 0 0 0 0 13.125 13.375 201 0 0 0
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 43 0 0 0
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 3 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
