#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00603673 0.00419019 0.00246391 0.00659354 0.00511381 0.00313645 0.00638514 0.00457673 0.00281632 0.00792128 0.0051775 0.00287803 7.2 7.4 605712 137860 20042 17390 11498
7.5 0.00970257 0.00590618 0.00347679 0.0102961 0.00637574 0.00405386 0.0100015 0.00602886 0.00360895 0.0110373 0.00727889 0.00381177 7.4 7.6 501712 118230 18331 15536 10310
7.7 0.0190352 0.0107482 0.00652222 0.0196107 0.0111413 0.0072607 0.0165185 0.00951296 0.00475896 0.0194007 0.00997412 0.00601874 7.6 7.8 414443 100879 16349 13656 9203
7.9 0.0325237 0.0147171 0.00980357 0.0332987 0.014932 0.0111825 0.0286987 0.0140924 0.00956438 0.0339949 0.0151215 0.00946292 7.8 8 345616 90770 15100 12501 8449
8.1 0.0425141 0.0141682 0.0101883 0.0441749 0.0153932 0.0105388 0.0393438 0.0156339 0.0106959 0.0430435 0.0183012 0.0113772 8 8.2 292551 87878 15330 12030 8218
8.3 0.0517908 0.0157175 0.0111007 0.0550212 0.0166949 0.0142107 0.0546988 0.0164503 0.0122319 0.0559589 0.0195456 0.0135861 8.2 8.4 245198 81174 14969 11074 7528
8.5 0.0667803 0.0159693 0.0136644 0.0667828 0.0180705 0.0153523 0.0683649 0.0151918 0.0140142 0.0756846 0.0215161 0.0150654 8.4 8.6 199427 68044 13413 9714 6428
8.7 0.0846465 0.0153426 0.0160545 0.0888073 0.0158077 0.018507 0.0824872 0.0155998 0.0140466 0.0967162 0.0230963 0.0149188 8.6 8.8 160105 54686 11510 8325 5428
8.9 0.105241 0.0144935 0.0189621 0.106823 0.0184845 0.0221459 0.101447 0.0155152 0.017211 0.123743 0.0234632 0.0188928 8.8 9 127976 43742 10091 6859 4572
9.1 0.12658 0.0183031 0.0200578 0.122733 0.0200522 0.0229865 0.127942 0.0206479 0.0236409 0.141917 0.0227512 0.0212725 9 9.2 103579 34955 8312 5782 3820
9.3 0.151815 0.0210868 0.021798 0.135926 0.0222376 0.0255886 0.158945 0.0196369 0.0211921 0.173193 0.0237139 0.0191522 9.2 9.4 85158 28474 6800 5029 3207
9.5 0.178054 0.024346 0.0230113 0.147182 0.0257062 0.0258378 0.184207 0.0265913 0.025979 0.200111 0.0225823 0.0214557 9.4 9.6 72316 23658 5395 4398 2911
9.7 0.198666 0.0245059 0.0254127 0.141357 0.0247792 0.0256443 0.212453 0.0248073 0.0268249 0.232062 0.0224461 0.0279776 9.6 9.8 63232 20365 4055 3922 2616
9.9 0.212535 0.0277835 0.0266488 0.130736 0.0341472 0.0385123 0.233787 0.031126 0.0297546 0.248288 0.0240916 0.0270738 9.8 10 56911 17768 2718 3774 2341
10.1 0.235366 0.0281444 0.0283764 0.105906 0.0307 0.0286431 0.269618 0.0321751 0.0261362 0.267483 0.0292763 0.0275168 10 10.2 52622 16044 1712 3644 2297
10.3 0.244232 0.0275382 0.0295511 0.0739101 0.0418696 0.0454443 0.277719 0.0308391 0.0287372 0.286778 0.0280508 0.0320884 10.2 10.4 49061 14452 896 3672 2221
