#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 230164 227240 2924 34 3 0
9.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 370063 366385 3678 118 12 0
9.25 0 1.62597e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 9.125 9.375 1.24999e+06 1.2299e+06 20084 1800 146 0
9.50 3.12412e-07 8.11526e-06 3.12412e-07 0 4.13616e-05 0 0 0.000127041 0 0 0 0 0 0 0 9.375 9.625 3.36909e+06 3.2009e+06 168196 15640 1084 0
9.75 1.0003e-06 1.49794e-05 2.51148e-07 0 5.08209e-05 0 0 6.36436e-05 0 0 0 0 0 0 0 9.625 9.875 4.38482e+06 3.99880e+06 386018 32428 1838 0
10.00 1.41461e-06 1.16681e-05 3.53693e-07 5.01021e-06 4.51186e-05 2.52955e-06 0 7.89474e-05 0 0.000483793 0.000439568 0.000483793 0 0 0 9.875 10.125 3.22682e+06 2.82764e+06 399185 36291 2067 0
10.25 0 7.13862e-06 0 3.01997e-06 8.26544e-05 3.01997e-06 0 0.000285002 0 0 0 0 0 0 0 10.125 10.375 1.87073e+06 1.5396e+06 331129 35585 2081 0
10.50 0 3.71221e-06 0 4.5011e-06 0.000307918 4.5011e-06 0 0.000460568 0 0 0.00111607 0 0 0 0 10.375 10.625 1.02996e+06 807796 222168 28903 1681 0
10.75 4.66134e-06 5.12624e-05 4.66134e-06 9.04877e-05 0.0011689 9.04877e-05 0.000101693 0.00208425 0.000101693 0.000880282 0.004834 0.000880282 0 0 0 10.625 10.875 528522 429061 99461 19667 1136 0
11.00 4.53455e-05 0.000367278 4.53455e-05 0.00075164 0.00393665 0.00075164 0.00139071 0.0047724 0.00139071 0.00278164 0.0125245 0.00278164 0 0 0 10.875 11.125 264433 220529 43904 12943 719 0
11.25 0.000407997 0.00126099 0.000407997 0.00473854 0.0112992 0.00473854 0.00481805 0.0122551 0.00481805 0.00663717 0.0415809 0.00663717 0 0 0 11.125 11.375 125782 107844 17938 7887 452 0
11.50 0.00253533 0.00452091 0.00253533 0.0174989 0.033504 0.0174989 0.0127291 0.0269399 0.0127291 0.0543807 0.064667 0.0543807 0 0 0 11.375 11.625 57510 50881 6629 3928 331 0
11.75 0.0121973 0.0168332 0.0121973 0.0547074 0.0641858 0.0547074 0.028626 0.0339926 0.028626 0.116822 0.0867975 0.116822 0 0 0 11.625 11.875 24576 22218 2358 1048 214 0
12.00 0.0480113 0.043351 0.0480113 0.123188 0.08647 0.123188 0.0642202 0.0357798 0.0642202 0.212329 0.151308 0.212329 0 0 0 11.875 12.125 10055 9227 828 109 146 0
12.25 0.152187 0.0746356 0.151312 0.218605 0.102326 0.213953 0.75 0.25 0.75 0.308824 0.147059 0.308824 0 0 0 12.125 12.375 3645 3430 215 4 68 0
12.50 0.294756 0.0904159 0.256781 0.540984 0.0655738 0.344262 0 0 0 0.642857 0.047619 0.428571 0 0 0 12.375 12.625 1167 1106 61 0 42 0
12.75 0.560976 0.226481 0.254355 0.5 0.125 0.125 0 0 0 0.5 0.125 0.125 0 0 0 12.625 12.875 295 287 8 0 8 0
13.00 0.728571 0.214286 0.228571 1 0 1 0 0 0 0 0 0 0 0 0 12.875 13.125 71 70 1 0 0 0
13.25 0.875 0.125 0 1 0 0 0 0 0 1 0 0 0 0 0 13.125 13.375 9 8 1 0 1 0
13.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0 0
