#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 3.84468e-05 0 0 3.84468e-05 0 0 3.84468e-05 0 0 3.84468e-05 8.625 8.875 28510 2500 233 520 351
9 -2.3625e-05 2.3625e-05 2.3625e-05 -2.3625e-05 2.3625e-05 2.3625e-05 -2.3625e-05 2.3625e-05 2.3625e-05 -2.3625e-05 2.3625e-05 2.3625e-05 8.875 9.125 49859 7531 706 1530 1134
9.25 -1.03099e-05 2.18593e-05 5.15366e-06 -1.03099e-05 1.03099e-05 5.15429e-06 -1.03099e-05 9.5456e-05 5.1539e-06 -1.03099e-05 0.000143906 5.15421e-06 9.125 9.375 239618 45629 4733 9421 6946
9.5 5.14084e-05 0.000199866 7.00687e-06 -5.86069e-05 0.000232776 -1.02029e-05 8.68476e-05 0.0004719 -1.76957e-05 7.74475e-05 0.0002496 8.0188e-05 9.375 9.625 912145 127255 15337 20625 14700
9.75 0.000213942 0.000853348 3.68584e-05 0.000143966 0.00120706 1.64127e-05 0.00038159 0.00157422 -1.93858e-05 0.000383019 0.00106312 0.000122488 9.625 9.875 2.55118e+06 318611 37173 38494 25998
10 0.00089595 0.00111899 0.000462235 0.000828844 0.00118669 0.000370554 0.000974357 0.00141007 0.000369318 0.00209199 0.00144785 0.00119673 9.875 10.125 3.5497e+06 512841 62759 60004 39350
10.25 0.00333873 0.00278704 0.00140403 0.00296446 0.00341305 0.000762989 0.00427065 0.00418861 0.00139964 0.00611131 0.00376767 0.00343017 10.125 10.375 2.52224e+06 473330 61368 55942 35496
