#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000816444 0.0010781 0.000460267 0.00427705 0.00444793 0.00251711 0.00444392 0.00491447 0.00254685 0.00397795 0.00447623 0.00212391 0.00487805 0.0054549 0.00280963 7.2 7.4 578010 444841 133169 22726 15629 5962
7.5 0.00115822 0.00131278 0.000720223 0.00776746 0.00739077 0.00451487 0.00858713 0.00646611 0.00510249 0.00669169 0.00677866 0.00379551 0.00837862 0.00918835 0.00501374 7.4 7.6 469130 354259 114871 20613 13845 5306
7.7 0.00173089 0.0019141 0.00108007 0.0131018 0.0100604 0.00716398 0.0135454 0.0106937 0.00770558 0.0129147 0.00865588 0.00722246 0.0140954 0.0110067 0.00837238 7.6 7.8 387620 281423 106197 20061 12960 5091
7.9 0.00286247 0.00297243 0.00175372 0.0179752 0.013115 0.00886031 0.0188838 0.0136775 0.00980335 0.0182486 0.0127465 0.00862417 0.0215556 0.0163077 0.0108393 7.8 8 326241 223636 102605 20113 12646 5044
8.1 0.00446253 0.00398363 0.00246187 0.0256964 0.0149497 0.0121802 0.0279085 0.0157118 0.0130435 0.0259034 0.0156115 0.0119278 0.0287356 0.021138 0.0144096 8 8.2 271990 180029 91961 19312 11605 4628
8.3 0.00698928 0.00592399 0.00334622 0.0366269 0.0183004 0.0147627 0.0382681 0.0185034 0.0156377 0.0383513 0.019502 0.0155249 0.0427593 0.0289707 0.0178023 8.2 8.4 220081 144309 75772 17292 10027 4106
8.5 0.0112046 0.00733493 0.00485098 0.0540297 0.0234132 0.0202222 0.0575998 0.0241525 0.0224083 0.0580439 0.024773 0.0219467 0.060563 0.0296557 0.0224223 8.4 8.6 176491 116203 60288 15038 8441 3449
8.7 0.017584 0.00907245 0.00678323 0.0758212 0.0270827 0.0236679 0.0794162 0.0257011 0.0262362 0.0804544 0.0284937 0.0242586 0.085319 0.0411178 0.0287637 8.6 8.8 140507 92767 47740 13026 7269 2839
8.9 0.0256259 0.00947346 0.00851447 0.10339 0.0315512 0.0279882 0.1007 0.0281708 0.0284553 0.109394 0.0301411 0.0304927 0.123335 0.0435344 0.0349669 8.8 9 110914 73758 37156 10791 6046 2300
9.1 0.0356989 0.0121146 0.0101316 0.136995 0.0307906 0.0325796 0.127217 0.0254618 0.0304703 0.138498 0.0349495 0.0320567 0.150781 0.0464838 0.0390345 9 9.2 87320 58403 28917 8564 5006 1852
