#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000175867 0.00143767 0.000226201 0.000247096 0.00169934 0.000275423 0.000666102 0.00151831 0.00051078 0.00105038 0.00391756 0.00144375 7.2 7.4 597055 141737 25957 9950 564
7.5 0.000418608 0.00244078 0.000419335 0.000372243 0.00240941 0.000358356 0.0010519 0.00255294 0.000884518 -0.000123578 0.00617827 0.000457336 7.4 7.6 491926 133727 26247 9812 572
7.7 0.000745004 0.00328574 0.000741876 0.000737775 0.00343048 0.000782824 0.00125389 0.00320065 0.00118467 0.00102942 0.00366964 0.00137968 7.6 7.8 401015 123817 26349 9622 576
7.9 0.00139486 0.00467246 0.00124634 0.00160108 0.00556308 0.00139384 0.00150762 0.00595146 0.00131612 0.00240077 0.0064092 0.00259786 7.8 8 321247 106028 24941 9105 559
8.1 0.00277702 0.00669128 0.00228242 0.00319401 0.00821625 0.00249304 0.00308345 0.00831108 0.00225488 0.00440273 0.0103402 0.00455477 8 8.2 250989 84269 21797 7878 534
8.3 0.00500697 0.0107793 0.0038433 0.00644528 0.0122972 0.00507301 0.0061134 0.0131014 0.00458857 0.00352701 0.0139459 0.00393562 8.2 8.4 194794 64357 18673 6660 422
8.5 0.00982296 0.015923 0.00702095 0.0120645 0.016566 0.00826089 0.0124422 0.018537 0.00929544 0.00941454 0.0295404 0.00987349 8.4 8.6 150745 48436 15867 5543 371
8.7 0.0166709 0.020473 0.0113177 0.0174705 0.0215091 0.0116463 0.0196467 0.0238775 0.0127317 0.00607676 0.0207141 0.0072446 8.6 8.8 116921 36489 12885 4774 286
8.9 0.028102 0.0247217 0.0169902 0.0226378 0.0225399 0.0133684 0.0350827 0.0281556 0.0218267 0.0492999 0.0361665 0.0256744 8.8 9 90299 27370 10254 3905 236
9.1 0.0430587 0.0281388 0.0239943 0.0329036 0.0224241 0.0178466 0.052461 0.0366293 0.0252995 0.0628438 0.0562745 0.0398645 9 9.2 69930 20522 7567 3393 210
9.3 0.0612602 0.0350553 0.0289764 0.0386942 0.0263979 0.0206865 0.0796936 0.0442995 0.0419782 0.0997221 0.0313459 0.0255996 9.2 9.4 53598 15054 5175 2824 151
9.5 0.0836312 0.0353833 0.0342515 0.0359813 0.024361 0.0230646 0.109695 0.0393934 0.0404766 0.105863 0.0673948 0.0495409 9.4 9.6 41390 11166 3133 2448 148
9.7 0.109352 0.0392736 0.0413806 0.039082 0.0258944 0.028106 0.141829 0.0458692 0.0472554 0.139628 0.0476654 0.0457905 9.6 9.8 32063 8165 1717 2006 92
9.9 0.136076 0.0413239 0.0428802 0.0321276 0.0262114 0.0237495 0.179699 0.046196 0.0483187 0.198528 0.0545678 0.0470582 9.8 10 25189 6211 905 1782 74
10.1 0.1448 0.0388569 0.0422671 0.00682307 0.0315506 0.0372488 0.185638 0.0520705 0.0401222 0.203959 0.0349537 0.0438395 10 10.2 21043 4903 446 1569 84
10.3 0.158051 0.0392624 0.0422798 -0.0299175 0.0556016 0.0495627 0.205029 0.0416587 0.0418036 0.262744 0.084078 0.0944743 10.2 10.4 17655 3796 179 1455 78
10.5 0.172039 0.0342251 0.0459072 -0.048476 0.0430262 0.0574166 0.211544 0.040809 0.0458336 0.313509 0.0339719 0.0510208 10.4 10.6 14822 2804 70 1194 78
10.7 0.151403 0.0330243 0.0342005 0.0829513 0.0778659 0.0847952 0.173089 0.0396194 0.0335477 0.320697 0.0813461 0.0466033 10.6 10.8 11939 2100 38 957 68
10.9 0.14302 0.0326913 0.0390707 -0.00192779 0.1716 0.159573 0.135097 0.0270089 0.0412911 0.321018 0.041379 0.0416785 10.8 11 7961 1294 8 614 50
11.1 0.126706 0.0279793 0.0274363 0.0874615 0.436739 0.158472 0.0850766 0.029734 0.0323284 0.340475 0.0570073 0.0547888 11 11.2 4065 629 3 308 30
11.3 0.116398 0.0268975 0.0473766 -0.206799 0.203435 0.294835 0.0789733 0.0399368 0.0315163 0.410666 0.0495953 0.0402927 11.2 11.4 1516 207 3 98 9
11.5 0.165087 0.0517637 0.0549407 -0.53653 0.0442616 0.0366119 0.134234 0.0748301 0.060284 0.452012 0.0434831 0.129563 11.4 11.6 391 49 1 23 8
11.7 0.202381 0.122087 0.128697 -0.5 0.0744681 0.08 0.181818 0.173737 0.107744 -0.428571 0.834369 0.0977444 11.6 11.8 57 7 0 5 1
11.9 -0.428571 0.261905 0.285714 -0.5 0.214286 0.214286 -0.454545 0.204545 0.25974 -0.5 0.25 0.214286 11.8 12 5 0 0 0 0
12.1 0 0 1 0 0 1 0 0 1 0 0 1 12 12.2 1 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
