#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 36075 232 399 119
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 65366 818 1284 536
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 313315 6286 9223 4031
9.50 0.2 0.2 0.0571429 0.6 -0.0285714 0.377778 0.333333 0.166667 0.133333 9.375 9.625 1.2773e+06 23779 26027 10444
9.75 0.145455 0.198295 -0.0284585 0.306122 0.0847867 0.0519788 0.315789 0.145749 0.0526316 9.625 9.875 3.25114e+06 54952 46418 17663
10.00 0.510638 0.199362 0.159076 0.53125 0.20272 0.239583 0.833333 0.0128205 0.358974 9.875 10.125 3.8774e+06 75685 60008 22452
10.25 0.915789 0.0286549 0.123789 0.957447 -0.0226642 0.171733 0.967213 -0.00425011 0.143684 10.125 10.375 2.66094e+06 70688 53173 19790
10.50 0.927052 0.02604 0.00756013 0.946237 0.0107527 0.0236175 0.95625 0.00543582 0.057945 10.375 10.625 1.6468e+06 61092 42160 16013
10.75 0.93401 0.0155789 0.00726116 0.949527 0.00548506 0.0220215 0.943548 0.0138451 0.017127 10.625 10.875 1.01206e+06 50721 31092 12031
11.00 0.929496 0.01932 0.00723493 0.938028 0.0131239 0.00861639 0.951673 0.00574273 0.0229907 10.875 11.125 600008 38051 21377 7811
11.25 0.912535 0.0294035 0.00131154 0.914576 0.0230861 0.0113349 0.937233 0.00701833 0.0201055 11.125 11.375 345582 26550 13883 4943
11.50 0.880304 0.0505308 0.00244939 0.873975 0.0467976 0.000342369 0.89612 0.0258855 0.0127868 11.375 11.625 198680 15186 9335 3092
11.75 0.797153 0.0768115 -6.51479e-05 0.80726 0.0721584 0.00455135 0.8487 0.0400643 0.0300662 11.625 11.875 113381 4772 6414 2029
12.00 0.757143 0.0636119 0.00805193 0.701815 0.0881516 -0.012002 0.731364 0.0733539 0.0104666 11.875 12.125 64388 506 4452 1269
12.25 0.714286 0.0257143 0.0753968 0.560042 0.0761207 -0.00541508 0.584071 0.0409292 0.017008 12.125 12.375 35795 51 2907 830
12.50 0.692308 0.0410256 0 0.428681 0.0474454 0.00472116 0.441964 0.0347306 0.0285444 12.375 12.625 19703 14 1712 547
12.75 1 0 0.25 0.28884 0.0614652 0.0114818 0.340974 0.0441004 0.0332819 12.625 12.875 10345 3 558 391
13.00 1 0 0 0.387755 0.0436175 0.0677551 0.178723 0.0370442 0.024217 12.875 13.125 5358 1 57 243
13.25 0 0 0 0.5 0 0 0.0986842 0.0403886 0.0253509 13.125 13.375 2601 0 2 161
13.50 0 0 0 0 0 0 0.0689655 0.0114943 0.0229885 13.375 13.625 1182 0 1 88
13.75 0 0 0 0 0 0 0.0882353 0.0294118 0 13.625 13.875 480 0 0 37
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 179 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 41 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 7 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 2 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
