#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0.254734 0.0444822 0.0111353 0.188564 0.08096 0.00493982 0.24163 0.0551337 0.00798686 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0.292892 0.0576988 -0.00440693 0.214504 0.0847694 -0.00913496 0.282731 0.0761899 -0.00872976 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0.30232 0.0625236 -0.00636277 0.274739 0.0952994 -0.00576404 0.290458 0.0832985 -0.0143071 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0.28184 0.0493171 0.00393954 0.325293 0.101515 -0.021664 0.265035 0.0701209 -0.00553256 8.625 8.875 743 1 0 0 0
9 0 0 0 0.25797 0.0316931 0.0349215 0.327428 0.0181251 0.0964342 0.247896 0.0354751 0.0339872 8.875 9.125 849 1 0 0 0
9.25 0 0 0.000693001 0.200697 0.0260281 0.0611702 0.334696 0.0156307 0.126954 0.191839 0.0213486 0.0558538 9.125 9.375 1444 1 0 0 0
9.5 0 0 0 0.1561 0.0164641 0.0748613 0.241379 0.00947869 0.127668 0.116379 0.0405325 0.0412642 9.375 9.625 1329 4 0 0 0
9.75 0 0 0 0.109907 0.00298643 0.0708559 -0.823901 0.00269812 0.11044 0.176099 0.000824213 0.11044 9.625 9.875 555 4 0 0 0
10 0 0 0 0.0869287 0.00764024 0.0674422 -0.870388 -0.00048548 0.1 -0.870388 -0.00048548 0.1 9.875 10.125 124 1 0 0 0
10.25 0 0 0.0526316 0.0600631 -0.00450581 0.0485172 -0.91113 -0.00776529 0.0707506 -0.91113 -0.00776529 0.0707506 10.125 10.375 19 0 0 0 0
10.5 0 0 0 0.0903159 -0.0238206 0.0858291 -0.89948 -0.0207973 0.084922 -0.89948 -0.0207973 0.084922 10.375 10.625 0 0 0 0 0
10.75 0 0 0 0.0349673 -0.0153595 0.0568376 -0.915033 -0.0163398 0.0816993 -0.915033 -0.0163398 0.0816993 10.625 10.875 0 0 0 0 0
11 0 0 0 0.0787402 -0.015748 0.0787402 -0.92126 -0.015748 0.0787402 -0.92126 -0.015748 0.0787402 10.875 11.125 0 0 0 0 0
11.25 0 0 0 -0.983051 0 0.0169492 -0.983051 0 0.0169492 -0.983051 0 0.0169492 11.125 11.375 0 0 0 0 0
11.5 0 0 0 0 0 0 -1 0 0 -1 0 0 11.375 11.625 0 0 0 0 0
11.75 0 0 0 -1 0 0 -1 0 0 -1 0 0 11.625 11.875 0 0 0 0 0
12 0 0 0 0 0 0 0 0 0 0 0 0 11.875 12.125 0 0 0 0 0
12.25 0 0 0 0 0 0 0 0 0 0 0 0 12.125 12.375 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.375 12.625 0 0 0 0 0
12.75 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 0 0 0 0 0
13 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0
13.25 0 0 0 -5.10334e-05 0.001054 -2.55167e-05 -5.10334e-05 5.10334e-05 0.000178617 -5.10334e-05 5.10334e-05 -2.55161e-05 13.125 13.375 0 0 0 0 0
13.5 0 0 0 -0.000114651 0.000114651 0.000196529 -0.000114651 0.000114651 0.00037671 -0.000114651 0.000114651 4.9128e-05 13.375 13.625 0 0 0 0 0
13.75 0 0 0 1.52935e-05 8.74854e-05 3.7639e-05 -0.000221729 0.000217548 7.10155e-05 6.7455e-05 0.000179154 0.000101785 13.625 13.875 0 0 0 0 0
14 0 0 0 0.000217606 0.00181084 0.000229728 0.000295142 0.00111185 0.000340359 9.1797e-05 0.00168562 0.000125882 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0.00130232 0.00424326 0.00136113 0.000380286 0.00440598 0.000433103 0.00130598 0.00710705 0.0012681 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0.010573 0.0113325 0.00933614 0.00882768 0.0140885 0.00756757 0.0105198 0.0149921 0.00939432 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0.0251443 0.0173744 0.0197584 0.0199562 0.0180534 0.0150668 0.0272277 0.0187783 0.0207267 14.625 14.875 0 0 0 0 0
15 0 0 0 0.0497101 0.0244256 0.0314725 0.0402696 0.0353273 0.026048 0.0571599 0.0327691 0.0335724 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0.0977942 0.0416635 0.04599 0.079567 0.0548154 0.0336119 0.102182 0.0487032 0.0471304 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0.157459 0.0494834 0.0504185 0.127138 0.0719126 0.0406913 0.159997 0.0496236 0.0468052 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0.211798 0.0430995 0.0366956 0.175451 0.076759 0.0304049 0.206103 0.0441505 0.0346035 15.625 15.875 0 0 0 0 0
