#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00400492 0.0047413 0.00194039 0.0150357 0.0139127 0.00649359 0.0149886 0.0152095 0.00715947 0.0152507 0.0154428 0.00606324 0.0194408 0.0180153 0.00865916 7.2 7.4 658442 517543 140899 17159 17294 15204
7.5 0.00524846 0.00582067 0.00242615 0.0197654 0.0160856 0.00788729 0.0204542 0.0162089 0.00876024 0.0231464 0.0181042 0.00983621 0.0220849 0.0194444 0.00918451 7.4 7.6 572769 445351 127418 16339 16119 14293
7.7 0.00671374 0.00671214 0.00291344 0.0270049 0.01852 0.00960853 0.0275152 0.0201781 0.00969019 0.0282938 0.0192936 0.0102531 0.0288462 0.0229109 0.011176 7.6 7.8 485044 371853 113191 15211 14908 13111
7.9 0.00892663 0.00819304 0.00371431 0.0423982 0.0248575 0.0132495 0.0422316 0.0268724 0.0139118 0.0406019 0.0250463 0.0134004 0.0444502 0.0253314 0.013936 7.8 8 401241 303308 97933 13610 13158 11987
8.1 0.0127639 0.00944321 0.00496429 0.0717158 0.0322583 0.0212254 0.0684725 0.0410642 0.0226539 0.0657837 0.0330081 0.0186063 0.0731327 0.0301716 0.0184344 8 8.2 329830 243431 86399 12570 12141 10629
8.3 0.0170727 0.0113051 0.00591329 0.0957129 0.0342239 0.0238418 0.0943599 0.0432696 0.025797 0.0912077 0.0323906 0.0226517 0.0974788 0.0372872 0.0226212 8.2 8.4 274684 193864 80820 11854 11335 10236
8.5 0.0231692 0.0126912 0.00716256 0.116974 0.0349803 0.0252098 0.118279 0.0458787 0.0311468 0.112947 0.0360482 0.0239768 0.122666 0.0427428 0.0224087 8.4 8.6 228529 154539 73990 11439 10428 9201
8.7 0.0309169 0.0146261 0.00879788 0.142727 0.0360788 0.0270453 0.142399 0.0456424 0.0309749 0.144136 0.0371951 0.0278811 0.151277 0.0422164 0.024477 8.6 8.8 187587 124317 63270 10145 9115 8012
8.9 0.0427192 0.0163864 0.0106225 0.177989 0.0356191 0.0285811 0.18117 0.0513329 0.0342192 0.179621 0.0379258 0.0267801 0.18309 0.0439033 0.0273554 8.8 9 150832 99622 51210 9009 7471 6844
9.1 0.0569232 0.0174986 0.012599 0.213423 0.0342624 0.0303327 0.213491 0.0450155 0.0339008 0.207581 0.0369656 0.0308534 0.229202 0.0383217 0.0280993 9 9.2 122667 81459 41208 7831 6310 5481
9.3 0.0727894 0.0195969 0.0131493 0.254737 0.035161 0.0273933 0.244887 0.0411727 0.0312626 0.245513 0.0381264 0.0283302 0.261356 0.0359015 0.0244447 9.2 9.4 100320 66863 33457 6388 5223 4764
9.5 0.0962309 0.0198589 0.014864 0.304703 0.0294919 0.0262731 0.280397 0.0396143 0.0301845 0.303375 0.0342716 0.0274225 0.32221 0.0375561 0.0236951 9.4 9.6 84727 56546 28181 5210 4650 4160
9.7 0.125962 0.0205807 0.0156173 0.348358 0.0270685 0.0212949 0.306177 0.0357392 0.0273744 0.352955 0.0306678 0.0273299 0.377609 0.0285242 0.0248118 9.6 9.8 72683 48972 23711 3841 4105 3661
9.9 0.160704 0.0178994 0.0158018 0.412949 0.0234399 0.0203187 0.342419 0.0319525 0.0295675 0.429066 0.0257758 0.0238677 0.440646 0.0240217 0.0191172 9.8 10 64011 43281 20730 2705 3852 3390
10.1 0.213736 0.0157967 0.0169198 0.473983 0.0194362 0.0164063 0.381232 0.030742 0.0330065 0.489345 0.0234451 0.0189176 0.493409 0.0192606 0.0203255 10 10.2 57543 39410 18133 1616 3430 3087
10.3 0.279614 0.0139723 0.01795 0.552027 0.0197163 0.0154012 0.428571 0.0312125 0.027027 0.559753 0.0243136 0.0188031 0.566421 0.0151973 0.0140371 10.2 10.4 51787 35550 16237 733 3623 2948
10.5 0.363358 0.0162719 0.0197616 0.638632 0.016906 0.0143314 0.535168 0.0358463 0.0282716 0.654639 0.0222989 0.0179588 0.659626 0.0152319 0.0125235 10.4 10.6 45062 31517 13545 291 3207 2614
10.7 0.460068 0.0194175 0.0232774 0.714048 0.0171213 0.0154773 0.677966 0.0351486 0.0321328 0.696589 0.0227537 0.0206732 0.747015 0.0177798 0.0188069 10.6 10.8 35555 25342 10213 89 2535 2083
10.9 0.573714 0.0297269 0.0283881 0.791078 0.0183821 0.0195205 0.708333 0.0492424 0.0833333 0.765146 0.0239303 0.0257188 0.8098 0.0185172 0.0161597 10.8 11 23554 17302 6252 19 1387 1492
11.1 0.704798 0.0313412 0.0363414 0.855724 0.0173938 0.0184675 0.714286 0.119048 0.142857 0.793907 0.018782 0.0232831 0.882803 0.0174295 0.0206074 11 11.2 12128 9337 2791 4 460 846
11.3 0.821402 0.0238087 0.0290127 0.902813 0.0129295 0.0144155 1 0 0.5 0.8125 0.0375 0.0320122 0.911263 0.0154888 0.0202971 11.2 11.4 5044 4154 890 1 72 336
11.5 0.908361 0.0167725 0.0232524 0.918129 0.0191262 0.0204014 0 0 0 0.857143 0.142857 0.107143 0.902439 0.0277936 0.027439 11.4 11.6 1772 1583 189 0 4 76
11.7 0.95 0.0112546 0.0230689 0.966667 0.0333334 0.0416666 0 0 0 0 0 0 1 0 0.1 11.6 11.8 547 503 44 0 0 8
11.9 0.963768 0.0170011 0.0153145 1 0 1 0 0 0 0 0 0 0 0 0 11.8 12 114 112 2 0 0 0
12.1 1 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 13 13 0 0 0 0
12.3 0.75 0.25 0.25 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 1 1 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
