#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 128037 156 81 2
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 212950 585 285 4
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 819740 5719 2748 49
9.50 0 0.504059 0 0 0.666667 0 0 1 0 9.375 9.625 2.5829e+06 35067 14206 275
9.75 0.208333 0.150157 -0.000817001 0.285714 0.047619 0.119048 0 0 0 9.625 9.875 4.66692e+06 74863 25070 452
10.00 0.363636 0.191919 0.127829 0.166667 0.429495 -0.0402299 0 0 0 9.875 10.125 3.95775e+06 79239 24740 448
10.25 1 -0.0689655 0.644444 1 -0.153846 1 0 0 0 10.125 10.375 2.54528e+06 72438 21699 414
10.50 0.933333 0.0666667 0.933333 1 0 1 1 0 1 10.375 10.625 1.56601e+06 66724 18545 397
10.75 0.89 0.0359259 0.89 0.853659 0.146341 0.184439 1 -0.227273 1 10.625 10.875 912994 50459 13053 282
11.00 0.885057 0.0549425 0.0835869 0.930435 0.00434786 0.18415 1 0 1 10.875 11.125 499130 34952 8450 175
11.25 0.829569 0.0742773 0.0350482 0.901408 0.0226422 0.0745602 0.8 0.2 0.8 11.125 11.375 268118 22719 5596 119
11.50 0.843137 0.0457516 0.0288638 0.839378 0.0585809 0.00791758 0.75 0.25 0.11 11.375 11.625 142876 11679 3840 73
11.75 0.826667 0.0474341 0.0370053 0.818336 0.0678024 0.0326219 0.909091 0.0909091 0.159091 11.625 11.875 74507 3339 2566 34
12.00 0.720588 0.120321 0.00467914 0.762951 0.107332 0.0332216 0.857143 0.0178571 0.257143 11.875 12.125 37498 329 1732 35
12.25 0.333333 0.291667 0 0.62585 0.150269 0.0148199 0.764706 0.0588235 0.153595 12.125 12.375 18102 10 1080 25
12.50 0 0 0 0.495935 0.109179 0.0298928 0.2 0.133333 0 12.375 12.625 8317 0 561 9
12.75 0 0 0 0.4375 0.0767857 0.0423387 0.571429 0.0952381 0.285714 12.625 12.875 3538 0 146 9
13.00 0 0 0 0.416667 0.128788 0.0833333 0.333333 0.166667 0.0833333 12.875 13.125 1318 0 13 8
13.25 0 0 0 0 0 0 0 0.25 0 13.125 13.375 458 0 1 4
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 133 0 0 2
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 22 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 2 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
